scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,ablation_group,ablation_case,case_label
ablation_fixed_eta,C4,1023,2108,2099,87.45833333333333,99.573055028463,0.506678461200047,5.800026870446163,0.0264546231606605,14.1439205955335,0.117302052785928,85.8560794044665,0.3295124701619257,0.0,0,14650.0,28.26999999999969,4.598194444444461,30.57551074170672,27.51795966753605,3.0575510741706755,90.00000000000003,47.75996641204698,27.51795966753605,0.0,42.46598714125937,2.0,4,0.0,735,46.93877551020408,325,1465,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1024,2089,2086,86.91666666666667,99.85639061752036,0.3424254369830056,3.86183220794228,0.0054565640764698,5.398457583547556,0.0,94.60154241645245,0.3331686753459136,0.0,0,15370.0,28.12199999999969,4.564166666666683,31.15927687547107,28.04334918792398,3.1159276875471105,90.00000000000006,43.54377023418103,28.04334918792398,0.0,43.27677343815431,2.0,4,0.0,751,39.41411451398136,331,1537,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1025,2110,2103,87.625,99.66824644549764,0.4151727448645805,5.22252709112654,0.01413023384582,6.904761904761902,0.0,93.0952380952381,0.3280871440752225,0.0,0,15060.0,28.465999999999703,4.614305555555572,30.888628132919862,27.79976531962789,3.0888628132919886,90.00000000000006,38.01170655383287,27.79976531962789,0.0,42.90087240683318,2.0,4,0.0,734,44.822888283378745,312,1506,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1026,2066,2065,86.04166666666667,99.95159728944822,0.4234125910546373,4.101383649361984,0.0175067695081971,12.244897959183676,0.0,87.75510204081633,0.3388254737403228,9.473903143468003e-17,0,15180.0,27.969999999999686,4.524861111111129,31.422829453483764,28.2805465081354,3.142282945348381,90.00000000000004,36.79485827122559,28.2805465081354,0.0,43.64281868539417,2.0,4,4.736951571734001e-16,785,42.4203821656051,331,1518,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1027,2159,2149,89.54166666666667,99.53682260305698,0.4828834321235499,5.192176695220163,0.022475011006019,13.744075829383885,0.0,86.25592417061611,0.3199299963423323,0.0,0,14530.0,28.90599999999969,4.706111111111126,28.925201316760344,26.032681185084314,2.892520131676036,90.00000000000001,29.23900360178059,26.032681185084314,0.0,40.17389071772272,2.0,4,0.0,682,40.17595307917888,358,1453,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1028,2109,2106,87.75,99.85775248933145,0.4672142819731,6.2452068042281095,0.0259118492588844,12.530120481927709,0.1770956316410887,87.46987951807229,0.3290194187783032,0.0,0,14930.0,28.42199999999966,4.61000000000002,30.653009239810785,27.587708315829715,3.0653009239810824,90.00000000000003,43.28617526130047,27.587708315829715,0.0,42.57362394418169,2.0,4,0.0,726,44.90358126721763,327,1493,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1029,2179,2175,90.625,99.81642955484166,0.4230730658552045,4.547233615061608,0.015022180235944,9.817351598173518,0.0,90.18264840182648,0.3167458942518602,0.0,0,14300.0,28.987999999999687,4.736805555555571,28.07147806933028,25.26433026239725,2.8071478069330285,90.00000000000003,22.588499836232227,25.26433026239725,0.0,38.98816398518097,2.0,4,0.0,653,38.59111791730474,333,1430,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1030,2186,2183,90.95833333333331,99.86276303751144,0.5208527051954206,6.3803849459409925,0.0207200881177267,13.716814159292037,0.4036908881199563,86.28318584070797,0.3151284310702488,0.0,0,13830.0,28.8119999999997,4.733333333333348,27.95376481471038,25.158388333239365,2.795376481471041,90.00000000000009,29.733607596526102,25.158388333239365,0.0,38.82467335376446,2.0,4,0.0,687,38.42794759825328,309,1383,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1031,2102,2091,87.125,99.476688867745,0.6002967406000886,6.971695827987909,0.0353795843106177,14.83375959079284,0.6428988895382792,85.16624040920716,0.3325162839895327,0.0,0,14380.0,28.073999999999696,4.5770833333333485,30.094137763768195,27.084723987391392,3.0094137763768227,90.00000000000006,37.94056518586662,27.084723987391392,0.0,41.7974135607892,2.0,4,0.0,755,42.91390728476821,308,1438,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1032,2108,2106,87.75,99.90512333965845,0.5831913354649746,7.039707822564984,0.0537972681197721,14.058956916099774,0.959808038392318,85.94104308390023,0.3309292420403067,0.0,0,14890.0,28.76199999999972,4.632361111111128,30.06547286548953,27.058925578940595,3.006547286548957,90.00000000000007,43.69048951431283,27.058925578940595,0.0,41.75760120206885,2.0,4,0.0,756,41.13756613756614,331,1489,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1033,2186,2181,90.875,99.77127172918571,0.5230401105854471,4.626243758502824,0.0231247009324861,12.139917695473246,0.0,87.86008230452676,0.3147888412030697,0.0,0,14130.0,29.197999999999706,4.760138888888904,28.07601716689489,25.268415450205403,2.807601716689489,90.00000000000003,35.21131405225911,25.268415450205403,0.0,38.99446828735403,2.0,4,0.0,646,43.962848297213625,315,1413,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1034,2097,2095,87.29166666666667,99.90462565569862,0.4408793251336665,6.33554474619929,0.0241749029714563,10.023310023310028,0.2997601918465209,89.97668997668997,0.3337479573738376,0.0,0,14840.0,28.44999999999968,4.596944444444463,30.150735345418408,27.135661810876577,3.015073534541844,90.00000000000003,35.48369965318239,27.135661810876577,0.0,41.876021313081175,2.0,4,0.0,750,41.46666666666667,342,1484,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1035,2222,2216,92.33333333333331,99.72997299729973,0.6959544747197935,6.753890396163964,0.038437792952736,18.036529680365295,0.2802690582959677,81.9634703196347,0.3100888696124779,0.0,0,13380.0,29.535999999999724,4.828611111111125,26.168006939507936,23.55120624555715,2.6168006939507946,90.00000000000003,20.93198122381084,23.55120624555715,0.0,36.34445408264993,2.0,4,0.0,637,45.6828885400314,312,1338,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1036,2208,2203,91.79166666666669,99.77355072463769,0.6798328711887308,6.249319947014495,0.0390763949953467,16.98924731182796,0.4016064257028162,83.01075268817203,0.3117233244727334,0.0,0,13700.0,29.15999999999969,4.785000000000014,26.979603189815947,24.281642870834364,2.697960318981597,90.00000000000004,19.77397363140733,24.281642870834364,0.0,37.47167109696663,2.0,4,0.0,662,47.43202416918429,317,1370,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1037,2115,2112,88.0,99.8581560283688,0.3998504082185883,5.558017431469974,0.0116401143231599,9.999999999999998,0.0589970501474912,90.0,0.3276314430780319,0.0,0,15030.0,28.365999999999683,4.613611111111129,30.552680491908504,27.49741244271766,3.055268049190853,90.00000000000003,40.35867053936284,27.49741244271766,0.0,42.43427846098407,2.0,4,0.0,736,44.29347826086957,296,1503,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1038,2192,2186,91.08333333333331,99.72627737226276,0.4748742763666339,4.798208173528292,0.0163081023538966,12.085308056872035,0.0,87.91469194312796,0.3139089033733999,0.0,0,13980.0,29.185999999999705,4.766805555555572,27.792794785576003,25.013515307018416,2.7792794785576027,90.00000000000004,22.66604953286657,25.013515307018416,0.0,38.6011038688556,2.0,4,0.0,655,45.19083969465649,324,1398,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1039,2106,2103,87.625,99.85754985754986,0.5394842832250851,4.42974716797183,0.0275582571634639,16.29072681704261,0.0,83.70927318295739,0.330445359520633,0.0,0,14550.0,28.4579999999997,4.608750000000017,30.4396705725721,27.3957035153149,3.0439670572572126,90.00000000000003,43.7821037420828,27.3957035153149,0.0,42.27732023968352,2.0,4,0.0,753,46.21513944223107,288,1455,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1040,2148,2147,89.45833333333333,99.95344506517692,0.5885127010752406,6.589538671294092,0.0496100906973955,14.000000000000002,0.6478209658421719,86.0,0.3241829884082726,0.0,0,13670.0,28.795999999999733,4.684722222222236,28.49412417302185,25.64471175571968,2.8494124173021875,90.00000000000003,34.3019439907447,25.64471175571968,0.0,39.57517246253038,2.0,4,0.0,653,43.797856049004594,295,1367,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1041,2146,2140,89.16666666666667,99.72041006523766,0.3963611242651829,3.5783758812446957,0.009400814558835,7.126436781609192,0.0,92.8735632183908,0.3224393556879962,0.0,0,14560.0,28.67599999999969,4.673888888888905,29.32183195232134,26.389648757089216,2.9321831952321364,90.00000000000003,39.62601236802843,26.389648757089216,0.0,40.72476660044633,2.0,4,0.0,691,43.41534008683068,302,1456,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1042,2196,2193,91.375,99.86338797814209,0.5811290368758864,7.94636171282303,0.0476490227998523,14.28571428571429,0.953449242849136,85.71428571428571,0.3126155910372671,0.0,0,14290.0,29.063999999999687,4.763333333333347,27.858387226583798,25.072548503925432,2.7858387226583816,90.00000000000007,25.89417177527365,25.072548503925432,0.0,38.69220448136642,2.0,4,0.0,618,43.68932038834952,328,1429,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1043,2134,2130,88.75,99.81255857544518,0.4087340101200393,3.509136097165174,0.0083015036444734,8.056872037914697,0.0,91.9431279620853,0.3245406715577813,0.0,0,14780.0,28.571999999999704,4.651666666666682,29.765358239198687,26.788822415278823,2.9765358239198707,90.00000000000001,32.2692020153411,26.788822415278823,0.0,41.34077533222043,2.0,4,0.0,729,42.24965706447188,345,1478,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1044,2171,2166,90.25,99.76969138645784,0.4535932302591911,5.193132172643891,0.0165070861509094,12.592592592592588,0.0,87.4074074074074,0.3179520838937492,0.0,0,14710.0,28.95399999999968,4.72444444444446,28.437249798250285,25.593524818425266,2.84372497982503,90.00000000000003,30.15258762916864,25.593524818425266,0.0,39.49618027534765,2.0,4,0.0,665,40.15037593984962,350,1471,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1045,2116,2112,88.0,99.8109640831758,0.365159978704644,3.8606667661796874,0.0108636632324123,8.584686774941996,0.0,91.415313225058,0.3268092757001255,0.0,0,15120.0,28.475999999999683,4.622500000000017,30.74866074795477,27.6737946731593,3.0748660747954792,90.00000000000003,43.29942415901281,27.6737946731593,0.0,42.70647326104833,2.0,4,0.0,726,43.112947658402206,349,1512,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1046,2191,2182,90.91666666666669,99.5892286627111,0.6207943634375697,5.144566378735665,0.0241394954693878,17.8743961352657,0.0,82.1256038647343,0.3171455814097405,0.0,0,13360.0,29.20599999999971,4.766944444444459,26.727590692493397,24.05483162324406,2.672759069249342,90.00000000000001,20.85850287370041,24.05483162324406,0.0,37.12165373957419,2.0,4,0.0,655,42.595419847328245,306,1336,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1047,2159,2155,89.79166666666667,99.81472904122278,0.540056839338854,5.06705520732697,0.0302413997346962,13.62586605080831,0.0,86.37413394919169,0.3209387219721137,0.0,0,14250.0,28.6219999999997,4.686388888888903,28.562060090039022,25.705854081035127,2.8562060090039054,90.00000000000003,30.59747539155356,25.705854081035127,0.0,39.669527902832016,2.0,4,0.0,709,46.1212976022567,349,1425,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1048,2178,2173,90.54166666666669,99.7704315886134,0.5330830240280525,7.127702873063572,0.0370940296892836,12.254901960784316,0.5649717514124242,87.74509803921569,0.3153574465650938,0.0,0,14170.0,29.0079999999997,4.736944444444458,28.67131923656619,25.80418731290958,2.867131923656621,90.00000000000003,31.841028233261788,25.80418731290958,0.0,39.821276717453074,2.0,4,0.0,673,43.23922734026746,341,1417,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1049,2195,2191,91.29166666666669,99.81776765375854,0.7603313142164771,8.74744891535823,0.0990834864904756,17.889908256880737,2.160318362706082,82.11009174311926,0.3142856449105887,0.0,0,13740.0,28.93399999999969,4.753055555555572,27.357167832188008,24.621451048969213,2.735716783218804,90.00000000000003,28.019658997197677,24.621451048969213,0.0,37.996066433594486,2.0,4,0.0,648,47.0679012345679,310,1374,eta,fixed_eta,"C4-Fixed
η = 90%"
ablation_fixed_eta,C4,1050,2158,2148,89.5,99.5366079703429,0.4623708602232739,5.054656402997837,0.0177031488640234,10.344827586206897,0.0,89.65517241379311,0.3202142621356391,0.0,0,14320.0,28.69799999999969,4.690416666666679,28.922865631169863,26.030579068052887,2.89228656311699,90.00000000000003,29.94402199983092,26.030579068052887,0.0,40.17064670995819,2.0,4,0.0,686,37.31778425655977,344,1432,eta,fixed_eta,"C4-Fixed
η = 90%"
