scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,critical_soc_event_count,simulation_failure_count,infeasible_count,priority_decisions,total_priority_computation_time_s,mean_decision_latency_ms,p95_decision_latency_ms,max_decision_latency_ms,solver_calls_per_replication,solver_total_time_per_replication_s,solver_mean_time_s,solver_median_time_s,solver_p95_time_s,solver_max_time_s,solver_mean_time_per_call_ms,solver_p95_time_per_call_ms,solver_max_time_per_call_ms,solver_mean_binary_variables,solver_mean_constraints,solver_mean_available_agv_slot_pairs,solver_mean_actual_busy_agv_slot_pairs,solver_mean_forecast_busy_agv_slot_pairs,solver_infeasible_calls,solver_time_limit_calls,solver_fallback_calls,solver_safety_slack_total,solver_reserve_slack_total,solver_task_slack_total
stress_near_transition,C4,6022,1650,1643,68.45833333333333,99.57575757575758,0.13182450253284922,4.13808787742073,0.037545246713639145,33.225806451612904,0.07462686567164534,66.77419354838709,0.5809937069959109,0.0,0,18760.0,46.815999999999605,5.313611111111129,46.17917167406084,36.92657411674141,9.252597557319469,79.96369960330692,23.17931941318376,36.92657411674141,0.0,64.13773843619569,3.0,6,0.0,1404,15.954415954415953,309,1876,nan,nan,0.0,0,0,0,0,1876,0.10935175977647305,0.05828985062711783,0.1121683744713664,0.2790109720081091,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6023,1723,1522,63.416666666666664,88.33430063842135,27.592714102441853,606.007564250997,27.01579536169104,41.22562674094708,14.589442815249265,58.77437325905292,0.5223495204173288,257.80239101074176,0,16110.0,48.18799999999966,5.5001388888889,68.43584170966624,54.56423003294979,13.871611676716473,79.73048722690416,19.46804205149833,29.935622750559936,24.62860728238985,95.04978015231426,3.0,6,1804.6167370751923,1122,18.627450980392158,288,1611,nan,nan,0.0,0,8,0,0,1604,0.0876445104368031,0.05464121598304433,0.09820344857871532,0.1655970700085163,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6024,1708,1531,63.791666666666664,89.63700234192038,24.29698701624269,603.3924554776194,23.745244857447258,40.059347181008896,12.545587162654993,59.940652818991104,0.5264878241263661,255.6378928952473,0,15690.0,47.825999999999674,5.456250000000012,67.85013664031142,54.276916468029356,13.5732201722821,79.99529427002233,19.27138185762362,29.65569318496695,24.621223283062406,94.23630088932148,3.0,6,1789.4652502667311,1115,18.744394618834082,300,1569,nan,nan,0.0,0,9,0,0,1562,0.08985785557888448,0.05752743635011811,0.10916637256741495,0.8296160958707333,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6025,1656,1568,65.33333333333333,94.68599033816425,9.170744350239843,607.0360187048279,8.911011839316846,32.26744186046512,4.878048780487809,67.73255813953489,0.524163489911147,256.36880921318857,0,17670.0,46.64199999999963,5.3090277777777946,74.22160108478182,59.25092182082797,14.970679263953892,79.82975435028253,19.211027373483105,34.646718891094395,24.604202929733578,103.08555706219704,3.0,6,1794.58166449232,1323,17.384731670445955,321,1767,nan,nan,0.0,0,13,0,0,1760,0.10228555765934289,0.058116794124626635,0.11141626164317131,0.28438796289265156,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6026,1727,1450,60.416666666666664,83.96062536189925,57.483607244306434,609.2805180296529,56.45381715584244,49.38650306748467,25.124910778015707,50.61349693251533,0.5251772247898481,274.6398341869815,0,13170.0,47.451999999999735,5.4540277777777835,66.6106787059166,53.139344663761484,13.471334042155128,79.77601444112213,19.45815029518087,25.024605057004468,28.114739606757013,92.5148315359953,3.0,6,1922.4788393088702,945,15.661375661375661,236,1317,nan,nan,0.0,0,8,0,0,1309,0.07567487307824194,0.057811209379863976,0.11074324138462535,0.21566986106336117,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6027,1688,1528,63.666666666666664,90.52132701421802,20.263784017419592,605.0448786599525,19.765244405485586,35.646687697160885,11.086797957695115,64.35331230283911,0.5255071644351611,257.745025701989,0,16650.0,47.49799999999967,5.408472222222236,70.34438912467881,56.38085044828843,13.963538676390419,80.14974776219704,19.309964952269436,31.769427275406787,24.611423172881647,97.70054045094285,3.0,6,1804.215179913923,1198,17.946577629382304,308,1665,nan,nan,0.0,0,11,0,0,1658,0.09430912346579134,0.056881256613866914,0.11205484624952075,0.15348498709499836,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6028,1696,1439,59.958333333333336,84.84669811320755,46.58213266684928,611.9740320573923,45.66932434692058,45.5108359133127,22.651128914785147,54.4891640866873,0.5269429106122088,273.0158483590384,0,13960.0,47.28399999999971,5.40361111111112,68.82077305144676,55.038003812119435,13.782769239327337,79.97295201984427,19.23201023509949,26.91429355414954,28.123710257969893,95.5844070158983,3.0,6,1911.1109385132688,1011,16.51829871414441,253,1396,nan,nan,0.0,0,11,0,0,1388,0.07929795957170427,0.05713109479229415,0.11380984215065836,0.1527180429548025,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6029,1702,1539,64.125,90.42303172737955,21.442375160405525,605.1252449581737,20.94793150670094,42.285714285714285,10.650887573964496,57.714285714285715,0.5239856924257797,257.3014496656405,0,16180.0,47.811999999999664,5.447777777777791,69.711211017407,55.94752912968247,13.763681887724543,80.25614289746349,19.415247191003683,31.324902213966993,24.622626915715482,96.82112641306534,3.0,6,1801.1101476594838,1178,19.779286926994907,301,1618,nan,nan,0.0,0,9,0,0,1611,0.09650211362168193,0.059901994799305976,0.11370296124368906,0.1952662132680416,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6030,1707,1552,64.66666666666667,90.91974223784418,18.994515283215094,596.9205074484923,18.522982215497674,29.629629629629626,10.48445408532176,70.37037037037037,0.5232344133214203,251.62671613917837,0,16310.0,47.375999999999664,5.4237500000000125,69.58985568600409,55.64237121363218,13.947484472371947,79.95758960141511,19.461696422613425,31.032056142310374,24.610315071321804,96.65257734167238,3.0,6,1761.3870129742486,1164,17.9553264604811,301,1631,nan,nan,0.0,0,7,0,0,1624,0.09157358692027628,0.056387676675046974,0.10990046430379151,0.226904870942235,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6031,1670,1666,69.41666666666667,99.76047904191617,0.16969382854728476,3.9695131107809476,0.0396927634739825,34.883720930232556,0.07541478129713397,65.11627906976744,0.5803666009677969,0.0,0,17980.0,47.22799999999963,5.367222222222239,44.49523311223026,35.590262048169556,8.904971064060746,79.98668522176362,21.12425467244578,35.590262048169556,0.0,61.798934878097654,3.0,6,0.0,1342,18.628912071535023,308,1798,nan,nan,0.0,0,0,0,0,1798,0.10580952907912433,0.05884845888716592,0.11237524449825287,0.2996239345520735,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6032,1757,1540,64.16666666666667,87.64940239043824,31.333110898636356,594.205230495528,30.692359831616447,42.168674698795186,15.298245614035089,57.831325301204814,0.5183538622882874,246.57766359268325,0,15820.0,48.65799999999967,5.575277777777789,67.04965340670313,53.78020361436004,13.26944979234312,80.2095176960057,19.55769563500389,29.19226710343256,24.587936510927474,93.12451862042107,3.0,6,1726.0436451487828,1114,19.658886894075405,270,1582,nan,nan,0.0,0,7,0,0,1575,0.08540294645354152,0.054224092986375566,0.10927759576588869,0.2173988614231348,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6033,1700,1619,67.45833333333333,95.23529411764706,8.305778347304239,609.1136923409501,8.023677693145231,32.6530612244898,4.937361827560793,67.3469387755102,0.5179831853445278,258.607672654718,0,17430.0,47.741999999999635,5.440416666666683,72.93647458635793,58.46088303687125,14.475591549486726,80.15315158625147,19.26861223830947,33.808718361833236,24.652164675038012,101.30065914771941,3.0,6,1810.2537085830259,1276,19.122257053291534,283,1743,nan,nan,0.0,0,20,0,0,1736,0.09683282161131501,0.05577927512172524,0.10960863437503576,0.2084188163280487,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6034,1610,1607,66.95833333333333,99.81366459627328,0.11892089012521108,2.6635169744679237,0.026608194904398554,24.17218543046358,0.0,75.82781456953643,0.5875108697146139,0.0,0,18540.0,45.35599999999962,5.162222222222241,46.894521663834624,37.49647941724282,9.398042246591862,79.95918944655823,27.68288395132128,37.49647941724282,0.0,65.13128008865928,3.0,6,0.0,1436,17.68802228412256,296,1854,nan,nan,0.0,0,0,0,0,1854,0.10906984261237085,0.0588294728222065,0.1099094282835722,0.16182893887162209,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6035,1658,1655,68.95833333333333,99.81905910735827,0.0980525716551674,2.830108187798396,0.02848834657373409,25.663716814159287,0.0,74.33628318584071,0.579681934996792,0.0,0,18930.0,46.83799999999961,5.325138888888907,46.04030476161681,36.82408220675343,9.216222554863448,79.98227291808281,20.709758678774346,36.82408220675343,0.0,63.94486772446787,3.0,6,0.0,1411,20.198440822111976,349,1893,nan,nan,0.0,0,0,0,0,1893,0.11242745560593903,0.05939115457260382,0.11289841495454307,0.2155238762497902,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6036,1636,1634,68.08333333333333,99.87775061124694,0.1147545509361484,2.714522848914324,0.030902784146192852,29.79942693409742,0.0,70.20057306590259,0.5834152537667665,0.0,0,18640.0,46.307999999999595,5.260833333333353,46.35871210154959,37.077127996897566,9.281584104652083,79.97877058292615,19.931279113281576,37.077127996897566,0.0,64.3871001410412,3.0,6,0.0,1406,21.12375533428165,297,1864,nan,nan,0.0,0,2,0,0,1864,0.10792824043892324,0.05790141654448672,0.11064339196309446,0.1893660519272089,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6037,1729,1521,63.375,87.96992481203007,29.04415232114142,605.4398789729571,28.406061914887566,36.8421052631579,14.419610670511895,63.1578947368421,0.5200382082483219,253.80585537320627,0,15900.0,47.97799999999966,5.493055555555569,69.0007430428457,55.166839095632426,13.833903947213296,79.95107974616568,19.23211368326683,30.536245706064758,24.63059338956767,95.83436533728576,3.0,6,1776.640987612444,1164,18.127147766323024,293,1590,nan,nan,0.0,0,7,0,0,1583,0.09061393304727972,0.05724190337794044,0.10997049976140247,0.2494498621672392,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6038,1659,1654,68.91666666666667,99.69861362266425,0.12387548065537113,2.2584085579503155,0.03150455879024477,31.57894736842105,0.0,68.42105263157895,0.5798787740268921,0.0,0,18720.0,46.74199999999962,5.319722222222241,45.84109789044636,36.67556849844813,9.165529391998255,80.00586850275154,25.11432745964784,36.67556849844813,0.0,63.66819151450891,3.0,6,0.0,1411,17.78880226789511,326,1872,nan,nan,0.0,0,0,0,0,1872,0.10723174945451319,0.05728191744365021,0.10952475713565946,0.20289793610572815,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6039,1597,1580,65.83333333333333,98.9355040701315,2.094900266525679,589.1502730593257,1.9600927472203185,28.025477707006374,1.0911925175370207,71.97452229299363,0.531158000536535,245.9391894649864,0,18320.0,45.29399999999962,5.141666666666686,76.59636772958639,61.39216838706008,15.204199342526369,80.15023454349327,19.387608021581393,36.79042668191514,24.60174170514493,106.38384406887005,3.0,6,1721.5743262549047,1398,19.027181688125893,302,1832,nan,nan,0.0,0,7,0,0,1825,0.1106600712519139,0.06063565548050077,0.11337944306433201,0.16292184591293335,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6040,1716,1490,62.083333333333336,86.82983682983682,33.934133708119084,611.3663889271546,33.28609320580689,42.93785310734464,15.41850220264317,57.06214689265536,0.5235180019177186,259.24783057947457,0,15710.0,47.505999999999666,5.44402777777779,68.5469270334698,54.82179277494064,13.725134258529177,79.97702471501384,19.305181481197366,30.17126653431784,24.65052624062281,95.20406532426367,3.0,6,1814.7348140563222,1188,19.865319865319865,278,1571,nan,nan,0.0,0,9,0,0,1564,0.09288748353719711,0.05939097412864266,0.11200236622244118,0.2578690182417631,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6041,1621,1615,67.29166666666667,99.62985811227637,0.09875758736355414,2.935875087938863,0.026446782441329045,29.447852760736193,0.0,70.5521472392638,0.5851907114454552,0.0,0,18930.0,45.53999999999962,5.188750000000018,46.96388143149055,37.576311258770765,9.387570172719856,80.01108535627729,26.919261295908548,37.576311258770765,0.0,65.22761309929253,3.0,6,0.0,1448,17.61049723756906,327,1893,nan,nan,0.0,0,0,0,0,1893,0.12176596350036561,0.06432433359765748,0.12405691668391225,0.36063394509255886,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6042,1643,1635,68.125,99.51308581862448,0.1327061322002442,3.4748567063804026,0.034971268553499434,28.57142857142857,0.0,71.42857142857143,0.5828731132923195,0.0,0,18650.0,46.39999999999961,5.275972222222242,45.93195090067089,36.73854709939165,9.1934038012793,79.98473040877313,21.61340637960723,36.73854709939165,0.0,63.79437625093188,3.0,6,0.0,1395,17.275985663082437,330,1865,nan,nan,0.0,0,0,0,0,1865,0.10697505110874772,0.05735927673391299,0.10940441861748694,0.17728516831994057,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6043,1684,1466,61.083333333333336,87.05463182897863,47.14822209379066,601.7460004109317,46.11999403653612,47.94117647058823,26.190476190476186,52.05882352941177,0.5359023887794865,267.0354576584411,0,12930.0,46.50599999999974,5.334583333333341,65.50519605513875,52.488483079747574,13.016712975391204,80.12873213228092,19.20788505860127,24.35254762759251,28.13593545215506,90.97943896547052,3.0,6,1869.248203609088,909,20.242024202420243,246,1293,nan,nan,0.0,0,11,0,0,1285,0.12668043770827353,0.09858399821655528,0.15650051645934573,3.211938077583909,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6044,1702,1551,64.625,91.12808460634547,18.783875458977008,606.6832382986142,18.322602754130624,39.13043478260869,9.92753623188406,60.86956521739131,0.5213444076923052,258.7290885190286,0,16770.0,47.60199999999966,5.4331944444444575,71.04241852307817,56.9393177191031,14.103100803975092,80.14833799697617,19.47002948811302,32.30281597287679,24.636501746226312,98.67002572649751,3.0,6,1811.1036196332002,1236,17.718446601941746,300,1677,nan,nan,0.0,0,7,0,0,1670,0.09737484552897513,0.05830829073591325,0.10556464549154039,0.30961399897933006,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6045,1642,1638,68.25,99.7563946406821,0.07999409536030438,2.185689091126915,0.01945965517302122,24.350649350649356,0.0,75.64935064935064,0.5829086677304682,0.0,0,18800.0,46.51199999999961,5.282500000000018,46.01403146384392,36.79003236558764,9.22399909825632,79.95394273265505,20.430205752945625,36.79003236558764,0.0,63.90837703311662,3.0,6,0.0,1356,19.837758112094395,319,1880,nan,nan,0.0,0,0,0,0,1880,0.10729991877451539,0.057074424880061383,0.11120403651148081,0.21691713482141495,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6046,1662,1658,69.08333333333333,99.75932611311673,0.14323070207385863,2.7501070734965953,0.03020492875666872,27.544910179640713,0.0,72.45508982035929,0.5800905171475009,0.0,0,18440.0,46.74399999999959,5.323611111111132,45.43437935765949,36.3835280037428,9.050851353916743,80.07928911569722,24.18905634437298,36.3835280037428,0.0,63.103304663416026,3.0,6,0.0,1384,18.063583815028903,316,1844,nan,nan,0.0,0,0,0,0,1844,0.1079940008930862,0.05856507640622896,0.11270440882071853,0.24310406297445297,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6047,1605,1597,66.54166666666667,99.50155763239876,0.13629902386836412,3.644843251453858,0.03671410832697786,29.20353982300885,0.0,70.79646017699115,0.5897688612383144,0.0,0,18390.0,45.87599999999961,5.192083333333352,46.256493935889516,37.01460669370386,9.241887242185689,80.02034642963925,27.72298242039975,37.01460669370386,0.0,64.24513046651327,3.0,6,0.0,1409,20.44002838892832,299,1839,nan,nan,0.0,0,0,0,0,1839,0.11029829480685294,0.05997732180905543,0.11282868217676878,0.2432779874652624,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6048,1649,1645,68.54166666666667,99.75742874469375,0.09182726315658164,2.343226940425787,0.024575484621839287,26.21951219512195,0.0,73.78048780487805,0.5796066680906533,0.0,0,18690.0,46.28399999999963,5.275416666666684,46.97823928231068,37.537386252927696,9.44085302938304,79.90377422906552,26.14635221545969,37.537386252927696,0.0,65.24755455876492,3.0,6,0.0,1432,16.75977653631285,274,1869,nan,nan,0.0,0,0,0,0,1869,0.10812858026474714,0.057853708006820305,0.11130580678582191,0.2279430627822876,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6049,1657,1557,64.875,93.96499698249849,10.647684122500868,604.4380032044683,10.275921982305377,31.231231231231227,6.19335347432024,68.76876876876878,0.525318142071322,256.47928772415503,0,17280.0,46.377999999999645,5.29194444444446,73.53965639605366,58.82573513367355,14.713921262380143,79.99185475774169,19.23416230893023,34.19841394619953,24.627321187474028,102.13841166118573,3.0,6,1795.3550140690852,1335,18.576779026217228,274,1728,nan,nan,0.0,0,16,0,0,1721,0.1006851363927126,0.05850385612592248,0.10742899030447006,0.22271904163062572,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6050,1676,1674,69.75,99.88066825775657,0.09456207199084378,3.1220467942296333,0.022480630966870464,28.348909657320874,0.0,71.65109034267913,0.5757970032343233,0.0,0,19070.0,47.5299999999996,5.395694444444463,46.198310369901,36.990891306794936,9.207419063106125,80.06979261928839,23.668092872779884,36.990891306794936,0.0,64.16431995819593,3.0,6,0.0,1392,17.67241379310345,346,1907,nan,nan,0.0,0,0,0,0,1907,0.12403593049384654,0.0650424386438629,0.12852777726948228,0.2562368754297495,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6051,1555,1551,64.625,99.74276527331189,0.09423607335888438,2.2617587215350796,0.023327702355232596,25.671641791044774,0.0,74.32835820895522,0.5968682416833317,0.0,0,18630.0,44.01999999999963,5.000694444444464,47.67840619160068,38.137598397350935,9.540807794249805,79.98924763569275,32.56077211721485,38.137598397350935,0.0,66.22000859944546,3.0,6,0.0,1451,21.226740179186766,300,1863,nan,nan,0.0,0,0,0,0,1863,0.11409955052658916,0.06124506201105161,0.11190434452146292,0.19909092225134373,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6052,1729,1516,63.166666666666664,87.68074031231926,30.64722448290936,588.4952144990513,29.967119209217557,46.58753709198813,15.94827586206896,53.41246290801187,0.5265848998604975,245.83814358295862,0,14940.0,47.75399999999967,5.47750000000001,65.70121047030929,52.697814731521504,13.003395738787818,80.20828589655271,19.424520976223285,28.06866991941505,24.629144812106443,91.25168120876297,3.0,6,1720.8670050807102,1077,16.80594243268338,286,1494,nan,nan,0.0,0,7,0,0,1487,0.08385359193198383,0.05639111764087682,0.1096412306651473,0.15025283209979534,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6053,1561,1557,64.875,99.74375400384369,0.0698251726491345,2.272440948680499,0.021525087337625,27.86885245901639,0.0,72.1311475409836,0.5956341325025315,0.0,0,18980.0,44.29399999999962,5.027222222222241,47.70039721872406,38.17164588691545,9.528751331808682,80.0237484645762,31.784309302877144,38.17164588691545,0.0,66.25055169267239,3.0,6,0.0,1435,18.048780487804876,321,1898,nan,nan,0.0,0,0,0,0,1898,0.11668038298375905,0.0614754388744779,0.11378893395885824,0.23427489213645458,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6054,1722,1472,61.333333333333336,85.48199767711962,42.54923799088646,603.5044089728879,41.746617427579125,44.892473118279575,21.111111111111114,55.107526881720425,0.5212685857702726,268.8144453326521,0,14700.0,47.931999999999704,5.481111111111121,69.0806327717826,55.400664149065406,13.679968622717208,80.19710000643616,19.31708647349561,27.268383306840946,28.132280842224457,95.94532329414251,3.0,6,1881.7011173285646,1037,22.082931533269047,288,1470,nan,nan,0.0,0,8,0,0,1462,0.08139211754314601,0.05567176302540767,0.11149219935759903,0.13851094990968704,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6055,1715,1465,61.041666666666664,85.42274052478133,62.66552820697442,594.7067483983213,61.38139685234268,52.8023598820059,32.19476744186046,47.1976401179941,0.5251381834852016,274.69935326630963,0,11790.0,47.03999999999976,5.410416666666668,67.83035552345841,54.38880358899452,13.441551934463908,80.18357440303365,19.403234796584197,22.755093585193755,31.633710003800765,94.2088271159145,3.0,6,1922.895472864167,840,19.28571428571429,225,1179,nan,nan,0.0,0,10,0,0,1170,0.06576565885916352,0.0562099648368919,0.10963312815874815,0.14533079229295254,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C4,6056,1633,1629,67.875,99.75505205143907,0.15770147601587456,3.387274783064034,0.03501867568869797,30.294117647058826,0.0,69.70588235294117,0.5853318110415263,0.0,0,18520.0,46.37399999999961,5.2616666666666845,45.69276723507069,36.54284862492856,9.149918610142178,79.97512699751906,26.759569341661955,36.54284862492856,0.0,63.46217671537604,3.0,6,0.0,1410,17.23404255319149,329,1852,nan,nan,0.0,0,0,0,0,1852,0.10951235075481236,0.059131938852490476,0.11152361985296011,0.25551021099090576,,,,,,,,,,,,,,,,,,,,
stress_near_transition,C5,6007,1718,1482,61.75,86.26309662398137,36.48056739955872,597.9678049636309,35.70041577494442,41.666666666666664,18.364418938307026,58.333333333333336,0.5276006930569388,252.41902091785514,0,14690.0,47.96199999999968,5.478194444444456,66.28925069930278,52.87645307197792,13.41279762732489,79.76625548512055,19.381558109785253,28.252067828694297,24.624385243283616,92.06840374903167,3.0,6,1766.9331464249858,1070,34.018691588785046,256,1469,nan,nan,4.584969411138445,1462,7,0,0,,,,,,1462,4.584969411138445,0.003136093988466789,0.002451827982440591,0.007168933493085206,0.010282973060384393,3.1360939884667887,7.168933493085206,10.282973060384393,41.93228454172367,198.89808481532148,41.93228454172367,0.0,30.203146374829,0,0,0,0.0,181.530888401181,39.17114109969084
stress_near_transition,C5,6008,1664,1636,68.16666666666667,98.3173076923077,2.8329039947740666,592.5003865699982,2.650543848270573,30.20527859237536,1.9652305366591127,69.79472140762464,0.5221809478738704,250.74927358434005,0,17990.0,46.513999999999626,5.310138888888908,74.42080227156922,59.65350241607847,14.767299855490784,80.15702679258503,19.31652889621866,35.03540547530191,24.61809694077656,103.36222537717951,3.0,6,1755.2449150903803,1320,35.0,332,1799,nan,nan,6.731559575768188,1792,8,0,0,,,,,,1792,6.731559575768188,0.0037564506561206406,0.002620848943479359,0.008377093856688585,0.016113630961626768,3.7564506561206406,8.377093856688585,16.113630961626768,42.882254464285715,202.91852678571428,42.882254464285715,0.0,30.391183035714285,0,0,0,0.0,486.53606201595716,97.88349359610503
stress_near_transition,C5,6009,1674,1568,65.33333333333333,93.6678614097969,11.526412584718425,600.7316720747181,11.152075185560673,36.57142857142858,6.873111782477337,63.42857142857142,0.5261250230423976,251.27434852532178,0,16650.0,47.16999999999964,5.36819444444446,71.43298838663151,57.22546214707867,14.207526239552866,80.11069316790373,19.255513541407172,32.57188329713025,24.653578849948417,99.21248387032158,3.0,6,1758.9204396772525,1228,32.24755700325733,274,1665,nan,nan,7.28291289974004,1652,9,0,0,,,,,,1652,7.28291289974004,0.004408542917518184,0.004252615850418806,0.00866003147093578,0.017518267035484314,4.408542917518185,8.660031470935781,17.518267035484314,42.78450363196126,202.53934624697337,42.78450363196126,0.0,30.5090799031477,0,0,0,0.0,625.2758151650755,123.31792155591386
stress_near_transition,C5,6010,1684,1681,70.04166666666667,99.82185273159145,0.13069376405433236,3.695862557048046,0.029832334055064354,27.56598240469208,0.0,72.43401759530792,0.5750833693724019,0.0,0,18440.0,47.379999999999605,5.395277777777796,45.75798183630939,36.6164051542713,9.141576682038155,80.02189713099592,21.027292214634883,36.6164051542713,0.0,63.55275255042978,3.0,6,0.0,1354,34.638109305760715,307,1844,nan,nan,6.604297781130299,1844,0,0,0,,,,,,1844,6.604297781130299,0.0035815063888992946,0.0025626380229368806,0.00801399447955191,0.017134054098278284,3.5815063888992946,8.01399447955191,17.134054098278284,41.90075921908894,198.71312364425162,41.90075921908894,0.0,30.235900216919738,0,0,0,0.0,499.3577036133755,88.62031729960435
stress_near_transition,C5,6011,1707,1540,64.16666666666667,90.21675454012889,21.345170889056387,606.597313969657,20.857066498343624,40.45307443365695,11.015736766809725,59.54692556634305,0.5219932534701303,258.8111211175427,0,16460.0,47.501999999999654,5.432500000000014,70.2154002510543,56.18331786067445,14.032082390379887,80.01566274605241,19.339171149311767,31.56965401940917,24.613663841265275,97.52138923757548,3.0,6,1811.6778478227993,1194,25.711892797319933,280,1646,nan,nan,6.44922742061317,1638,9,0,0,,,,,,1638,6.44922742061317,0.003937257277541618,0.0027021330315619707,0.008715684304479504,0.02416393905878067,3.937257277541618,8.715684304479504,24.16393905878067,41.07142857142857,195.26129426129427,41.07142857142857,0.0,30.233821733821735,0,0,0,0.0,519.3516319653038,105.8277487287722
stress_near_transition,C5,6012,1679,1675,69.79166666666667,99.76176295413937,0.12701010032589938,3.475479414772584,0.0284739890881886,32.36245954692557,0.0,67.63754045307444,0.5765099629006032,0.0,0,18520.0,47.26999999999962,5.381388888888907,45.53897869809592,36.44096386185687,9.098014836239106,80.02147809120838,19.694933152641237,36.44096386185687,0.0,63.24858152513328,3.0,6,0.0,1393,29.432878679109837,302,1852,nan,nan,8.27386376238428,1851,1,0,0,,,,,,1851,8.27386376238428,0.004469942605285943,0.0036380901001393795,0.00908799353055656,0.0311239801812917,4.469942605285943,9.08799353055656,31.1239801812917,42.13938411669368,199.63101026472177,42.13938411669368,0.0,30.06537007023231,0,0,0,0.0,349.0709886413239,71.31391706229769
stress_near_transition,C5,6013,1677,1477,61.541666666666664,88.07394156231365,32.20605449067844,583.0475298475523,31.3954143094805,41.91616766467065,19.285182427401338,58.08383233532935,0.5378698170309473,243.98284191872327,0,14210.0,46.3559999999997,5.3154166666666764,65.21361221640252,52.3016124913247,12.911999725077852,80.20045311670344,19.452838013418756,27.697505758616312,24.604106732708388,90.57446141167021,3.0,6,1707.8798934310628,1022,29.74559686888454,234,1421,nan,nan,5.883314229315147,1413,8,0,0,,,,,,1413,5.883314229315147,0.004163704337802652,0.0038655551616102457,0.008049734914675352,0.012303441995754838,4.163704337802652,8.049734914675351,12.303441995754838,41.92144373673036,198.9171974522293,41.92144373673036,0.0,30.222929936305732,0,0,0,0.0,420.65800647705515,84.21060248941532
stress_near_transition,C5,6014,1668,1589,66.20833333333333,95.26378896882494,7.154609001910925,581.9628041761447,6.883020531148051,33.720930232558146,4.984894259818729,66.27906976744185,0.5243565640767128,241.95696908886796,0,17410.0,46.929999999999644,5.344027777777793,72.92429170533661,58.409338687677185,14.51495301765947,80.09586013353459,19.272921841462963,33.79603011968702,24.613308567990174,101.28373847963425,3.0,6,1693.6987836220758,1266,32.148499210110586,306,1741,nan,nan,6.723468874115497,1729,10,0,0,,,,,,1729,6.723468874115497,0.0038886459653646598,0.002606782829388976,0.009084500651806592,0.02138656098395586,3.8886459653646597,9.084500651806591,21.38656098395586,42.35396182764604,200.59572006940428,42.35396182764604,0.0,30.370734528629267,0,0,0,0.0,662.8991295067935,121.98383993405852
