phase,weight_id,scenario,metric,mean_difference,median_difference,ci95_low,ci95_high,paired_replications,direction,C4_low_soc_stops_total,C4_failure_count_total,soc,next_task_energy,idle,deadline
coarse,soc0.25_next_task_energy0.75_idle0.00_deadline0.00,stress_transition,delay,-11.7311879862611,-6.740665318385403,-14.724022837942451,-8.738353134579748,50,negative_better,0.0,0,0.25,0.75,0.0,0.0
coarse,soc0.25_next_task_energy0.75_idle0.00_deadline0.00,stress_transition,urgent_on_time,-2.0446406756619613,-1.554018736681277,-2.5776100410431417,-1.5116713102807808,50,positive_better,0.0,0,0.25,0.75,0.0,0.0
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,primary,delay,-2.408042055355184,-1.239236089777748,-4.30016893485335,-0.5159151758570184,50,negative_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,primary,urgent_on_time,-0.19089648153058014,0.0,-0.32643183492230377,-0.05536112813885652,50,positive_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,stress_near_transition,delay,-0.24417899070563082,0.0,-0.6373213411937222,0.1489633597824606,50,negative_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,stress_near_transition,urgent_on_time,-0.01993892808832669,0.0,-0.26330019295389123,0.22342233677723783,50,positive_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,stress_non_binding,delay,1.6968198453876094e-06,0.0,-4.5647147128443494e-05,4.904078681921871e-05,50,negative_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,stress_strongly_constrained,delay,-2.8223391396766417,-1.2145739898535908,-4.701127762919431,-0.943550516433852,50,negative_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,stress_strongly_constrained,urgent_on_time,-0.10313025520478888,0.0,-0.17393910638715926,-0.03232140402241851,50,positive_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,stress_transition,delay,-0.667808336766146,-0.41100101881811923,-1.2942700014309736,-0.04134667210131859,50,negative_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.00_deadline0.50,stress_transition,urgent_on_time,-0.07545822040339921,0.0,-0.1574831004383594,0.006566659631560959,50,positive_better,0.0,0,0.5,0.0,0.0,0.5
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,primary,delay,-5.771314587953482,-6.373094949405598,-8.225300851001109,-3.3173283249058554,50,negative_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,primary,urgent_on_time,-0.2663375491915537,-0.22272709234493426,-0.4415331036428386,-0.09114199474026888,50,positive_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,stress_near_transition,delay,2.376741878165403,1.5190020119545231,1.0678628762261948,3.6856208801046115,50,negative_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,stress_near_transition,urgent_on_time,-4.685534656982193,-4.307246376811591,-5.6316461028943525,-3.739423211070033,50,positive_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,stress_non_binding,delay,-2.769820636687098e-05,-3.985411243376952e-05,-8.884997938289365e-05,3.345356664915168e-05,50,negative_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,stress_non_binding,urgent_on_time,-0.005249343832020941,0.0,-0.015798295208027335,0.005299607543985453,50,positive_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,stress_strongly_constrained,delay,-7.7966514254796255,-6.339733077243579,-9.836446013199417,-5.756856837759834,50,negative_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,stress_strongly_constrained,urgent_on_time,-0.21076941593206336,-0.0919117647058818,-0.29427359055436797,-0.12726524130975875,50,positive_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,stress_transition,delay,-9.426606994454657,-8.649011910912051,-10.794628487105467,-8.058585501803847,50,negative_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.25_deadline0.25,stress_transition,urgent_on_time,-2.165397367513842,-1.670136045136049,-2.6701517732604994,-1.6606429617671847,50,positive_better,0.0,0,0.5,0.0,0.25,0.25
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,primary,delay,-7.233326846650223,-8.2084868852682,-10.170998766733598,-4.295654926566847,50,negative_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,primary,urgent_on_time,-0.3956370770278553,-0.11210762331838531,-0.581964674542524,-0.2093094795131865,50,positive_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,stress_near_transition,delay,2.399254934850522,2.0844491721869485,0.8816454106669174,3.9168644590341266,50,negative_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,stress_near_transition,urgent_on_time,-5.70316465347424,-4.895071024103284,-6.7174612049150575,-4.688868102033423,50,positive_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,stress_non_binding,delay,-4.384444358745021e-05,-8.152045507554828e-05,-9.616571972887484e-05,8.476832553974429e-06,50,negative_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,stress_strongly_constrained,delay,-12.969418087781039,-11.40430781716222,-15.364589817596059,-10.574246357966018,50,negative_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,stress_strongly_constrained,urgent_on_time,-0.3185153042586464,-0.19920397773042486,-0.43280848339464323,-0.20422212512264953,50,positive_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,stress_transition,delay,-12.112051395297506,-11.418633145827691,-13.668931460052766,-10.555171330542246,50,negative_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.00_idle0.50_deadline0.00,stress_transition,urgent_on_time,-2.6761294654723224,-2.4164600392111613,-3.195716084941561,-2.156542846003084,50,positive_better,0.0,0,0.5,0.0,0.5,0.0
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,primary,delay,-19.469853722610956,-18.001472336843804,-24.08865514833999,-14.851052296881926,50,negative_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,primary,urgent_on_time,-0.9109255433631028,-0.7026724591890465,-1.1843389571371175,-0.6375121295890883,50,positive_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,stress_near_transition,delay,1.3577868092314163,0.10972111148157104,0.37325383956388225,2.3423197788989505,50,negative_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,stress_near_transition,urgent_on_time,-2.391626451141353,-1.084629254000454,-3.235157004394396,-1.5480958978883104,50,positive_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,stress_non_binding,delay,-2.6042317398475845e-05,-1.7772070514343596e-05,-7.397061786124036e-05,2.1885983064288673e-05,50,negative_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,stress_strongly_constrained,delay,-18.571281424892927,-17.2166930158038,-21.764016208582344,-15.37854664120351,50,negative_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,stress_strongly_constrained,urgent_on_time,-0.5222643271720464,-0.37449640917849014,-0.69596086964674,-0.34856778469735283,50,positive_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,stress_transition,delay,-8.561766275283041,-6.8573255442489085,-10.43631715400273,-6.687215396563353,50,negative_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.00_deadline0.25,stress_transition,urgent_on_time,-1.526941688845983,-1.3624079353765755,-1.8563751504943866,-1.1975082271975794,50,positive_better,0.0,0,0.5,0.25,0.0,0.25
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,primary,delay,-19.406569130549222,-15.408683190232807,-23.55048597676355,-15.262652284334894,50,negative_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,primary,urgent_on_time,-0.8913795355674847,-0.48426434032174726,-1.158855339012399,-0.6239037321225704,50,positive_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,stress_near_transition,delay,1.4653220114531231,0.22414721376367364,0.08837002488488621,2.8422739980213603,50,negative_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,stress_near_transition,urgent_on_time,-3.6117484466561365,-2.8213624403079685,-4.60911671919149,-2.6143801741207833,50,positive_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,stress_non_binding,delay,3.4808312190629796e-05,2.095933749880763e-05,-2.9197675985937926e-05,9.881430036719752e-05,50,negative_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,stress_non_binding,urgent_on_time,-0.005249343832020941,0.0,-0.015798295208027335,0.005299607543985453,50,positive_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,stress_strongly_constrained,delay,-18.262070074923795,-17.68514438143214,-21.747471973887563,-14.776668175960026,50,negative_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,stress_strongly_constrained,urgent_on_time,-0.48881862807913956,-0.37144079019975695,-0.6470408011928261,-0.330596454965453,50,positive_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,stress_transition,delay,-10.775377989936253,-9.781746164249377,-12.353729358482312,-9.197026621390194,50,negative_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.25_idle0.25_deadline0.00,stress_transition,urgent_on_time,-2.2803356909028825,-2.1142298561653377,-2.680778538890692,-1.8798928429150727,50,positive_better,0.0,0,0.5,0.25,0.25,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,primary,delay,-27.12353912625788,-28.058236406500512,-32.228249689037206,-22.018828563478557,50,negative_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,primary,urgent_on_time,-1.3586153896079782,-1.0092474166108367,-1.7164414132534997,-1.0007893659624567,50,positive_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,stress_near_transition,delay,0.7698981748387999,0.3220788124191565,-0.6635940145513013,2.203390364228901,50,negative_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,stress_near_transition,urgent_on_time,-2.4558330939568918,-1.7295037481767892,-3.2291380090574986,-1.6825281788562847,50,positive_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,stress_non_binding,delay,0.0,0.0,0.0,0.0,50,negative_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,stress_strongly_constrained,delay,-26.827085110624527,-25.841882085338796,-30.74848403632791,-22.905686184921144,50,negative_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,stress_strongly_constrained,urgent_on_time,-0.7167165521343444,-0.566432968536251,-0.9350336922199889,-0.49839941204869986,50,positive_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,stress_transition,delay,-9.665295585303216,-6.742145916174437,-12.058320206591274,-7.272270964015158,50,negative_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.50_next_task_energy0.50_idle0.00_deadline0.00,stress_transition,urgent_on_time,-1.8023447667455488,-1.5383302255955051,-2.2539450824440506,-1.350744451047047,50,positive_better,0.0,0,0.5,0.5,0.0,0.0
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,primary,delay,-1.9465666579334493,-0.937217828116502,-3.650871459118961,-0.24226185674793754,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,primary,urgent_on_time,-0.10075653519189574,0.0,-0.2479747084615988,0.04646163807780733,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_near_transition,delay,-0.11739593439078383,0.0,-0.527464286734548,0.2926724179529804,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_near_transition,urgent_on_time,-0.1253257012363528,0.0,-0.3248906440640397,0.0742392415913341,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_non_binding,delay,-5.090708909568698e-05,-1.747379461780607e-05,-9.558085146371211e-05,-6.2333267276618455e-06,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_strongly_constrained,delay,-2.0986731798513163,-2.0775708361946386,-3.5031485790750576,-0.6941977806275752,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_strongly_constrained,urgent_on_time,-0.09493964414552067,0.0,-0.16141109326666572,-0.028468195024375614,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_transition,delay,-0.7462194954466443,-0.3703838683900287,-1.3053226832545692,-0.18711630763871945,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_transition,urgent_on_time,-0.03208868645953416,0.0,-0.14190921411024107,0.07773184119117274,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,primary,delay,-4.28562011489627,-3.629898538477036,-6.054965649876027,-2.516274579916513,50,negative_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,primary,urgent_on_time,-0.2288169588594348,0.0,-0.3605470139484514,-0.09708690377041818,50,positive_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,stress_near_transition,delay,1.578049104320727,0.18218295911023066,0.599129033758304,2.5569691748831502,50,negative_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,stress_near_transition,urgent_on_time,-2.926611475457767,-1.7246376811594217,-3.821073059125525,-2.0321498917900085,50,positive_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,stress_non_binding,delay,6.030512710863967e-07,-1.775533204335933e-05,-6.763149490753938e-05,6.883759744971217e-05,50,negative_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,stress_strongly_constrained,delay,-5.9248516457137885,-5.67664158386134,-7.649861828637499,-4.199841462790078,50,negative_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,stress_strongly_constrained,urgent_on_time,-0.14304027251319082,0.0,-0.21378297593241327,-0.07229756909396837,50,positive_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,stress_transition,delay,-6.693691672696214,-6.932022505611599,-7.806219651394077,-5.58116369399835,50,negative_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.00_idle0.25_deadline0.00,stress_transition,urgent_on_time,-1.4785716889776,-1.1682672347492336,-1.8365722337482429,-1.120571144206957,50,positive_better,0.0,0,0.75,0.0,0.25,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,primary,delay,-16.019381128179187,-13.543800506827552,-19.465778486481835,-12.57298376987654,50,negative_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,primary,urgent_on_time,-0.7728379657859391,-0.46270045895606327,-1.0128096570739584,-0.5328662744979197,50,positive_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,stress_near_transition,delay,1.561261449032345,0.0232473758509677,0.5490617185667201,2.5734611794979703,50,negative_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,stress_near_transition,urgent_on_time,-1.9929735590380557,-0.8893280632411056,-2.685382705546528,-1.3005644125295834,50,positive_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,stress_non_binding,delay,0.0,0.0,0.0,0.0,50,negative_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,stress_strongly_constrained,delay,-14.79995440620547,-15.4090476428579,-17.05103320078485,-12.548875611626089,50,negative_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,stress_strongly_constrained,urgent_on_time,-0.35248794071708384,-0.20640032717327417,-0.46715986575585233,-0.23781601567831537,50,positive_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,stress_transition,delay,-6.936145295008577,-5.778054011402524,-8.180494643491006,-5.691795946526149,50,negative_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc0.75_next_task_energy0.25_idle0.00_deadline0.00,stress_transition,urgent_on_time,-1.2396491658698594,-1.0824820412351883,-1.5035072118934467,-0.9757911198462721,50,positive_better,0.0,0,0.75,0.25,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,primary,delay,0.0,0.0,0.0,0.0,50,negative_better,0.0,0,1.0,0.0,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,primary,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,1.0,0.0,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,stress_near_transition,delay,0.0,0.0,0.0,0.0,50,negative_better,0.0,0,1.0,0.0,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,stress_near_transition,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,1.0,0.0,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,stress_non_binding,delay,0.0,0.0,0.0,0.0,50,negative_better,0.0,0,1.0,0.0,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,1.0,0.0,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,stress_strongly_constrained,delay,0.0,0.0,0.0,0.0,50,negative_better,0.0,0,1.0,0.0,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,stress_strongly_constrained,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,1.0,0.0,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,stress_transition,delay,0.0,0.0,0.0,0.0,50,negative_better,0.0,0,1.0,0.0,0.0,0.0
coarse,soc1.00_next_task_energy0.00_idle0.00_deadline0.00,stress_transition,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,1.0,0.0,0.0,0.0
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,primary,delay,-1.1108356970999715,-0.07250410717412592,-2.5966788168100994,0.3750074226101563,50,negative_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,primary,urgent_on_time,-0.05823050410260432,0.0,-0.20360946108906527,0.08714845288385661,50,positive_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,stress_near_transition,delay,0.05127334237569329,0.0,-0.5280111225335739,0.6305578072849604,50,negative_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,stress_near_transition,urgent_on_time,-0.10642256128145348,0.0,-0.43102029247010376,0.21817516990719676,50,positive_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,stress_non_binding,delay,-6.474692316681963e-06,-4.896713004090558e-06,-6.625559270417721e-05,5.330620807081328e-05,50,negative_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,stress_strongly_constrained,delay,-1.7830850535695992,-2.3591958955516077,-3.1013357796594523,-0.4648343274797462,50,negative_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,stress_strongly_constrained,urgent_on_time,-0.09871184338275736,0.0,-0.14696685745569288,-0.050456829309821837,50,positive_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,stress_transition,delay,-0.9453734453684859,-0.7068119882601636,-1.4841557663616536,-0.4065911243753183,50,negative_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.00_deadline0.30,stress_transition,urgent_on_time,-0.11869242727595015,0.0,-0.22829423589229797,-0.009090618659602326,50,positive_better,0.0,0,0.7,0.0,0.0,0.3
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,primary,delay,-1.7739152634952604,-1.3995665383127118,-3.5197631120360295,-0.028067414954491277,50,negative_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,primary,urgent_on_time,-0.10439868666422823,0.0,-0.2556103890116163,0.04681301568315986,50,positive_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,stress_near_transition,delay,0.1335335395525901,0.0,-0.3748312092329289,0.641898288338109,50,negative_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,stress_near_transition,urgent_on_time,-0.27748581413527845,0.0,-0.6165379300177136,0.061566301747156715,50,positive_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,stress_non_binding,delay,-1.2739892911479145e-05,-9.231550724783655e-06,-5.6850589092535596e-05,3.1370803269577305e-05,50,negative_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,stress_strongly_constrained,delay,-2.073830941498335,-1.0379597007168968,-3.6106095481148683,-0.5370523348818013,50,negative_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,stress_strongly_constrained,urgent_on_time,-0.09853106988856172,0.0,-0.1644089585100006,-0.032653181267122855,50,positive_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,stress_transition,delay,-0.892176303369208,-0.6804007003418704,-1.4310047605023777,-0.3533478462360381,50,negative_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.00_idle0.05_deadline0.25,stress_transition,urgent_on_time,-0.1519939045674753,0.0,-0.24602213392508193,-0.057965675209868686,50,positive_better,0.0,0,0.7,0.0,0.05,0.25
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,primary,delay,-2.8570644523160795,-2.050045712338516,-4.633488566542829,-1.0806403380893297,50,negative_better,0.0,0,0.7,0.05,0.0,0.25
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,primary,urgent_on_time,-0.13877780701439676,0.0,-0.2920979279070376,0.014542313878244034,50,positive_better,0.0,0,0.7,0.05,0.0,0.25
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,stress_near_transition,delay,0.014219532498158056,0.0,-0.23818430594836965,0.26662337094468574,50,negative_better,0.0,0,0.7,0.05,0.0,0.25
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,stress_near_transition,urgent_on_time,-0.5160982200772573,0.0,-0.7671444860823062,-0.2650519540722083,50,positive_better,0.0,0,0.7,0.05,0.0,0.25
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,stress_non_binding,delay,-3.6251712918033976e-05,-6.285929353908037e-06,-7.982563401627606e-05,7.322208180208114e-06,50,negative_better,0.0,0,0.7,0.05,0.0,0.25
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.7,0.05,0.0,0.25
