scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,weight_id,phase,soc,next_task_energy,idle,deadline
stress_non_binding,C4,5036,1872,1871,77.95833333333333,99.94658119658119,0.2347899267959326,3.252276302470515,0.0042209445316912465,3.93258426966292,0.0,96.06741573033707,0.3496416733188107,9.473903143468003e-17,0,25960.0,27.655999999999437,4.260555555555579,46.92899760522817,37.520388700515234,9.40860890471299,79.9513959708682,53.52862156344338,37.520388700515234,0.0,32.58958167029732,1.5,3,4.736951571734001e-16,281,77.58007117437722,510,2596,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5037,1785,1784,74.33333333333333,99.94397759103641,0.19783000957860405,3.3319811365511365,0.002581502243836042,3.2258064516129004,0.0,96.7741935483871,0.37678798286579807,1.4210854715202004e-16,0,25910.0,26.601999999999485,4.078611111111133,45.856326168312656,36.659063812896186,9.197262355416562,79.94330744757328,50.648799999581314,36.659063812896186,0.0,31.844670950217086,1.5,3,7.105427357601002e-16,225,68.88888888888889,513,2591,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5038,1797,1796,74.83333333333333,99.94435169727323,0.19945418488770839,3.00357422670117,0.001936572796410392,2.4844720496894457,0.0,97.51552795031056,0.37461353402459174,1.1842378929335004e-17,0,25270.0,26.61799999999949,4.094722222222242,45.43912775114694,36.33917257568272,9.0999551754643,79.97330577008154,48.82117982738752,36.33917257568272,0.0,31.554949827185332,1.5,3,5.921189464667501e-17,234,78.2051282051282,456,2527,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5039,1760,1755,73.125,99.7159090909091,0.22502559352271334,4.030037692356806,0.007321209354438511,4.62046204620462,0.0,95.37953795379538,0.3806976981815855,0.0,0,25730.0,26.265999999999515,4.024027777777798,46.94882865462924,37.558780880634615,9.390047773994668,79.99939925430121,45.80069396861315,37.558780880634615,0.0,32.60335323238136,1.5,3,0.0,287,73.17073170731707,503,2573,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5040,1858,1854,77.25,99.78471474703983,0.26428218729074715,2.74738725269652,0.003227387954847134,3.4482758620689613,0.0,96.55172413793103,0.35231900493489265,0.0,0,25240.0,27.34399999999946,4.221388888888911,47.365158223438655,37.863888936667145,9.501269286771565,79.94038309351662,52.456087436357,37.863888936667145,0.0,32.89247098849904,1.5,3,0.0,316,75.0,506,2524,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5041,1829,1824,76.0,99.72662657189721,0.20304263902218297,2.875333856903141,0.0020150270691131904,2.857142857142858,0.0,97.14285714285714,0.3604651953951602,0.0,0,25960.0,27.139999999999468,4.170972222222244,47.33252965774228,37.85560233041787,9.476927327324491,79.97798259283559,46.97976977873682,37.85560233041787,0.0,32.86981226232097,1.5,3,0.0,276,69.20289855072464,473,2596,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5042,1795,1793,74.70833333333333,99.88857938718662,0.1636450438535793,2.8003615616863198,0.001525738689803672,1.6901408450704203,0.0,98.30985915492958,0.37397690533972516,0.0,0,26300.0,26.79999999999947,4.104861111111133,45.868314077698926,36.6847514713872,9.183562606311801,79.97841692904785,55.22842142542598,36.6847514713872,0.0,31.852995887290874,1.5,3,0.0,207,68.59903381642512,515,2630,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5043,1768,1766,73.58333333333333,99.8868778280543,0.22368546160106978,3.9251239840081933,0.0063607493015313855,4.255319148936165,0.0,95.74468085106383,0.3910215447986751,0.0,0,24010.0,26.017999999999525,4.016805555555576,42.43224387247694,33.94297082410514,8.489273048371839,79.99334403835701,64.46073841069014,33.94297082410514,0.0,29.466836022553398,1.5,3,0.0,251,62.15139442231076,479,2401,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5044,1779,1774,73.91666666666667,99.71894322653176,0.18521917564700094,4.054528390115593,0.0038348042183643603,2.8818443804034533,0.0,97.11815561959655,0.38166061874182977,0.0,0,25730.0,26.493999999999495,4.063611111111133,44.7021772529413,35.75882458662779,8.943352666313558,79.99347410818774,57.709497524163545,35.75882458662779,0.0,31.043178647875862,1.5,3,0.0,218,68.34862385321101,498,2573,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5045,1743,1742,72.58333333333333,99.94262765347102,0.2453852714966371,4.231213438611061,0.009360619865141221,5.0704225352112715,0.0,94.92957746478872,0.39084110869678057,0.0,0,25150.0,25.94599999999952,3.980555555555577,44.997200869158945,36.01948589076447,8.977714978394564,80.0482812153149,54.90343195646508,36.01948589076447,0.0,31.248056159138137,1.5,3,0.0,266,75.93984962406014,477,2515,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5046,1844,1842,76.75,99.89154013015184,0.2816741193031477,3.47377357270143,0.005398635630261437,4.558404558404561,0.0,95.44159544159544,0.35228668040467176,0.0,0,26120.0,27.351999999999464,4.204444444444466,48.77679505431819,39.01275982506504,9.7640352292532,79.98221240575594,52.187737757933036,39.01275982506504,0.0,33.87277434327646,1.5,3,0.0,354,79.09604519774011,476,2612,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5047,1838,1832,76.33333333333333,99.67355821545158,0.23517578581793178,3.0258706354142,0.004495487934208928,3.1088082901554404,0.0,96.89119170984456,0.3538943344840235,7.579122514774402e-16,0,25900.0,27.235999999999454,4.188888888888912,48.79803958575152,39.042480737636104,9.755558848115482,80.00829760594742,46.21255451148552,39.042480737636104,0.0,33.8875274901052,1.5,3,3.789561257387201e-15,339,69.02654867256636,477,2590,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5048,1740,1739,72.45833333333333,99.94252873563218,0.18265522023848357,2.9482221746526194,0.0012276564890272013,2.409638554216864,0.0,97.59036144578313,0.39121515072891905,4.7369515717340015e-17,0,25000.0,25.879999999999512,3.9722222222222454,45.16254573758916,36.14680099267596,9.015744744913256,80.03712014531253,48.10525832985076,36.14680099267596,0.0,31.362878984436847,1.5,3,2.3684757858670006e-16,249,76.70682730923694,426,2500,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5049,1778,1774,73.91666666666667,99.77502812148481,0.18019529703796572,3.39622441375177,0.004717750819368081,3.9772727272727293,0.0,96.02272727272727,0.3786589268129373,2.3684757858670008e-17,0,25810.0,26.497999999999493,4.062638888888911,45.882786347342574,36.707809111438245,9.174977235904372,80.00344363036766,52.92512619177872,36.707809111438245,0.0,31.863046074543412,1.5,3,1.1842378929335003e-16,263,53.99239543726235,492,2581,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5050,1813,1810,75.41666666666667,99.83452840595697,0.19606177642023895,3.2015134022447453,0.0023207971476795577,3.8567493112947604,0.0,96.14325068870524,0.36713153948518673,4.7369515717340015e-17,0,25630.0,26.881999999999486,4.133055555555577,46.53264578533279,37.246182718205134,9.28646306712772,80.04312260693594,50.407297101710704,37.246182718205134,0.0,32.31433735092551,1.5,3,2.3684757858670006e-16,297,80.8080808080808,494,2563,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5051,1825,1821,75.875,99.78082191780821,0.20855038207050194,3.526396378740962,0.0023649565367341815,2.168021680216803,0.0,97.8319783197832,0.35720421674139236,4.7369515717340015e-17,0,25640.0,27.027999999999476,4.158194444444467,48.90648197309875,39.13164791018862,9.774834062910195,80.01321365072461,45.190989290341925,39.13164791018862,0.0,33.96283470354075,1.5,3,2.3684757858670006e-16,325,78.15384615384615,475,2564,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5052,1728,1725,71.875,99.82638888888889,0.1670144218140997,3.1995789529350684,0.0033535271072997583,2.0588235294117685,0.0,97.94117647058823,0.4002711941525556,0.0,0,24970.0,25.729999999999524,3.946805555555577,43.102370105080006,34.49505201936546,8.607318085714594,80.03052253337665,63.38526692589993,34.49505201936546,0.0,29.932201461861062,1.5,3,0.0,210,80.95238095238095,489,2497,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5053,1732,1726,71.91666666666667,99.65357967667437,0.23328163869996635,3.1211137518454053,0.003450318464855549,4.885057471264364,0.0,95.11494252873564,0.4010583907000719,1.8947806286936006e-16,0,23920.0,25.567999999999543,3.9405555555555747,42.418979347974144,33.93526531747805,8.483714030496142,80.00019293038162,62.42134555473592,33.93526531747805,0.0,29.45762454720421,1.5,3,9.473903143468002e-16,211,79.62085308056872,419,2392,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5054,1836,1830,76.25,99.67320261437908,0.2547113339683163,3.459707324892103,0.0046288911967837165,5.21739130434783,0.0,94.78260869565217,0.35736268419656975,1.8947806286936006e-16,0,25810.0,27.193999999999452,4.183472222222248,47.74943368923486,38.194241701105184,9.555191988129764,79.98888939643298,45.80654568454782,38.194241701105184,0.0,33.15932895085751,1.5,3,9.473903143468002e-16,320,83.75,501,2581,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5055,1819,1815,75.625,99.78009895547004,0.19318875887587506,3.554399959792378,0.003925279815199662,2.298850574712641,0.0,97.70114942528735,0.36328889850556473,0.0,0,26590.0,27.14599999999946,4.158888888888912,47.31599653799671,37.857385918241896,9.458610619754875,80.0096979630152,52.1031591477528,37.857385918241896,0.0,32.858330929164346,1.5,3,0.0,297,80.13468013468014,549,2659,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_non_binding,C4,5056,1867,1861,77.54166666666667,99.67862881628281,0.26943370905378533,3.582883803404123,0.004559639274294844,5.769230769230771,0.0,94.23076923076923,0.34835534773033344,0.0,0,25540.0,27.511999999999453,4.244305555555581,47.892074817079994,38.33442404339063,9.557650773689396,80.0433562124964,50.76212880267054,38.33442404339063,0.0,33.2583852896388,1.5,3,0.0,348,76.4367816091954,483,2554,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5007,2548,1711,71.29166666666667,67.15070643642072,331.406799598444,973.2831514112892,328.64822090588257,94.22310756972112,83.28445747800586,5.776892430278884,0.3670323713636077,616.2972134216313,0,2540.0,77.30000000000003,8.553055555555565,109.78935409456196,87.33572464012575,22.4536294544362,79.54844562151553,19.32168921938863,2.9738459319357156,84.36187870819005,152.4852140202249,3.5,7,4930.37770737305,119,70.58823529411765,62,254,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5008,2556,1730,72.08333333333333,67.68388106416275,310.28269509444897,942.9297144900646,307.5533928157647,93.72693726937268,83.9622641509434,6.273062730627306,0.36524112165467537,595.221396192042,0,3150.0,77.15800000000003,8.553194444444452,110.02111392690696,88.42591919088534,21.595194736021647,80.37177232147596,19.12587167141768,4.004029969390402,84.42188922149492,152.8071026762597,3.5,7,4761.771169536336,156,73.71794871794873,78,315,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5009,2573,1694,70.58333333333333,65.83754372328022,350.73972075366083,999.9953614149182,347.84955376612226,97.27272727272728,87.9387048937222,2.727272727272727,0.35941969104860655,654.9708090027851,0,1230.0,77.39600000000002,8.590972222222232,111.67425795600265,89.28164751009672,22.39261044590593,79.94827916857244,19.25499999999996,1.317693379992132,87.96395413010458,155.10313605000368,3.5,7,5239.766472022282,48,54.166666666666664,24,123,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5010,2496,1714,71.41666666666667,68.6698717948718,309.83156359541096,896.5748979585711,307.1331172472102,93.14516129032258,79.55,6.854838709677419,0.38508826391385936,586.4235218423498,0,2360.0,75.06000000000003,8.332500000000008,104.58915998561706,83.64489266717068,20.944267318446364,79.97472460690324,19.24055555555549,2.817862107605916,80.82703055956478,145.26272220224593,3.5,7,4691.388174738797,113,57.52212389380531,60,236,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5011,2403,1709,71.20833333333333,71.11943404078235,283.257113561764,851.9070171147349,280.4871987473925,93.75,80.91799896854049,6.25,0.4020635628208039,609.9883227625531,0,2110.0,72.03999999999999,8.006527777777787,104.11138781521697,83.27907139999691,20.83231641522006,79.99035758490274,19.154999999999962,2.260293209403187,81.01877819059374,144.59914974335692,3.5,7,4879.906582100425,71,71.83098591549296,56,211,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5012,2528,1730,72.08333333333333,68.43354430379746,299.6152143247607,914.4208337635057,296.98261290728294,92.92730844793712,78.45468053491828,7.072691552062868,0.3767283343993444,570.3729778265644,0,2890.0,76.354,8.462361111111122,106.20447938597763,84.9497759739,21.254703412077628,79.98699910308686,19.290555555555457,4.098361243701897,80.8514147301981,147.50622136941337,3.5,7,4562.983822612515,152,81.57894736842105,69,289,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5013,2403,1681,70.04166666666667,69.95422388680815,284.7541426836124,865.0614908432243,282.0678114924819,93.38842975206612,79.46847316310578,6.6115702479338845,0.40031480823693916,603.28289428527,0,2500.0,72.686,8.051388888888901,105.11867045552304,84.10410500888453,21.014565446638503,80.00872218458088,19.326111111111054,3.2210582690985636,80.88304673978598,145.99815341044868,3.5,7,4826.26315428216,149,84.56375838926175,69,250,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5014,2488,1756,73.16666666666667,70.57877813504824,276.95787353968774,870.847849482303,274.2666634667811,96.93251533742331,77.98899449724863,3.067484662576687,0.3874955162362523,574.029618641793,0,1790.0,75.17799999999997,8.330694444444456,104.00258264791867,83.17244696688712,20.830135681031553,79.97152075391428,19.14686281661712,2.1686723123913154,81.0037746544958,144.44803145544262,3.5,7,4592.236949134345,71,76.05633802816901,38,179,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5015,2536,1716,71.5,67.66561514195584,316.8697872500309,957.8348506439014,314.1820228418828,92.62295081967213,78.857421875,7.377049180327869,0.3696614990965894,613.079031750997,0,2370.0,76.26200000000001,8.465972222222232,109.47497652036449,87.39813022924511,22.076846291119374,79.83388807851203,19.187222222222132,2.926040156472471,84.47209007277264,152.04857850050624,3.5,7,4904.632254007976,100,59.0,52,237,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5016,2533,1725,71.875,68.1010659297276,308.4464499010653,937.2377533283984,305.8036762579564,93.93382352941177,79.53745600804424,6.0661764705882355,0.37744829401112334,612.1675052914377,0,2560.0,76.30599999999998,8.46527777777779,105.28978264959295,84.0700453784787,21.219737271114255,79.84634716007149,19.34388888888882,3.1421279275453147,80.92791745093338,146.2358092355458,3.5,7,4897.3400423315015,117,69.23076923076923,58,256,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5017,2627,1744,72.66666666666667,66.38751427483822,332.947381194243,994.1818835700069,330.12592380615473,96.97508896797153,85.08474576271186,3.0249110320284696,0.35016852605805626,624.4762164032044,0,1240.0,78.614,8.743055555555564,111.6029289905596,89.32215697918993,22.280772011369663,80.03567449985619,19.142622982973865,1.42279293918612,87.89936404000382,155.00406804244392,3.5,7,4995.809731225637,59,59.32203389830508,25,124,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5018,2577,1701,70.875,66.0069848661234,340.1419495308198,980.3638306343714,337.3560755831102,94.81037924151696,83.28516377649325,5.189620758483033,0.3636583983531795,623.3772354450759,0,2200.0,77.62600000000002,8.611944444444454,108.83276254856865,87.38872667975092,21.444035868817732,80.29634149987884,19.16362419360088,2.7980852006231784,84.59064147912773,151.15661465078975,3.5,7,4987.0178835606075,104,72.11538461538461,47,220,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5019,2537,1748,72.83333333333333,68.90027591643674,312.3234207855627,938.6087524381195,309.5641652897926,93.47826086956522,81.29000492368291,6.521739130434782,0.36883675631486634,603.4626564125477,0,2520.0,76.422,8.478333333333342,109.850028362637,87.43914359506853,22.410884767568472,79.59865363567714,19.35833333333325,2.9788138054794637,84.46032978958904,152.56948383699583,3.5,7,4827.701251300382,106,72.64150943396226,62,252,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5020,2439,1694,70.58333333333333,69.45469454694548,288.9218898113986,860.261742266417,286.3578027269775,89.75903614457832,78.10407006697578,10.240963855421686,0.399875463832513,580.5425359789152,0,3420.0,74.114,8.195555555555567,101.77173283247251,81.77967639845163,19.992056434020878,80.35598306365678,19.411666666666612,4.44233914295916,77.33733725549247,141.3496289339896,3.5,7,4644.340287831321,167,69.46107784431138,73,342,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5021,2465,1749,72.875,70.95334685598377,264.70704975586915,860.074314455038,261.99819239577585,95.95375722543352,81.39773895169579,4.046242774566474,0.39104818604755776,565.4046280167216,0,1990.0,74.55600000000001,8.25875000000001,104.25624483660675,83.57674476738423,20.679500069222527,80.16473727628306,19.148088617632734,2.6770152581526334,80.8997295092316,144.80034005084272,3.5,7,4523.237024133773,106,74.52830188679245,43,199,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5022,2489,1681,70.04166666666667,67.53716351948573,308.3980617505339,911.3820400059429,305.71103531147634,94.6058091286307,79.07324364723468,5.394190871369295,0.38611937390987855,611.9180755925083,0,2510.0,75.04799999999999,8.322916666666679,104.69524062790997,84.01892032211815,20.6763203057918,80.250945332581,19.25367582118597,3.0823983730112854,80.93652194910686,145.41005642765273,3.5,7,4895.344604740066,108,80.55555555555556,59,251,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5023,2469,1674,69.75,67.80072904009721,317.9774093026945,939.5504948475098,315.19999957664396,95.95141700404858,82.32911392405063,4.048582995951417,0.38421184220866156,643.1500012987522,0,1580.0,75.00600000000001,8.295000000000009,107.79397888781092,86.17828600684317,21.61569288096777,79.94721680747605,19.158074490058834,1.742094414287124,84.43619159255603,149.71385956640407,3.5,7,5145.200010390018,66,54.54545454545454,27,158,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5024,2497,1707,71.125,68.3620344413296,312.3337339580412,932.805386641259,309.6474859149029,94.18604651162791,80.7168096920747,5.813953488372093,0.3764812137700849,612.5761326574363,0,2500.0,75.31,8.35111111111112,109.44682086843108,87.54946141389168,21.8973594545394,79.99269482586178,19.26626419102227,3.1924156811175357,84.35704573277415,152.0094734283765,3.5,7,4900.609061259491,125,80.0,51,250,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5025,2538,1755,73.125,69.14893617021278,294.7862479193336,907.1657148550037,292.03347246800115,94.45585215605749,81.8137493905412,5.544147843942506,0.37569168526983093,572.2778082262082,0,2580.0,76.27600000000004,8.469444444444454,105.80158928457739,84.34612412936244,21.45546515521495,79.72103698980777,19.27611111111103,3.4135920540605618,80.93253207530188,146.9466517841352,3.5,7,4578.222465809666,140,94.28571428571428,52,258,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5026,2513,1776,74.0,70.6725029844807,281.28185781219423,864.1211803188218,278.42352747595584,97.01789264413519,83.23383084577114,2.982107355864811,0.38462180062848017,563.48705596686,0,1610.0,75.5,8.384305555555567,103.15784283799545,82.73101229943117,20.42683053856428,80.19847063820087,19.2227777777777,1.7923613016631283,80.93865099776804,143.27478171943815,3.5,7,4507.896447734881,71,60.56338028169014,32,161,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5027,2516,1686,70.25,67.01112877583466,345.21332029341636,951.7085527138474,342.3293205272068,96.86888454011742,86.93266832917705,3.131115459882583,0.37549681429122256,640.6913349866923,0,1640.0,75.65199999999999,8.39861111111112,108.1138349682558,86.34432671022245,21.769508258033362,79.86427152045316,19.1372222222221,1.848395659588214,84.49593105063423,150.1581041225775,3.5,7,5125.530679893538,76,76.31578947368422,41,164,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5028,2586,1785,74.375,69.02552204176334,289.59507901996744,936.8737458898429,286.8568004849846,95.66929133858267,79.16265640038498,4.330708661417323,0.36196084961383995,583.0931483460475,0,2370.0,78.10200000000003,8.656250000000009,108.9105506224282,87.22433261702803,21.686218005400164,80.08804667549418,19.204999999999963,2.8228337629107707,84.40149885411726,151.26465364226138,3.5,7,4664.745186768379,106,81.13207547169812,47,237,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5029,2624,1685,70.20833333333333,64.21493902439023,376.7611734416123,1044.8391975181723,373.9439391800353,96.46569646569647,81.52123191787214,3.5343035343035343,0.34786437668601194,650.0734152171391,0,1990.0,79.46999999999998,8.798750000000013,113.23011902885713,90.39443784180183,22.835681187055307,79.83250270960544,19.2227777777777,2.372866918256027,88.0215709235458,157.264054206746,3.5,7,5200.587321737112,103,74.75728155339806,47,199,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5030,2538,1707,71.125,67.25768321513003,336.8342625575657,932.2066590459112,334.0228986784588,94.98069498069498,84.00990099009901,5.019305019305019,0.3729806259444949,614.2852999308084,0,1620.0,76.528,8.486944444444456,107.36315945597094,86.01241810825397,21.350741347716962,80.11353106977744,19.333340809566696,1.5757849152464347,84.43663319300754,149.11549924440405,3.5,7,4914.282399446467,49,57.14285714285714,41,162,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5031,2552,1734,72.25,67.94670846394985,318.13989721722857,947.7215983033132,315.37101501304454,95.8,82.21247563352827,4.2,0.36816347760767254,608.3981638594145,0,2190.0,76.79,8.5226388888889,108.7378368979806,87.06658202192517,21.671254876055432,80.07018026633386,19.169382601980463,2.5643868848642493,84.50219513706091,151.02477346941748,3.5,7,4867.185310875316,106,77.35849056603774,53,219,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5032,2537,1670,69.58333333333333,65.82577847851793,352.8409966812459,987.9549263559296,350.0182650234171,96.5587044534413,82.4278022515908,3.4412955465587043,0.3715907537417942,665.5561005310851,0,1480.0,76.542,8.486666666666677,108.26372584472654,86.3127089233474,21.951016921379132,79.72449520824583,19.21640568138609,1.9020357257225688,84.41067319762486,150.36628589545356,3.5,7,5324.448804248681,69,79.71014492753623,27,148,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5033,2498,1716,71.5,68.69495596477182,304.3905005912968,898.5366305336604,301.76152887990946,95.20153550863724,77.28882144663632,4.798464491362764,0.38503601597420317,591.9168108448357,0,2190.0,75.56200000000001,8.36986111111112,104.41925479885899,83.82163425186997,20.59762054698901,80.27411650593957,19.291296088682106,2.8602308273268773,80.96140342454311,145.02674277619306,3.5,7,4735.334486758686,110,69.0909090909091,60,219,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
stress_strongly_constrained,C4,5034,2437,1726,71.91666666666667,70.82478457119409,274.91520734680256,863.0894160234035,272.1995343014472,92.81314168377823,81.33333333333333,7.186858316221765,0.39431415435000905,580.0327550640812,0,2620.0,73.89800000000001,8.178055555555567,105.17504709439478,84.20710626135781,20.96794083303698,80.06376853416741,19.23446777897149,3.3117429720626474,80.89536328929516,146.07645429777054,3.5,7,4640.262040512652,121,69.42148760330579,68,262,nan,nan,0.0,0,soc0.00_next_task_energy0.00_idle0.00_deadline1.00,coarse,0.0,0.0,0.0,1.0
