scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication,agv_number,workload,design_mode,candidate_value
design_pad,2,C4,1017,1079,1076,44.833333333333336,99.72196478220575,0.4704236195294714,5.311628248957883,0.3760349866929145,0.7169496202588532,0,14.151999999999859,2.3315277777777803,21.269907371888028,18.302956096673753,2.9669512752143037,86.05094407164354,74.59717843123667,14.770769008255554,1.0,2,7.089969123962671,0.0,18.302956096673753,6020.0,572,10,3,45,pad,2
design_pad,2,C4,1018,1102,1100,45.833333333333336,99.8185117967332,0.3850464887843574,4.641272599790439,0.3619501557095959,0.9392853335342044,0,14.609999999999841,2.3920833333333356,22.997934416240113,20.079160714378325,2.918773701861803,87.30853976259415,63.60599449307548,15.970787789055606,1.0,2,7.665978138746699,0.0,20.079160714378325,6930.0,659,11,3,45,pad,2
design_pad,2,C4,1019,1043,1040,43.333333333333336,99.712368168744,0.34656844050062807,5.237590740766609,0.3968177447274939,0.6981833722950382,0,13.881999999999866,2.2677777777777806,23.21439742534549,20.16579892026406,3.048598505081469,86.86763886555605,56.03640524174157,16.12110932315657,1.0,2,7.738132475115161,0.0,20.16579892026406,6830.0,660,12,3,45,pad,2
design_pad,2,C4,1020,1096,1096,45.666666666666664,100.0,0.4927761393886208,5.467351314897436,0.3643709577481209,1.2675467441037471,0,14.43799999999985,2.372638888888891,24.46508682229495,21.31903643500506,3.1460503872899284,87.1406530860013,52.22800557138174,16.989643626593693,1.0,2,8.155028940764979,0.0,21.31903643500506,6430.0,615,13,3,45,pad,2
design_pad,2,C4,1021,1077,1075,44.791666666666664,99.81429897864437,0.4067560869343721,5.55601537939195,0.37713901558058077,0.9375748188154931,0,14.23799999999985,2.3350000000000026,23.280377308196176,20.245867160086632,3.0345101481095735,86.96537385138856,52.382764603892475,16.166928686247328,1.0,2,7.760125769398722,0.0,20.245867160086632,6570.0,631,14,3,45,pad,2
design_pad,2,C4,1022,1034,1034,43.083333333333336,100.0,0.3248254491417464,3.814763267952488,0.3991260616298504,0.6490561382149393,0,13.751999999999867,2.247500000000003,22.706413913004823,19.69411323811013,3.0123006748947483,86.73370138307294,49.973021584951695,15.768342995142214,1.0,2,7.568804637668275,0.0,19.69411323811013,6720.0,644,15,3,45,pad,2
design_pad,2,C4,1023,1032,1030,42.916666666666664,99.8062015503876,0.44956331444636266,4.37335323520374,0.40316582073052776,0.7970801135347249,0,13.621999999999876,2.235972222222225,21.491762891471375,18.58416757283009,2.9075953186413126,86.47111764016756,60.12329462247801,14.924835341299547,1.0,2,7.163920963823789,0.0,18.58416757283009,6190.0,599,16,3,45,pad,2
design_pad,2,C4,1024,1061,1059,44.125,99.8114985862394,0.4731116026701702,4.670636468966889,0.38527738704650716,1.5451979649846497,0,13.95999999999987,2.295694444444446,24.417055245471353,20.786754554512957,3.63030069095843,85.13211091811856,57.70780652291075,16.956288364910645,1.0,2,8.139018415157114,0.0,20.786754554512957,6140.0,579,17,3,45,pad,2
design_pad,2,C4,1025,1058,1057,44.041666666666664,99.9054820415879,0.3486042922889405,4.850978857056301,0.3865267104567738,0.6229188630468161,0,14.069999999999858,2.299583333333336,23.046469702907594,19.908928618182777,3.137541084724847,86.38602299974396,54.821570679399926,16.004492849241363,1.0,2,7.68215656763586,0.0,19.908928618182777,6870.0,655,18,3,45,pad,2
design_pad,2,C4,1026,1125,1122,46.75,99.73333333333333,0.4658376857032602,5.800824089222442,0.34937546260174757,0.69699305699705,0,14.795999999999838,2.4337500000000016,24.78995181308619,21.34926119192783,3.4406906211583803,86.12062400483539,53.346560321576085,17.21524431464317,1.0,2,8.263317271028725,0.0,21.34926119192783,6480.0,612,19,3,45,pad,2
design_pad,2,C4,1027,1053,1050,43.75,99.71509971509973,0.44349704435561793,5.311339782134261,0.39080619462087124,0.851496045827344,0,13.929999999999861,2.2836111111111133,23.80421431904531,20.32685283698696,3.477361482058382,85.39182417259545,49.388125572222464,16.530704388225875,1.0,2,7.934738106348428,0.0,20.32685283698696,6470.0,609,20,3,45,pad,2
design_pad,2,C4,1028,1074,1073,44.708333333333336,99.90689013035382,0.36267853090346114,5.094785344840784,0.3775078579814373,0.6030411103560317,0,14.235999999999851,2.331111111111114,23.037681883963323,19.69452825094009,3.3431536330232734,85.48832452040052,61.537715529711164,15.998390197196722,1.0,2,7.679227294654438,0.0,19.69452825094009,6740.0,647,21,3,45,pad,2
