scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication
ablation_efficiency,C4-Fixed,C4-Fixed,1019,1771,1770,73.75,99.94353472614343,0.1603727203571457,2.614019735228794,0.38329414510511856,0.673764954861454,0,23.959999999999717,3.877638888888897,38.42887520839233,34.58598768755324,3.8428875208392514,90.00000000000038,56.07480362472839,26.68671889471711,1.0,2,12.809625069464095,0.0,34.58598768755324,13540.0,1297,12
ablation_efficiency,C4-Fixed,C4-Fixed,1020,1846,1842,76.75,99.78331527627302,0.24602423210033939,3.568323209274604,0.3586756428341703,0.7169155244179194,0,24.789999999999694,4.029027777777785,40.16433659020109,36.14790293118116,4.016433659020127,90.00000000000044,52.22800557138174,27.891900409862124,1.0,2,13.388112196733688,0.0,36.14790293118116,13190.0,1253,13
ablation_efficiency,C4-Fixed,C4-Fixed,1021,1771,1767,73.625,99.77413890457369,0.17213294319466008,3.3336092276351943,0.38502019461270964,0.7265289954514584,0,23.96399999999971,3.877916666666675,39.0779128106153,35.17012152955397,3.9077912810615496,90.0000000000005,52.382764603892475,27.137439451816437,1.0,2,13.025970936871753,0.0,35.17012152955397,13560.0,1291,14
ablation_efficiency,C4-Fixed,C4-Fixed,1022,1773,1771,73.79166666666667,99.88719684151157,0.1503417384873699,2.8495276169573724,0.38339725395149143,0.5324894221724417,0,24.081999999999706,3.8886111111111203,37.51056468250348,33.75950821425329,3.751056468250365,90.00000000000043,49.64857714050724,26.04900325173871,1.0,2,12.503521560834473,0.0,33.75950821425329,14030.0,1329,15
ablation_efficiency,C4-Fixed,C4-Fixed,1023,1746,1741,72.54166666666667,99.71363115693012,0.21150079606618805,2.6470236111803387,0.39399701655937286,0.6703886892102691,0,23.531999999999737,3.8166666666666744,35.2124519941118,31.69120679470072,3.521245199411194,90.00000000000028,59.96831756623605,24.453091662577723,1.0,2,11.737483998037254,0.0,31.69120679470072,12900.0,1235,16
ablation_efficiency,C4-Fixed,C4-Fixed,1024,1745,1741,72.54166666666667,99.77077363896848,0.18684896505783846,3.471298490918222,0.39432896771695913,0.9844990787965957,0,23.559999999999732,3.817361111111119,37.352319209239084,33.617087288315375,3.7352319209239297,90.00000000000054,57.70780652291075,25.93911056197184,1.0,2,12.450773069746353,0.0,33.617087288315375,13100.0,1248,17
ablation_efficiency,C4-Fixed,C4-Fixed,1025,1801,1796,74.83333333333333,99.7223764575236,0.16639068725896192,2.7892027159324546,0.37497422476594144,0.6439770141112011,0,24.3599999999997,3.942916666666675,38.7602478918173,34.884223102635744,3.8760247891817503,90.00000000000044,54.821570679399926,26.916838813762254,1.0,2,12.920082630605759,0.0,34.884223102635744,13740.0,1314,18
ablation_efficiency,C4-Fixed,C4-Fixed,1026,1859,1853,77.20833333333333,99.677245831092,0.23082995911816495,3.7548808595021,0.35530963032446083,0.650751897411778,0,25.029999999999674,4.061944444444453,40.71583501040655,36.644251509366065,4.071583501040672,90.00000000000041,51.02390271553071,28.27488542389372,1.0,2,13.571945003468826,0.0,36.644251509366065,13610.0,1294,19
ablation_efficiency,C4-Fixed,C4-Fixed,1027,1782,1779,74.125,99.83164983164983,0.19046079234284427,3.1868038692805083,0.38074699727772077,0.7144079808855975,0,24.065999999999715,3.8987500000000077,38.619152691112006,34.75723742200096,3.8619152691112175,90.0000000000004,49.92307914214117,26.818856035494637,1.0,2,12.87305089703732,0.0,34.75723742200096,13410.0,1273,20
ablation_efficiency,C4-Fixed,C4-Fixed,1028,1728,1727,71.95833333333333,99.94212962962963,0.13329540481947422,2.9113322074955854,0.3986978413639496,0.5453345091937645,0,23.525999999999723,3.7937500000000086,36.559977248959925,32.903979524064106,3.655997724896014,90.00000000000048,55.398580523567,25.38887308955572,1.0,2,12.186659082986633,0.0,32.903979524064106,13950.0,1346,21
