agv_id,strategy,scenario,scenario_value,completed_tasks,min_soc,idle_ratio,charge_h,stops,traction_energy,aux_energy,delivered_kwh,detour_m,replication
4,C1,A_agv,10,180,19.945745781025757,0.6297743711417395,1.3801515205460895,0,2.1620000000000017,0.3751388888888882,3.502712710948712,10.0,1025
5,C1,A_agv,10,179,19.709539303088462,0.6215999431098463,1.6390858084937434,0,2.1500000000000017,0.37305555555555486,3.5145230348455767,10.0,1025
6,C1,A_agv,10,177,19.688434650252873,0.6558494852896343,1.302066024995317,0,2.1260000000000012,0.3688888888888882,3.5155782674873564,10.0,1025
7,C1,A_agv,10,177,19.925587759336068,0.6568096762240326,1.2293756533449813,0,2.1260000000000012,0.3688888888888882,3.5037206120331965,10.0,1025
8,C1,A_agv,10,180,19.711537954430337,0.6297488701551937,1.3847656912571078,0,2.1620000000000017,0.3751388888888882,3.5144231022784824,10.0,1025
9,C1,A_agv,10,172,19.94703805715154,0.6489864652230803,1.2289993323306747,0,2.066000000000001,0.3584722222222216,3.5026480971424228,10.0,1025
10,C1,A_agv,10,190,22.750242230248784,0.6692917096233082,0.0,0,2.2800000000000016,0.39583333333333254,0.0,0.0,1025
1,C2,A_agv,10,180,74.34800892920285,0.6851759570046517,1.4133526087134283,0,2.519999999999994,0.40000000000000024,3.67424061676262,1800.0,1025
2,C2,A_agv,10,180,68.82744706997885,0.6853983585621072,1.5912150842415107,0,2.519999999999994,0.40000000000000024,3.962405424278861,1800.0,1025
3,C2,A_agv,10,180,54.821570679399926,0.6854713550065449,1.8155912777463032,0,2.519999999999994,0.40000000000000024,4.662699243807826,1800.0,1025
4,C2,A_agv,10,180,57.689079114359345,0.6860288393025871,1.80259055600323,0,2.519999999999994,0.40000000000000024,4.519323822059853,1800.0,1025
5,C2,A_agv,10,180,58.01620596975538,0.6863289560847453,1.8067425032297584,0,2.519999999999994,0.40000000000000024,4.502967479290049,1800.0,1025
6,C2,A_agv,10,180,69.26176798358655,0.6873964252385673,1.5171216897957533,0,2.519999999999994,0.40000000000000024,3.9406893785984773,1800.0,1025
7,C2,A_agv,10,180,69.49892109266975,0.6875293205229935,1.5363956481764094,0,2.519999999999994,0.40000000000000024,3.928831723144317,1800.0,1025
8,C2,A_agv,10,180,50.13153795443053,0.6875631813649805,2.0049029331719876,0,2.519999999999994,0.40000000000000024,4.897200880056301,1800.0,1025
9,C2,A_agv,10,180,68.11203805715188,0.6880194767621135,1.5613187078490858,0,2.519999999999994,0.40000000000000024,3.9981758749202116,1800.0,1025
10,C2,A_agv,10,180,76.22413111913808,0.688950776026646,1.4286078109661466,0,2.519999999999994,0.40000000000000024,3.5925712218209016,1800.0,1025
1,C3,A_agv,10,180,74.34800892920285,0.6851759570046517,1.3062181199241258,0,2.224000000000001,0.37944444444444386,3.34360172787373,320.0,1025
2,C3,A_agv,10,180,68.82744706997885,0.6853983585621072,1.489452483228195,0,2.236000000000001,0.3802777777777772,3.5741832020566395,380.0,1025
3,C3,A_agv,10,180,54.821570679399926,0.6854713550065449,1.639109088781645,0,2.2380000000000013,0.38041666666666607,4.304782577141141,390.0,1025
4,C3,A_agv,10,180,57.689079114359345,0.6860288393025871,1.6401626820503192,0,2.2460000000000013,0.38097222222222166,4.1277127109487255,430.0,1025
5,C3,A_agv,10,180,58.01620596975538,0.6863289560847453,1.696280428102189,0,2.250000000000001,0.3812499999999994,4.171967479290036,450.0,1025
6,C3,A_agv,10,180,69.26176798358655,0.6873964252385673,1.426693463594725,0,2.248000000000001,0.38111111111111057,3.593467156376254,440.0,1025
7,C3,A_agv,10,180,69.49892109266975,0.6875293205229935,1.4225468765779592,0,2.244000000000001,0.38083333333333275,3.535081723144316,420.0,1025
8,C3,A_agv,10,180,50.13153795443053,0.6875631813649805,1.7493997321051413,0,2.254000000000001,0.3815277777777772,4.5563953245007225,470.0,1025
9,C3,A_agv,10,180,68.11203805715188,0.688037061270456,1.3732852607260941,0,2.240000000000001,0.380555555555555,3.6138855108319747,400.0,1025
10,C3,A_agv,10,180,76.22413111913808,0.688950776026646,1.2576381377589139,0,2.220000000000001,0.37916666666666604,3.173154555154232,300.0,1025
1,C4,A_agv,10,180,74.34800892920285,0.6851759570046517,1.3986246901624118,0,2.515999999999994,0.3997222222222224,3.6699628389848424,1780.0,1025
2,C4,A_agv,10,180,68.82744706997885,0.6853983585621072,1.5394977971680475,0,2.5059999999999945,0.3990277777777779,3.94743320205664,1730.0,1025
3,C4,A_agv,10,180,54.821570679399926,0.6854713550065449,1.787399752544324,0,2.511999999999994,0.39944444444444466,4.65414368825227,1760.0,1025
4,C4,A_agv,10,180,57.689079114359345,0.6860288393025871,1.7357673885072895,0,2.501999999999994,0.3987500000000002,4.500073822059852,1710.0,1025
5,C4,A_agv,10,180,58.01620596975538,0.6863289560847453,1.7731456075584913,0,2.511999999999994,0.3994444444444447,4.494411923734493,1760.0,1025
6,C4,A_agv,10,180,69.26176798358655,0.6873964252385673,1.5020056589669453,0,2.515999999999994,0.3997222222222224,3.9364116008207,1780.0,1025
7,C4,A_agv,10,180,69.49892109266975,0.6875293205229935,1.5072879603105305,0,2.5119999999999942,0.39944444444444466,3.9202761675887623,1760.0,1025
8,C4,A_agv,10,180,50.13153795443053,0.6875631813649805,1.9294021675101674,0,2.497999999999995,0.39847222222222234,4.87367310227852,1690.0,1025
9,C4,A_agv,10,180,68.11203805715188,0.6880194767621135,1.5309806964053578,0,2.5119999999999942,0.39944444444444466,3.989620319364657,1760.0,1025
10,C4,A_agv,10,180,76.22413111913808,0.688950776026646,1.3932056133933268,0,2.5099999999999945,0.39930555555555575,3.581876777376458,1750.0,1025
1,C1,A_agv,10,186,19.871004766020317,0.6240593760222172,1.2986850969255495,0,2.2340000000000018,0.38763888888888814,3.506449761698984,10.0,1026
2,C1,A_agv,10,185,19.927406825908186,0.6049130629076493,1.2976406143350334,0,2.2220000000000013,0.3855555555555548,3.50362965870459,10.0,1026
3,C1,A_agv,10,178,19.7409929731167,0.6028363624244453,1.232614158366374,0,2.1380000000000017,0.37097222222222154,3.5129503513441653,10.0,1026
4,C1,A_agv,10,188,19.758902715530514,0.6170953430700061,1.3838325495402846,0,2.258000000000002,0.3918055555555548,3.5120548642234746,10.0,1026
5,C1,A_agv,10,188,19.73999586544466,0.6198526495475081,1.3011111876769508,0,2.2580000000000013,0.3918055555555548,3.5130002067277672,10.0,1026
6,C1,A_agv,10,184,19.910246250355787,0.6101727539674611,1.3808509032142666,0,2.2100000000000017,0.3834722222222215,3.504487687482211,10.0,1026
7,C1,A_agv,10,188,19.871907094326247,0.621723951161002,1.2303174193977853,0,2.258000000000002,0.3918055555555548,3.5064046452836877,10.0,1026
8,C1,A_agv,10,184,19.929730750148142,0.6202438375309258,1.3804670355631823,0,2.2100000000000017,0.3834722222222215,3.503513462492593,10.0,1026
9,C1,A_agv,10,188,19.794593798630544,0.6204258078002641,1.300100114840175,0,2.2580000000000013,0.3918055555555548,3.5102703100684725,10.0,1026
10,C1,A_agv,10,188,19.839372143924916,0.6221257560962105,1.2308882080013175,0,2.258000000000002,0.3918055555555548,3.5080313928037543,10.0,1026
1,C2,A_agv,10,186,55.07933809935388,0.6760075073848604,1.857315492592988,0,2.5999999999999925,0.4130555555555559,4.742866428365688,1840.0,1026
2,C2,A_agv,10,186,67.81074015924186,0.6769872254654031,1.6115365107010617,0,2.6019999999999923,0.41319444444444475,4.108435214260163,1850.0,1026
3,C2,A_agv,10,186,55.79432630645027,0.6776535786636774,1.8484386875230967,0,2.6019999999999923,0.41319444444444475,4.709255906899759,1850.0,1026
4,C2,A_agv,10,186,51.02390271553071,0.678170201871467,1.9929253908047027,0,2.6039999999999925,0.41333333333333366,4.9499159753346325,1860.0,1026
5,C2,A_agv,10,186,66.73792332244143,0.6782211417288285,1.667362559924391,0,2.6039999999999925,0.41333333333333366,4.148111317838894,1860.0,1026
6,C2,A_agv,10,186,64.68140752757057,0.6782869958015225,1.7444386247586572,0,2.6019999999999923,0.41319444444444475,4.264209909704454,1850.0,1026
7,C2,A_agv,10,186,62.966907094326544,0.6782620929853445,1.7033199974496482,0,2.6019999999999923,0.41319444444444475,4.350626867505936,1850.0,1026
8,C2,A_agv,10,185,55.13806408348171,0.6761429269756881,1.9117057510183066,0,2.5879999999999925,0.4109722222222225,4.725846795825963,1840.0,1026
9,C2,A_agv,10,185,70.77626046529757,0.6777281098143877,1.5503117151894634,0,2.5859999999999927,0.41083333333333366,3.941798087846261,1830.0,1026
10,C2,A_agv,10,185,62.098028976123445,0.6781739740342791,1.7268004177009713,0,2.5879999999999925,0.4109722222222225,4.364198059470446,1840.0,1026
1,C3,A_agv,10,186,55.07933809935388,0.6760075073848604,1.687471131019904,0,2.338000000000001,0.39486111111111044,4.36408865058789,530.0,1026
2,C3,A_agv,10,186,67.81074015924186,0.6769872254654031,1.4392410795001318,0,2.330000000000001,0.39430555555555497,3.7752963253712712,490.0,1026
3,C3,A_agv,10,186,55.79432630645027,0.6776535786636774,1.6900089481286429,0,2.3440000000000007,0.3952777777777771,4.37700590689974,560.0,1026
4,C3,A_agv,10,186,51.02390271553071,0.678170201871467,1.9335409649174773,0,2.3440000000000007,0.3952777777777771,4.636788694442422,560.0,1026
5,C3,A_agv,10,186,66.73792332244143,0.6782211417288285,1.4862257570987147,0,2.324000000000001,0.39388888888888823,3.7641668733944442,460.0,1026
6,C3,A_agv,10,186,64.68140752757057,0.6782869958015225,1.6267516190767508,0,2.338000000000001,0.3948611111111105,3.9255432430377795,530.0,1026
7,C3,A_agv,10,186,62.966907094326544,0.6782620929853445,1.5463154954971146,0,2.336000000000001,0.39472222222222153,3.9816546452837036,520.0,1026
8,C3,A_agv,10,185,55.13806408348171,0.6761429269756881,1.7245772215731594,0,2.328000000000001,0.39291666666666597,4.377374573603721,540.0,1026
9,C3,A_agv,10,185,70.77626046529757,0.6777281098143877,1.4201605012936023,0,2.306000000000001,0.39138888888888823,3.600103643401816,430.0,1026
10,C3,A_agv,10,185,62.098028976123445,0.6781739740342791,1.5965524862638654,0,2.322000000000001,0.39249999999999935,4.06564250391488,510.0,1026
1,C4,A_agv,10,186,55.07933809935388,0.6760075073848604,1.8191989124034176,0,2.5899999999999928,0.41236111111111146,4.732171983921245,1790.0,1026
2,C4,A_agv,10,186,67.81074015924186,0.6769872254654031,1.5700170807846943,0,2.5919999999999925,0.41250000000000037,4.0977407698157196,1800.0,1026
3,C4,A_agv,10,186,55.79432630645027,0.6776535786636774,1.8192064141769677,0,2.591999999999993,0.4125000000000003,4.698561462455314,1800.0,1026
4,C4,A_agv,10,186,51.02390271553071,0.678170201871467,1.9343279038925407,0,2.587999999999993,0.4122222222222225,4.932804864223517,1780.0,1026
5,C4,A_agv,10,186,66.73792332244143,0.6782211417288285,1.5982435351905795,0,2.587999999999993,0.4122222222222225,4.131000206727782,1780.0,1026
6,C4,A_agv,10,186,64.68140752757057,0.6782869958015225,1.6887538522730239,0,2.585999999999993,0.4120833333333336,4.2470987985933455,1770.0,1026
7,C4,A_agv,10,186,62.966907094326544,0.6782620929853445,1.6784687196917285,0,2.5939999999999928,0.41263888888888917,4.342071311950379,1810.0,1026
8,C4,A_agv,10,185,55.13806408348171,0.6761429269756881,1.8689423141507198,0,2.575999999999993,0.4101388888888892,4.713013462492631,1780.0,1026
9,C4,A_agv,10,185,70.77626046529757,0.6777281098143877,1.5119837606241175,0,2.575999999999993,0.4101388888888892,3.931103643401817,1780.0,1026
10,C4,A_agv,10,185,62.098028976123445,0.6781739740342791,1.6635559193566827,0,2.575999999999993,0.41013888888888916,4.3513647261371124,1780.0,1026
1,C1,A_agv,10,177,19.81312557222228,0.6409158308837971,1.231348674171539,0,2.1260000000000017,0.3688888888888882,3.509343721388886,10.0,1027
2,C1,A_agv,10,171,19.7832581912007,0.6338748861983671,1.6373667760372097,0,2.054000000000001,0.35638888888888826,3.510837090439965,10.0,1027
3,C1,A_agv,10,174,19.873750722170357,0.6429865359045797,1.298634245885734,0,2.090000000000001,0.36263888888888823,3.506312463891482,10.0,1027
4,C1,A_agv,10,175,19.882698862419424,0.6362447711705951,1.4635684300141336,0,2.1020000000000016,0.36472222222222156,3.505865056879029,10.0,1027
5,C1,A_agv,10,189,23.939640434197905,0.6680766589331358,0.0,0,2.2680000000000016,0.3937499999999992,0.0,0.0,1027
6,C1,A_agv,10,189,26.521577526897588,0.6687148406687452,0.0,0,2.2680000000000016,0.3937499999999992,0.0,0.0,1027
7,C1,A_agv,10,176,19.89430909356664,0.6370428640224067,1.2982535353043214,0,2.1140000000000017,0.3668055555555549,3.505284545321668,10.0,1027
8,C1,A_agv,10,175,19.75970207853087,0.6270605574103058,1.3007462578049838,0,2.1020000000000016,0.36472222222222156,3.5120148960734565,10.0,1027
9,C1,A_agv,10,167,19.940174479710958,0.6095595493938003,1.2974041763016488,0,2.0060000000000016,0.34805555555555495,3.502991276014452,10.0,1027
10,C1,A_agv,10,189,22.1586377757318,0.6729192751507103,0.0,0,2.2680000000000016,0.3937499999999992,0.0,0.0,1027
1,C2,A_agv,10,179,50.79645890555581,0.6902803862618213,1.9855020874002156,0,2.505999999999994,0.397777777777778,4.847732610277817,1790.0,1027
2,C2,A_agv,10,179,66.82159152453437,0.6903156539898897,1.661527558184156,0,2.505999999999994,0.397777777777778,4.046475979328867,1790.0,1027
3,C2,A_agv,10,178,66.91208405550401,0.6871031092817907,1.7237993825499311,0,2.491999999999994,0.39555555555555577,4.025729130558161,1780.0,1027
4,C2,A_agv,10,178,50.30269886241962,0.687780279845272,1.908731738917372,0,2.491999999999994,0.39555555555555577,4.856198390212404,1780.0,1027
5,C2,A_agv,10,178,77.13186265642055,0.6877703617933453,1.3765970786877928,0,2.491999999999994,0.39555555555555577,3.514740200512333,1780.0,1027
6,C2,A_agv,10,178,79.71379974912024,0.6880854495920823,1.344483540943534,0,2.491999999999994,0.39555555555555577,3.38564334587735,1780.0,1027
7,C2,A_agv,10,178,60.735975760233586,0.6886372759363202,1.72441044518151,0,2.491999999999994,0.39555555555555577,4.33453454532169,1780.0,1027
8,C2,A_agv,10,178,52.95359096741997,0.6899581151189287,1.8905385330072626,0,2.491999999999994,0.39555555555555577,4.707431562740159,1780.0,1027
9,C2,A_agv,10,178,50.98907932335204,0.6902675924461149,1.9279561828776646,0,2.491999999999994,0.39555555555555577,4.811074609347826,1780.0,1027
10,C2,A_agv,10,178,75.30459262991317,0.6906016552705744,1.437687095413101,0,2.491999999999994,0.39555555555555577,3.603790333435639,1780.0,1027
1,C3,A_agv,10,179,50.79645890555581,0.6902803862618213,1.7650729546781467,0,2.240000000000001,0.37930555555555495,4.506927054722238,460.0,1027
2,C3,A_agv,10,179,66.82159152453437,0.6903980853841469,1.5401253556396193,0,2.230000000000001,0.3786111111111105,3.7372259793288656,410.0,1027
3,C3,A_agv,10,178,66.91208405550401,0.6871738811553579,1.5488232687476877,0,2.224000000000001,0.37694444444444386,3.6968680194470482,440.0,1027
4,C3,A_agv,10,178,50.30269886241962,0.687780279845272,1.7428053369282461,0,2.228000000000001,0.3772222222222216,4.489365056879047,460.0,1027
5,C3,A_agv,10,178,77.13186265642055,0.6877703617933453,1.204131300217965,0,2.2060000000000013,0.37569444444444383,3.12437908940122,350.0,1027
6,C3,A_agv,10,178,79.71379974912024,0.6880854495920823,1.1894825217054115,0,2.200000000000001,0.3752777777777772,3.0592822347662367,320.0,1027
7,C3,A_agv,10,178,60.735975760233586,0.6886372759363202,1.59812810181739,0,2.212000000000001,0.3761111111111105,4.021006767543903,380.0,1027
8,C3,A_agv,10,178,52.95359096741997,0.6899581151189287,1.7555084711882605,0,2.222000000000001,0.376805555555555,4.33418156274014,430.0,1027
9,C3,A_agv,10,178,50.98907932335204,0.6902675924461149,1.7444139600974327,0,2.228000000000001,0.3772222222222217,4.52874127601447,460.0,1027
10,C3,A_agv,10,178,75.30459262991317,0.6906016552705744,1.334177300837652,0,2.210000000000001,0.37597222222222165,3.288123666768972,370.0,1027
1,C4,A_agv,10,179,50.79645890555581,0.6902803862618213,1.8714119302357894,0,2.4839999999999947,0.39625000000000016,4.824204832500034,1680.0,1027
2,C4,A_agv,10,179,66.82159152453437,0.6903156539898897,1.6025421347210613,0,2.4899999999999944,0.39666666666666683,4.0293648682177565,1710.0,1027
3,C4,A_agv,10,178,66.91208405550401,0.6871031092817907,1.6136975329605174,0,2.469999999999995,0.3940277777777779,4.002201352780384,1670.0,1027
4,C4,A_agv,10,178,50.30269886241962,0.687780279845272,1.843519483523428,0,2.473999999999995,0.39430555555555574,4.836948390212403,1690.0,1027
5,C4,A_agv,10,178,77.13186265642055,0.6877703617933453,1.3379695754595804,0,2.4839999999999947,0.3950000000000002,3.506184644956778,1740.0,1027
6,C4,A_agv,10,178,79.71379974912024,0.6880854495920823,1.3003148180147037,0,2.479999999999995,0.39472222222222236,3.372810012544017,1720.0,1027
7,C4,A_agv,10,178,60.735975760233586,0.6886372759363202,1.6644908856492187,0,2.4759999999999946,0.3944444444444446,4.317423434210578,1700.0,1027
8,C4,A_agv,10,178,52.95359096741997,0.6899581151189287,1.855234346710759,0,2.4819999999999944,0.39486111111111133,4.696737118295714,1730.0,1027
9,C4,A_agv,10,178,50.98907932335204,0.6902675924461149,1.8717498882432386,0,2.477999999999995,0.3945833333333335,4.796102387125603,1710.0,1027
10,C4,A_agv,10,178,75.30459262991317,0.6906016552705744,1.399696824301738,0,2.481999999999995,0.3948611111111113,3.5930958889911957,1730.0,1027
1,C1,A_agv,10,179,24.066799025046947,0.6886951210345903,0.0,0,2.1480000000000015,0.37291666666666595,0.0,0.0,1028
2,C1,A_agv,10,167,19.85104886304422,0.6452796682150738,1.4642290649664775,0,2.0060000000000016,0.34805555555555495,3.507447556847789,10.0,1028
3,C1,A_agv,10,178,20.122698204221972,0.6864118366574463,0.0,0,2.1360000000000015,0.3708333333333326,0.0,0.0,1028
4,C1,A_agv,10,167,19.908580523566762,0.6508019079283307,1.297989249563578,0,2.0060000000000016,0.34805555555555495,3.504570973821661,10.0,1028
5,C1,A_agv,10,178,25.00406068062304,0.6886252935997897,0.0,0,2.1360000000000015,0.3708333333333326,0.0,0.0,1028
6,C1,A_agv,10,165,19.68914585450916,0.6492501781207147,1.3020528545461265,0,1.9820000000000015,0.3438888888888883,3.5155427072745415,10.0,1028
7,C1,A_agv,10,178,29.43256534709524,0.6892982285574726,0.0,0,2.1360000000000015,0.3708333333333326,0.0,0.0,1028
8,C1,A_agv,10,168,19.87344030186372,0.6583387068351634,1.2302905210199349,0,2.0180000000000016,0.3501388888888883,3.506327984906814,10.0,1028
9,C1,A_agv,10,178,19.87065842109227,0.6899939752333848,1.2986915107205135,0,2.1380000000000012,0.37097222222222154,3.5064670789453865,10.0,1028
10,C1,A_agv,10,169,19.833902775718858,0.6531568202892524,1.2309841618294939,0,2.0300000000000016,0.3522222222222216,3.5083048612140573,10.0,1028
1,C2,A_agv,10,173,74.29095362291007,0.6959882866627511,1.3959345264603968,0,2.4219999999999953,0.3844444444444446,3.568104493192104,1730.0,1028
2,C2,A_agv,10,173,61.537715529711164,0.6972451202785696,1.6476650360042853,0,2.4219999999999953,0.3844444444444446,4.213336445736695,1730.0,1028
3,C2,A_agv,10,173,70.21658709311122,0.697598042801494,1.4988129535125247,0,2.419999999999995,0.3843055555555557,3.7772539786777988,1720.0,1028
4,C2,A_agv,10,173,55.398580523567,0.6979782860132053,1.830443245679911,0,2.419999999999995,0.3843055555555557,4.518154307155024,1720.0,1028
5,C2,A_agv,10,173,75.09794956951234,0.6986745307889403,1.3740345943831136,0,2.4219999999999953,0.3844444444444446,3.535324743746633,1730.0,1028
6,C2,A_agv,10,173,64.19247918784279,0.6991117877012568,1.637838335337607,0,2.4219999999999953,0.3844444444444446,4.08059826283011,1730.0,1028
7,C2,A_agv,10,173,79.52645423598453,0.7010359970628458,1.2843637068315903,0,2.419999999999995,0.3843055555555557,3.3117606215341335,1720.0,1028
8,C2,A_agv,10,172,63.25010696853069,0.6958542837855419,1.602298436433709,0,2.4079999999999955,0.38222222222222235,4.111494651573494,1720.0,1028
9,C2,A_agv,10,172,69.72565842109262,0.6963199785119982,1.4892772196187232,0,2.4059999999999953,0.38208333333333344,3.785578190056505,1710.0,1028
10,C2,A_agv,10,172,57.295569442385776,0.6968285033241128,1.7164601947130125,0,2.4079999999999955,0.38222222222222235,4.4092215278807485,1720.0,1028
1,C3,A_agv,10,173,74.29095362291007,0.6959882866627511,1.2482719790487493,0,2.1460000000000012,0.3652777777777772,3.1884378265254374,350.0,1028
2,C3,A_agv,10,173,61.537715529711164,0.6973058491553454,1.512250299177808,0,2.1600000000000015,0.36624999999999946,3.862725334625578,420.0,1028
3,C3,A_agv,10,173,70.21658709311122,0.697598042801494,1.415718950289703,0,2.156000000000001,0.36597222222222164,3.480837312011131,400.0,1028
4,C3,A_agv,10,173,55.398580523567,0.6979782860132053,1.6467403697270813,0,2.164000000000001,0.36652777777777723,4.244376529377232,440.0,1028
5,C3,A_agv,10,173,75.09794956951234,0.6986745307889403,1.2952104311635015,0,2.1520000000000015,0.3656944444444439,3.1620747437466314,380.0,1028
6,C3,A_agv,10,173,64.19247918784279,0.6991117877012568,1.4693978924399564,0,2.1580000000000013,0.36611111111111055,3.741931596163441,410.0,1028
7,C3,A_agv,10,173,79.52645423598453,0.7010359970628458,1.253860749999031,0,2.1380000000000012,0.36472222222222167,2.996093954867465,310.0,1028
8,C3,A_agv,10,172,63.25010696853069,0.6958864065198342,1.4216879697840639,0,2.1440000000000015,0.3638888888888883,3.730577984906825,400.0,1028
9,C3,A_agv,10,172,69.72565842109262,0.6963199785119982,1.3086616614159234,0,2.1300000000000012,0.36291666666666605,3.3918281900565037,330.0,1028
10,C3,A_agv,10,172,57.295569442385776,0.6968285033241128,1.5662290956372558,0,2.1460000000000012,0.36402777777777723,4.100860416769626,410.0,1028
1,C4,A_agv,10,173,74.29095362291007,0.6959882866627511,1.3618843946015846,0,2.4119999999999955,0.3837500000000001,3.55741004874766,1680.0,1028
2,C4,A_agv,10,173,61.537715529711164,0.6972451202785696,1.6105493584036312,0,2.4119999999999955,0.3837500000000001,4.202642001292251,1680.0,1028
3,C4,A_agv,10,173,70.21658709311122,0.697598042801494,1.4768214655139253,0,2.4139999999999953,0.383888888888889,3.7708373120111327,1690.0,1028
4,C4,A_agv,10,173,55.398580523567,0.6979782860132053,1.7584393239762437,0,2.4019999999999957,0.38305555555555565,4.4989043071550245,1630.0,1028
5,C4,A_agv,10,173,75.09794956951234,0.6986745307889403,1.3480283700998685,0,2.4139999999999953,0.383888888888889,3.5267691881910777,1690.0,1028
6,C4,A_agv,10,173,64.19247918784279,0.6991117877012568,1.5619092943137844,0,2.3999999999999964,0.38291666666666674,4.057070485052332,1620.0,1028
7,C4,A_agv,10,173,79.52645423598453,0.7010359970628458,1.2711013367631219,0,2.4159999999999955,0.3840277777777779,3.3074828437563557,1700.0,1028
8,C4,A_agv,10,172,63.25010696853069,0.6958542837855419,1.5615855702604833,0,2.3979999999999957,0.3815277777777779,4.086716873795718,1670.0,1028
9,C4,A_agv,10,172,69.72565842109262,0.6963199785119982,1.4586980294252136,0,2.3979999999999957,0.3815277777777779,3.77702263450095,1670.0,1028
10,C4,A_agv,10,172,57.295569442385776,0.6968285033241128,1.6806711341326677,0,2.3979999999999957,0.3815277777777779,4.398527083436303,1670.0,1028
1,C1,A_agv,10,197,19.85387564534968,0.65943172894335,1.2990023028638944,0,2.3660000000000014,0.41055555555555473,3.5073062177325154,10.0,1029
2,C1,A_agv,10,196,19.720305892247225,0.6596959081541122,1.301475816810236,0,2.3540000000000014,0.4084722222222214,3.5139847053876383,10.0,1029
3,C1,A_agv,10,184,19.88645164054892,0.626183784183072,1.2983990436935386,0,2.2100000000000017,0.3834722222222215,3.5056774179725543,10.0,1029
4,C1,A_agv,10,184,19.706032251173543,0.6261945765149425,1.301740143496786,0,2.2100000000000017,0.3834722222222215,3.5146983874413222,10.0,1029
5,C1,A_agv,10,167,19.889938157962913,0.5950931992608889,2.754439503989311,0,2.0060000000000016,0.34805555555555495,3.505503092101854,10.0,1029
6,C1,A_agv,10,181,19.883271424184144,0.6331225712442793,1.2827365531217072,0,2.1740000000000017,0.3772222222222215,3.505836428790792,10.0,1029
7,C1,A_agv,10,175,19.87919201522891,0.6033314441188594,1.2985334811994647,0,2.1020000000000016,0.36472222222222156,3.5060403992385547,10.0,1029
8,C1,A_agv,10,183,19.895876753007354,0.6192594884417366,1.3811339992779679,0,2.1980000000000017,0.38138888888888817,3.5052061623496322,10.0,1029
9,C1,A_agv,10,196,19.72994303818488,0.6598290180732346,1.4667569241264748,0,2.3540000000000014,0.4084722222222214,3.5135028480907553,10.0,1029
10,C1,A_agv,10,183,19.75886783337868,0.6278971409056263,1.300761706789284,0,2.1980000000000017,0.38138888888888817,3.5120566083310663,10.0,1029
1,C2,A_agv,10,185,75.06054231201674,0.6788133787902716,1.4939246030763802,0,2.5899999999999928,0.4111111111111114,3.731861773288079,1850.0,1029
2,C2,A_agv,10,185,74.64530589224762,0.6789262402954568,1.4815861198599125,0,2.5899999999999928,0.4111111111111114,3.7526235942765362,1850.0,1029
3,C2,A_agv,10,185,51.433118307215786,0.6792995854059843,1.9606276978145263,0,2.5899999999999928,0.4111111111111114,4.913232973528153,1850.0,1029
4,C2,A_agv,10,185,55.42125421547281,0.6796794364766345,1.9864241391936799,0,2.5899999999999928,0.4111111111111114,4.711003942996913,1850.0,1029
5,C2,A_agv,10,185,61.01327149129653,0.6801755821792136,1.7255485002245357,0,2.5899999999999928,0.4111111111111114,4.434225314324102,1850.0,1029
6,C2,A_agv,10,185,64.66827142418445,0.6803343645850919,1.6675095206591009,0,2.5899999999999928,0.4111111111111114,4.2381709534012995,1850.0,1029
7,C2,A_agv,10,184,66.07252534856256,0.6803994850777102,1.6679906721599045,0,2.575999999999993,0.4088888888888892,4.165040399238571,1840.0,1029
8,C2,A_agv,10,184,57.075876753007606,0.6804063264949469,1.791740059169704,0,2.575999999999993,0.4088888888888892,4.614872829016331,1840.0,1029
9,C2,A_agv,10,184,74.30236642526066,0.680388275370497,1.4886044885456404,0,2.575999999999993,0.4088888888888892,3.7359195147574313,1840.0,1029
10,C2,A_agv,10,184,54.12220116671224,0.6805292414874455,1.8821471450988225,0,2.575999999999993,0.4088888888888892,4.762556608331106,1840.0,1029
1,C3,A_agv,10,185,75.06054231201674,0.6788133787902716,1.3203994144773885,0,2.3000000000000007,0.3909722222222216,3.365389551065856,400.0,1029
2,C3,A_agv,10,185,74.64530589224762,0.6789262402954568,1.3383683482676,0,2.300000000000001,0.3909722222222216,3.4284013720543145,400.0,1029
3,C3,A_agv,10,185,51.433118307215786,0.6793044178615208,1.7511683397315432,0,2.316000000000001,0.39208333333333273,4.53570519575035,480.0,1029
4,C3,A_agv,10,185,55.42125421547281,0.6796794364766345,1.7634567138375263,0,2.316000000000001,0.39208333333333273,4.319392831885782,480.0,1029
5,C3,A_agv,10,185,61.01327149129653,0.6801755821792136,1.6130045948485807,0,2.322000000000001,0.3924999999999994,4.119447536546312,510.0,1029
6,C3,A_agv,10,185,64.66827142418445,0.6803343645850919,1.5478973701074552,0,2.320000000000001,0.3923611111111105,3.8782253176796964,500.0,1029
7,C3,A_agv,10,184,66.07252534856256,0.6803994850777102,1.4615777063649995,0,2.304000000000001,0.38999999999999935,3.817818177016344,480.0,1029
8,C3,A_agv,10,184,57.075876753007606,0.6804063264949469,1.6557496921148651,0,2.310000000000001,0.3904166666666661,4.3163172734607596,510.0,1029
9,C3,A_agv,10,184,74.30236642526066,0.6804751749848095,1.3228883469188637,0,2.286000000000001,0.38874999999999943,3.4116972925352083,390.0,1029
