scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication
A_agv,3,C1,1025,1791,1523,63.458333333333336,85.03629257398102,106.37016876669492,245.51715000723416,0.008135660738792216,0.0,0,21.503999999999664,3.732083333333361,23.583391851431685,21.043678618182668,2.539713233249016,89.2309246725473,19.8174470699785,16.377355452383114,0.0,1,7.861130617143895,21.043678618182668,0.0,60.0,6,18
A_agv,3,C2,1025,1791,1501,62.541666666666664,83.80792853154662,97.69164550769209,251.6210467380086,0.008092805460803135,0.885550371207888,0,21.557999999999666,3.7358333333333613,27.755823105361987,23.650511951516016,4.105311153845973,85.20918965990639,15.033888888888383,19.27487715650138,1.0,2,9.251941035120662,22.469640866957928,1.1808710845580885,330.0,31,18
A_agv,3,C3,1025,1791,1501,62.541666666666664,83.80792853154662,97.69164550769209,251.6210467380086,0.008092805460803135,0.885550371207888,0,21.557999999999666,3.7358333333333613,27.755823105361987,23.650511951516016,4.105311153845973,85.20918965990639,15.033888888888383,19.27487715650138,1.0,2,9.251941035120662,22.469640866957928,1.1808710845580885,330.0,31,18
A_agv,3,C4,1025,1791,1523,63.458333333333336,85.03629257398102,99.12270057441725,248.44019045089033,0.008092805460803135,0.885550371207888,0,21.557999999999666,3.7358333333333613,24.955819915378264,22.24217861818268,2.713641297195576,89.12621862797069,19.694460669968585,17.330430496790456,1.0,2,8.31860663845942,21.061307533624593,1.1808710845580885,330.0,31,18
A_agv,3,C1,1026,1823,1539,64.125,84.42128359846407,131.15596996835183,279.72613535734706,0.000462845374038496,0.0,0,21.887999999999654,3.798750000000031,23.33801263497272,21.049696438414486,2.288316196558238,90.1948969162476,19.7409929731167,16.20695321873106,0.0,1,7.779337544990907,21.049696438414486,0.0,60.0,6,19
A_agv,3,C2,1026,1823,1528,63.666666666666664,83.81788261108063,128.01380936760808,304.2604534408469,0.000462845374038496,0.0,0,21.89399999999965,3.799166666666698,24.828832101305196,22.548946438414482,2.27988566289071,90.81758798163179,15.033888888888383,17.242244514795274,0.0,1,8.27627736710173,22.477707116029798,0.07123932238468593,90.0,8,19
A_agv,3,C3,1026,1823,1528,63.666666666666664,83.81788261108063,128.01380936760808,304.2604534408469,0.000462845374038496,0.0,0,21.89399999999965,3.799166666666698,24.828832101305196,22.548946438414482,2.27988566289071,90.81758798163179,15.033888888888383,17.242244514795274,0.0,1,8.27627736710173,22.477707116029798,0.07123932238468593,90.0,8,19
A_agv,3,C4,1026,1823,1508,62.833333333333336,82.72078990674711,143.79028232401365,308.5153839151102,0.000462845374038496,0.0,0,21.89399999999965,3.7991666666666974,27.16423022392948,21.12652977174782,6.037700452181662,77.77334236085609,19.71746624861135,18.864048766617696,0.0,1,9.054743407976492,21.05529044936313,0.07123932238468593,90.0,8,19
A_agv,3,C1,1027,1789,1504,62.666666666666664,84.06931246506429,119.51216194176585,240.91222858703452,0.010175570706782355,0.0,0,21.479999999999666,3.7279166666666947,25.52559733662865,21.053159942387076,4.472437394241572,82.47861808967845,19.7832581912007,17.726109261547673,0.0,1,8.508532445542883,21.053159942387076,0.0,60.0,6,20
A_agv,3,C2,1027,1789,1464,61.0,81.83342649524874,116.76498964839317,329.88832150614473,0.010149563889649446,0.364203048006569,0,21.545999999999665,3.7325000000000275,38.291665645288575,24.095326609053757,14.196339036234821,62.925773018752075,15.006270003632945,26.591434475894843,1.0,2,12.763888548429524,22.483430540212183,1.6118960688415722,390.0,36,20
A_agv,3,C3,1027,1789,1464,61.0,81.83342649524874,116.76498964839317,329.88832150614473,0.010149563889649446,0.364203048006569,0,21.545999999999665,3.7325000000000275,38.291665645288575,24.095326609053757,14.196339036234821,62.925773018752075,15.006270003632945,26.591434475894843,1.0,2,12.763888548429524,22.483430540212183,1.6118960688415722,390.0,36,20
