one_minus_soc,E_next,T_idle,eta_WPT,D,score,strategy,scenario,scenario_value,replication
0.007511111111111172,0.2816666666666666,0.0005858444115377399,0.9166666666666667,0.0,0.16442454332839734,C4,D_power,3,1043
0.003755555555555586,0.2816666666666666,0.0440603448076283,0.9166666666666667,0.0,0.16981905172114425,C4,C_workload,45,1036
0.484227073739173,0.2816666666666666,0.007234361168734217,0.7474570618642656,0.0,0.29151564915015526,C4,D_power,1,1034
0.781651151911745,0.2816666666666666,0.005895415903440961,0.12370768717692188,0.0,0.31816709334339843,C4,C_workload,105,1017
0.003755555555555586,0.2816666666666666,0.02541341369093162,0.9166666666666667,0.0,0.16702201205363976,C4,B_pad,3,1034
0.003755555555555586,0.2816666666666666,0.10650286113788347,0.9166666666666667,0.0,0.17918542917068253,C4,A_agv,10,1033
0.003755555555555586,0.2816666666666666,0.047053299765894833,0.7474570618642656,0.0,0.15334703448464412,C4,D_power,5,1052
0.006529407845553041,0.2816666666666666,0.10939221336175049,0.9166666666666667,0.0,0.18045098769126183,C4,B_pad,3,1045
0.020323649692763457,0.2816666666666666,0.05328997078000005,0.9350508587627149,0.0,0.1780123430677672,C4,C_workload,75,1031
0.013790570714258857,0.2816666666666666,0.022633847752305074,0.9166666666666667,0.0,0.16961558171045676,C4,B_pad,1,1055
0.007511111111111172,0.2816666666666666,0.012326333457048248,0.6078872769718193,0.0,0.1353076777157392,C4,B_pad,2,1043
0.007511111111111172,0.2816666666666666,0.026728756570483812,0.9166666666666667,0.0,0.16834598015223926,C4,C_workload,75,1034
0.6153192386191586,0.2816666666666666,0.017195993907928114,0.9166666666666667,0.0,0.34925850400527014,C4,C_workload,105,1042
0.003755555555555586,0.2816666666666666,0.08190623449602047,0.9350508587627149,0.0,0.1773343543840079,C4,A_agv,7,1034
0.003755555555555586,0.2816666666666666,0.0487556957769953,0.8266216441554113,0.0,0.16151885211542377,C4,B_pad,2,1016
0.003755555555555586,0.2816666666666666,0.05180745782210175,0.7474570618642656,0.0,0.15406015819307517,C4,base,base,1038
0.003755555555555586,0.2816666666666666,0.04358193055251023,1.0,0.0,0.17808062291620988,C4,B_pad,3,1042
0.003755555555555586,0.2816666666666666,0.09334395121622543,0.9350508587627149,0.0,0.17905001189203862,C4,A_agv,7,1012
0.13087052542848485,0.2816666666666666,0.0032689091412386674,0.9166666666666667,0.0,0.20183482733306457,C4,base,base,1014
0.003755555555555586,0.2816666666666666,0.006557796615608014,0.9166666666666667,0.0,0.1641936694923412,C4,B_pad,2,1052
0.003755555555555586,0.2816666666666666,0.1082707398367044,0.9166666666666667,0.0,0.1794506109755057,C4,A_agv,7,1012
0.007511111111111172,0.2816666666666666,0.0023220564651516423,1.0,0.0,0.17301830846977276,C4,B_pad,2,1036
0.003755555555555586,0.2816666666666666,0.09621273197692265,0.6078872769718193,0.0,0.14676397082705367,C4,A_agv,10,1007
0.28821097969448245,0.2816666666666666,0.008428685773182627,0.9166666666666667,0.0,0.24981093010765545,C4,D_power,1,1040
0.011837037037037165,0.2816666666666666,0.013434728288407314,0.9166666666666667,0.0,0.16764965368770557,C4,base,base,1010
