pad_id,location,strategy,scenario,scenario_value,utilization,sessions,wait_min,input_kwh,delivered_kwh,replication
1,staging,C4,B_pad,5,11.58106580842991,248,0.0,8.338367382069539,7.246560205737924,1015
2,picking,C4,B_pad,5,11.430973877083341,245,0.0,8.230301191500022,6.983125921792444,1015
3,staging,C4,B_pad,5,11.331786031087265,246,0.0,8.158885942382843,7.055516170251138,1015
4,picking,C4,B_pad,5,11.279169900872562,244,0.0,8.121002328628252,6.934201984478221,1015
5,staging,C4,B_pad,5,11.416778695799113,247,0.0,8.220080660975366,7.204527271813366,1015
1,staging,C1,B_pad,5,5.343564393693615,1,0.0,3.847366363459403,3.5050681604872898,1016
2,picking,C1,B_pad,5,5.4225097089431245,1,0.0,3.9042069904390497,3.5137862913951445,1016
3,staging,C1,B_pad,5,5.410926190993749,1,0.0,3.8958668575154984,3.5062801717639487,1016
4,picking,C1,B_pad,5,5.757557161944197,1,0.0,4.145441156599822,3.5069312355807702,1016
5,staging,C1,B_pad,5,5.4207727126395895,1,0.0,3.902956353100505,3.5126607177904545,1016
1,staging,C2,B_pad,5,11.336973512002364,265,0.0,8.16262092864171,6.936662952572278,1016
2,picking,C2,B_pad,5,11.694181734426165,264,0.0,8.419810848786842,7.189656072106116,1016
3,staging,C2,B_pad,5,11.917254146445401,263,0.0,8.580422985440702,7.084639823359022,1016
4,picking,C2,B_pad,5,11.667909303466493,264,0.0,8.400894698495884,7.007894796719813,1016
5,staging,C2,B_pad,5,11.671291393997743,264,0.0,8.40332980367839,7.098116806022654,1016
1,staging,C3,B_pad,5,11.003728091106888,94,0.0,7.922684225596959,6.903743289927528,1016
2,picking,C3,B_pad,5,9.857515210374196,94,0.0,7.0974109514694215,5.922258381667761,1016
3,staging,C3,B_pad,5,11.036953044974736,94,0.0,7.946606192381811,6.841411164935884,1016
4,picking,C3,B_pad,5,11.099085568358635,94,0.0,7.991341609218212,6.747121346670285,1016
5,staging,C3,B_pad,5,10.915790414705128,94,0.0,7.859369098587692,6.666443602884938,1016
1,staging,C4,B_pad,5,10.993385577700868,251,0.0,7.915237615944631,6.881301967990534,1016
2,picking,C4,B_pad,5,11.604493063061787,252,0.0,8.3552350054045,7.221974287362122,1016
3,staging,C4,B_pad,5,11.39184639943557,253,0.0,8.20212940759362,7.165038690557009,1016
4,picking,C4,B_pad,5,11.23118542298981,252,0.0,8.086453504552672,7.011452433303703,1016
5,staging,C4,B_pad,5,11.066520282762877,252,0.0,7.967894603589273,6.896036404899829,1016
1,staging,C1,B_pad,5,16.896426537914238,2,0.0,12.16542710729825,7.013603597063665,1017
2,picking,C1,B_pad,5,5.132977031844117,1,0.0,3.695743462927764,3.5109562897813755,1017
3,staging,C1,B_pad,5,5.74996647683674,1,0.0,4.139975863322453,3.502307745104853,1017
4,picking,C1,B_pad,5,5.353666552973929,1,0.0,3.854639918141229,3.511694590756828,1017
5,staging,C1,B_pad,5,5.424156071152147,1,0.0,3.9053923712295466,3.514853134106592,1017
1,staging,C2,B_pad,5,10.902831032752022,244,0.0,7.850038343581457,6.619897195866182,1017
2,picking,C2,B_pad,5,10.391457467648008,245,0.0,7.481849376706569,6.3761668801691895,1017
3,staging,C2,B_pad,5,10.83941462550822,244,0.0,7.804378530365915,6.486716987545642,1017
4,picking,C2,B_pad,5,10.924541524128257,244,0.0,7.865669897372346,6.745643376533075,1017
5,staging,C2,B_pad,5,10.959216817562561,244,0.0,7.890636108645051,6.677912596975302,1017
1,staging,C3,B_pad,5,10.903701130704055,91,0.0,7.850664814106918,6.705010163020068,1017
2,picking,C3,B_pad,5,9.934529157330497,90,0.0,7.152860993277958,5.922594349650688,1017
3,staging,C3,B_pad,5,9.505368467877316,90,0.0,6.843865296871668,5.8512227394762775,1017
4,picking,C3,B_pad,5,9.477139729491407,91,0.0,6.823540605233816,5.9876744656503345,1017
5,staging,C3,B_pad,5,10.396555062294055,91,0.0,7.485519644851719,6.430916562265432,1017
1,staging,C4,B_pad,5,10.283491776024107,235,0.0,7.404114078737358,6.440959467854901,1017
2,picking,C4,B_pad,5,10.70309806218471,235,0.0,7.706230604772996,6.7005774372866345,1017
3,staging,C4,B_pad,5,10.354765549501586,236,0.0,7.455431195641138,6.518404154034201,1017
4,picking,C4,B_pad,5,10.571888852815329,234,0.0,7.611759974027039,6.543396865287169,1017
5,staging,C4,B_pad,5,10.477988702992947,236,0.0,7.544151866154925,6.591776890404249,1017
1,staging,C1,B_pad,5,6.8063879333953565,1,0.0,4.9005993120446565,3.502616942012908,1018
2,picking,C1,B_pad,5,5.754976654250168,1,0.0,4.14358319106012,3.505359446924347,1018
3,staging,C1,B_pad,5,5.3439824509263865,1,0.0,3.8476673646669983,3.505342381772538,1018
4,picking,C1,B_pad,5,5.76706583608546,1,0.0,4.152287401981531,3.5127229742326,1018
5,staging,C1,B_pad,5,5.419035067787091,1,0.0,3.901705248806706,3.5115347239260357,1018
1,staging,C2,B_pad,5,11.138324346741383,252,0.0,8.019593529653802,6.851195208470093,1018
2,picking,C2,B_pad,5,11.395229795644587,251,0.0,8.204565452864104,7.031457195792484,1018
3,staging,C2,B_pad,5,11.036622367356369,250,0.0,7.946368104496591,6.771988498488347,1018
4,picking,C2,B_pad,5,10.99001868415164,251,0.0,7.912813452589183,6.558762950852658,1018
5,staging,C2,B_pad,5,10.332830500833227,251,0.0,7.439637960599926,6.365980817122537,1018
1,staging,C3,B_pad,5,10.994677849255588,90,0.0,7.916168051464023,6.792710504524515,1018
2,picking,C3,B_pad,5,9.256182031989471,90,0.0,6.664451063032418,5.669756924700739,1018
3,staging,C3,B_pad,5,10.260052222866564,90,0.0,7.387237600463925,6.402470532679661,1018
4,picking,C3,B_pad,5,9.92610799991999,89,0.0,7.146797759942395,6.114458065574558,1018
5,staging,C3,B_pad,5,10.432939729310808,89,0.0,7.511716605103786,6.441242430409669,1018
1,staging,C4,B_pad,5,10.94621824371251,241,0.0,7.881277135473009,6.9233040412266105,1018
2,picking,C4,B_pad,5,10.609656346092303,241,0.0,7.638952569186468,6.706265137735001,1018
3,staging,C4,B_pad,5,10.682399666528584,241,0.0,7.6913277599005845,6.728733979953003,1018
4,picking,C4,B_pad,5,10.66120752436463,241,0.0,7.676069417542535,6.649927322623385,1018
5,staging,C4,B_pad,5,10.325562691247207,242,0.0,7.434405137697994,6.453515300299216,1018
1,staging,C1,B_pad,5,6.101188177359393,1,0.0,4.392855487698763,3.507581934312347,1019
2,picking,C1,B_pad,5,5.423726412776624,1,0.0,3.905083017199169,3.5145747154792524,1019
3,staging,C1,B_pad,5,6.814055997323082,1,0.0,4.906120318072619,3.506562983714985,1019
4,picking,C1,B_pad,5,6.826362453306099,1,0.0,4.914980966380392,3.512895975845915,1019
5,staging,C1,B_pad,5,5.124650536680213,1,0.0,3.6897483864097538,3.5052609670892654,1019
1,staging,C2,B_pad,5,11.281072751968017,259,0.0,8.12237238141698,7.015558105151473,1019
2,picking,C2,B_pad,5,11.496667028090293,260,0.0,8.27760026022502,7.086092418016523,1019
3,staging,C2,B_pad,5,11.502179556148235,260,0.0,8.281569280426735,7.010843480884814,1019
4,picking,C2,B_pad,5,10.532941931334488,260,0.0,7.583718190560839,6.343525067519873,1019
5,staging,C2,B_pad,5,11.826051757911639,259,0.0,8.514757265696385,7.1299686159805615,1019
1,staging,C3,B_pad,5,10.464372211284456,87,0.0,7.5343479921248075,6.466853133601932,1019
2,picking,C3,B_pad,5,10.321499162232382,87,0.0,7.4314793968073145,6.422667672644681,1019
3,staging,C3,B_pad,5,10.87362559722421,87,0.0,7.82901043000143,6.816602608690481,1019
4,picking,C3,B_pad,5,9.73931010758364,86,0.0,7.012303277460221,5.956525384246719,1019
5,staging,C3,B_pad,5,10.99881011574757,85,0.0,7.91914328333825,6.723174433303611,1019
1,staging,C4,B_pad,5,11.061039935227237,248,0.0,7.963948753363611,6.989422711624491,1019
2,picking,C4,B_pad,5,11.382975777245619,248,0.0,8.195742559616848,7.131874236128945,1019
3,staging,C4,B_pad,5,10.786860198708089,249,0.0,7.766539343069834,6.77013500060293,1019
4,picking,C4,B_pad,5,10.395804696770174,248,0.0,7.484979381674534,6.470628845967617,1019
5,staging,C4,B_pad,5,11.29903997017573,248,0.0,8.135308778526536,7.091315782118128,1019
1,staging,C1,B_pad,5,10.828814727859832,2,0.0,7.796746604059079,7.017071943653171,1020
2,picking,C1,B_pad,5,10.7547138386099,2,0.0,7.743393963799127,7.011539261156689,1020
3,staging,C1,B_pad,5,5.410559619788991,1,0.0,3.8956029262480736,3.506042633623266,1020
4,picking,C1,B_pad,5,5.423104718716738,1,0.0,3.9046353974760524,3.514171857728447,1020
5,staging,C1,B_pad,5,5.343239444689431,1,0.0,3.84713240017639,3.504855012797015,1020
1,staging,C2,B_pad,5,12.210452122221692,251,0.0,8.791525527999626,7.468494420071082,1020
2,picking,C2,B_pad,5,11.655930208813242,254,0.0,8.392269750345543,7.125938484631921,1020
3,staging,C2,B_pad,5,12.253528653619474,250,0.0,8.82254063060604,7.205254352741774,1020
4,picking,C2,B_pad,5,11.839734302198117,250,0.0,8.52460869758265,7.16467758810202,1020
5,staging,C2,B_pad,5,12.406176017400181,249,0.0,8.932446732528136,7.1835380856343685,1020
1,staging,C3,B_pad,5,12.087429231098067,97,0.0,8.702949046390607,7.5025519574016695,1020
2,picking,C3,B_pad,5,10.64330151379916,98,0.0,7.663177089935394,6.389764339634611,1020
3,staging,C3,B_pad,5,11.390802988430773,97,0.0,8.201378151670156,6.659344682239304,1020
4,picking,C3,B_pad,5,10.931487864939175,97,0.0,7.870671262756202,6.678981421132325,1020
5,staging,C3,B_pad,5,12.025586549118904,96,0.0,8.65842231536561,6.970161795131985,1020
1,staging,C4,B_pad,5,11.351097535342943,240,0.0,8.172790225446926,7.1852958043694715,1020
2,picking,C4,B_pad,5,11.51252291508041,239,0.0,8.289016498857904,7.059226444939071,1020
3,staging,C4,B_pad,5,11.978086039200196,240,0.0,8.62422194822415,7.321410415596832,1020
4,picking,C4,B_pad,5,11.599685354786233,241,0.0,8.35177345544609,7.283628625015312,1020
5,staging,C4,B_pad,5,11.815695552244218,240,0.0,8.507300797615843,7.1468752864133,1020
1,staging,C1,B_pad,5,5.423654994555638,1,0.0,3.9050315960800597,3.5145284364720535,1021
2,picking,C1,B_pad,5,5.349116401678343,1,0.0,3.851363809208407,3.5087099555477193,1021
3,staging,C1,B_pad,5,5.42385866479945,1,0.0,3.905178238655604,3.5146604147900438,1021
4,picking,C1,B_pad,5,5.1327582969228365,1,0.0,3.695585973784442,3.510806675095219,1021
5,staging,C1,B_pad,5,5.423910224423305,1,0.0,3.90521536158478,3.5146938254263023,1021
1,staging,C2,B_pad,5,11.492735514548976,259,0.0,8.274769570475272,6.924265911806221,1021
2,picking,C2,B_pad,5,11.042296761005073,259,0.0,7.950453667923662,6.871701547586124,1021
3,staging,C2,B_pad,5,11.42673717310023,257,0.0,8.227250764632172,6.6890714058670975,1021
4,picking,C2,B_pad,5,11.747468409426,259,0.0,8.458177254786735,7.172893217558879,1021
5,staging,C2,B_pad,5,12.342365672049487,259,0.0,8.886503283875648,7.512189446735645,1021
1,staging,C3,B_pad,5,10.07891900814102,88,0.0,7.256821685861533,6.213115685487375,1021
2,picking,C3,B_pad,5,11.597049042258064,87,0.0,8.34987531042581,6.892304083165717,1021
3,staging,C3,B_pad,5,10.506068516741156,87,0.0,7.5643693320536345,6.419653336552457,1021
4,picking,C3,B_pad,5,10.356085456630742,86,0.0,7.456381528774134,6.479303436307073,1021
5,staging,C3,B_pad,5,11.751354322401001,86,0.0,8.460975112128722,7.03834294493196,1021
1,staging,C4,B_pad,5,11.097267428500793,247,0.0,7.990032548520583,6.874583028860691,1021
2,picking,C4,B_pad,5,10.901407271745652,249,0.0,7.8490132356568845,6.876392265012094,1021
3,staging,C4,B_pad,5,11.06342663156024,247,0.0,7.965667174723381,6.885263527260903,1021
4,picking,C4,B_pad,5,11.795306149480567,250,0.0,8.49262042762602,7.2938843390282955,1021
5,staging,C4,B_pad,5,11.312526104922666,248,0.0,8.14501879554433,7.1202205916141805,1021
1,staging,C1,B_pad,5,11.451900482782511,2,0.0,8.245368347603407,7.017154476308006,1022
2,picking,C1,B_pad,5,5.4204890438396385,1,0.0,3.9027521115645403,3.5124769004080862,1022
3,staging,C1,B_pad,5,5.353497795865198,1,0.0,3.8545184130229426,3.5115838958863095,1022
4,picking,C1,B_pad,5,5.353682538204635,1,0.0,3.854651427507337,3.511705076140564,1022
5,staging,C1,B_pad,5,5.765217395636308,1,0.0,4.150956524858143,3.5115970881378717,1022
1,staging,C2,B_pad,5,11.424142510123293,266,0.0,8.225382607288775,6.914397523217307,1022
2,picking,C2,B_pad,5,11.299778866098038,266,0.0,8.135840783590591,6.853859510185936,1022
3,staging,C2,B_pad,5,11.134484109459253,265,0.0,8.016828558810671,6.698870512260674,1022
4,picking,C2,B_pad,5,10.817522289029887,267,0.0,7.788616048101523,6.686193293126363,1022
5,staging,C2,B_pad,5,10.808586247286431,267,0.0,7.782182098046237,6.601660335572991,1022
1,staging,C3,B_pad,5,11.365585968122886,95,0.0,8.183221897048476,7.091176627892332,1022
2,picking,C3,B_pad,5,10.038598292858234,95,0.0,7.227790770857931,6.107304430694686,1022
3,staging,C3,B_pad,5,9.001521073607202,94,0.0,6.481095172997186,5.539890259412753,1022
4,picking,C3,B_pad,5,9.66629083835337,95,0.0,6.959729403614433,6.081238002251403,1022
5,staging,C3,B_pad,5,11.016335571563685,94,0.0,7.9317616115258485,6.8003465787935955,1022
1,staging,C4,B_pad,5,10.734934367266344,257,0.0,7.729152744431775,6.738973963012513,1022
2,picking,C4,B_pad,5,10.240552763986942,258,0.0,7.373197990070602,6.337866077962253,1022
3,staging,C4,B_pad,5,11.007350415350361,257,0.0,7.925292299052271,6.911873352996495,1022
4,picking,C4,B_pad,5,11.371224146617147,256,0.0,8.187281385564354,7.099022639455867,1022
5,staging,C4,B_pad,5,10.500091465086845,257,0.0,7.560065854862534,6.56243958538057,1022
1,staging,C1,B_pad,5,5.413197431393177,1,0.0,3.897502150603088,3.507751935542779,1023
2,picking,C1,B_pad,5,5.35853368801419,1,0.0,3.858144255370217,3.51488714890819,1023
3,staging,C1,B_pad,5,5.42243118255498,1,0.0,3.904150451439585,3.5137354062956265,1023
4,picking,C1,B_pad,5,5.339203173216395,1,0.0,3.8442262847158055,3.5022074529315605,1023
5,staging,C1,B_pad,5,5.417802410699639,1,0.0,3.90081773570374,3.5107359621333663,1023
1,staging,C2,B_pad,5,10.711865465225058,248,0.0,7.7125431349620515,6.293724510975806,1023
2,picking,C2,B_pad,5,10.774028711494683,248,0.0,7.757300672276174,6.556509062063245,1023
3,staging,C2,B_pad,5,10.07151033616,248,0.0,7.251487442035207,6.0824253387697595,1023
4,picking,C2,B_pad,5,10.779685679297188,247,0.0,7.7613736890939755,6.495830311007438,1023
5,staging,C2,B_pad,5,10.490588722704647,247,0.0,7.553223880347349,6.262717571884482,1023
1,staging,C3,B_pad,5,9.367006495774366,80,0.0,6.744244676957543,5.843644650673576,1023
2,picking,C3,B_pad,5,8.529964260581078,81,0.0,6.141574267618379,5.31351227215017,1023
3,staging,C3,B_pad,5,9.589527068345003,80,0.0,6.9044594892084,5.956563434532201,1023
4,picking,C3,B_pad,5,10.994509242617642,80,0.0,7.9160466546847035,6.672038036791455,1023
5,staging,C3,B_pad,5,10.104649811812138,80,0.0,7.275347864504735,5.817947764700286,1023
1,staging,C4,B_pad,5,9.459506013626374,234,0.0,6.810844329810991,5.850773131615543,1023
2,picking,C4,B_pad,5,10.62964091373117,234,0.0,7.653341457886447,6.622312159118375,1023
3,staging,C4,B_pad,5,9.93910080201426,234,0.0,7.156152577450271,6.254288319706912,1023
4,picking,C4,B_pad,5,10.192336159022396,234,0.0,7.338482034496129,6.415004640953811,1023
5,staging,C4,B_pad,5,10.082970331041835,233,0.0,7.259738638350121,6.392689654417178,1023
1,staging,C1,B_pad,5,5.360016326706791,1,0.0,3.8592117552288907,3.5158596738544747,1024
2,picking,C1,B_pad,5,5.123093472535158,1,0.0,3.6886273002253134,3.5041959352140477,1024
3,staging,C1,B_pad,5,5.4056139418721205,1,0.0,3.892042038147927,3.502837834333134,1024
4,picking,C1,B_pad,5,5.405806750568395,1,0.0,3.8921808604092454,3.5029627743683207,1024
5,staging,C1,B_pad,5,5.124728660640867,1,0.0,3.6898046356614245,3.505314403878353,1024
1,staging,C2,B_pad,5,10.982201828683145,252,0.0,7.907185316651875,6.664850732422734,1024
2,picking,C2,B_pad,5,11.384109141757772,248,0.0,8.196558582065604,6.566597276964714,1024
3,staging,C2,B_pad,5,11.704934838031809,250,0.0,8.427553083382914,6.975292814555287,1024
4,picking,C2,B_pad,5,11.087984248655998,250,0.0,7.983348659032329,6.764024539989029,1024
5,staging,C2,B_pad,5,10.93465338150258,249,0.0,7.872950434681863,6.646321924383616,1024
1,staging,C3,B_pad,5,10.372704513739398,84,0.0,7.468347249892368,6.241093409180968,1024
2,picking,C3,B_pad,5,10.320688189128607,84,0.0,7.430895496172596,6.027863688989148,1024
3,staging,C3,B_pad,5,10.289924128819004,84,0.0,7.408745372749684,6.203286888481502,1024
4,picking,C3,B_pad,5,10.801614210247374,83,0.0,7.777162231378113,6.617754028306901,1024
5,staging,C3,B_pad,5,10.538241517060522,83,0.0,7.5875338922835756,6.305274201581656,1024
1,staging,C4,B_pad,5,11.400673979784072,240,0.0,8.20848526544454,7.030354245408951,1024
2,picking,C4,B_pad,5,10.721872902049999,240,0.0,7.719748489476012,6.406820271387582,1024
3,staging,C4,B_pad,5,11.01186971887188,239,0.0,7.928546197587757,6.901798487637505,1024
4,picking,C4,B_pad,5,10.795461480436952,240,0.0,7.772732265914611,6.689018354525972,1024
5,staging,C4,B_pad,5,10.336629161521603,240,0.0,7.4423729962955605,6.473595929355352,1024
1,staging,C1,B_pad,5,5.343848929345112,1,0.0,3.847571229128481,3.5052547993633487,1025
2,picking,C1,B_pad,5,6.092718511197495,1,0.0,4.386757328062196,3.502712710948712,1025
3,staging,C1,B_pad,5,5.138191571411663,1,0.0,3.6994979314163974,3.5145230348455767,1025
4,picking,C1,B_pad,5,6.819039725241225,1,0.0,4.909708602173683,3.5091276465010752,1025
5,staging,C1,B_pad,5,5.405292446993057,1,0.0,3.8918105618350016,3.5026295056515013,1025
1,staging,C2,B_pad,5,11.45557198643524,263,0.0,8.24801183023339,7.070208450938494,1025
2,picking,C2,B_pad,5,11.194668102098989,265,0.0,8.060161033511276,6.769226813351265,1025
3,staging,C2,B_pad,5,11.74507871696878,262,0.0,8.456456676217536,7.091330034560645,1025
4,picking,C2,B_pad,5,11.345623171784398,263,0.0,8.168848683684779,6.753993532964882,1025
5,staging,C2,B_pad,5,11.721233745223516,261,0.0,8.439288296560939,7.199464270820465,1025
1,staging,C3,B_pad,5,10.810082373524068,92,0.0,7.783259308937329,6.708187867281366,1025
2,picking,C3,B_pad,5,10.976038643618084,91,0.0,7.902747823405019,6.628760981944645,1025
3,staging,C3,B_pad,5,10.163159618215591,91,0.0,7.317474925115228,6.143687424221729,1025
4,picking,C3,B_pad,5,10.225096712603785,91,0.0,7.362069633074724,6.460148815730115,1025
5,staging,C3,B_pad,5,11.037860685194726,92,0.0,7.947259693340202,6.7858777962575045,1025
1,staging,C4,B_pad,5,11.217086351629577,252,0.0,8.076302173173302,6.988036344907013,1025
2,picking,C4,B_pad,5,10.660607575766731,253,0.0,7.675637454552054,6.643210899891561,1025
3,staging,C4,B_pad,5,11.687764938510556,251,0.0,8.415190755727613,7.288846438582154,1025
4,picking,C4,B_pad,5,10.599676567062406,254,0.0,7.631767128284935,6.650397797639865,1025
5,staging,C4,B_pad,5,11.445468371118617,253,0.0,8.240737227205422,7.1822039555605235,1025
1,staging,C1,B_pad,5,10.83478974245739,2,0.0,7.8010486145693205,7.020943753112388,1026
2,picking,C1,B_pad,5,10.541340529521696,2,0.0,7.58976518125562,7.015338650587899,1026
3,staging,C1,B_pad,5,5.355580991510998,1,0.0,3.8560183138879194,3.5129503513441644,1026
4,picking,C1,B_pad,5,5.7675209867088535,1,0.0,4.152615110430374,3.5130002067277672,1026
5,staging,C1,B_pad,5,5.406835893062638,1,0.0,3.8929218430051,3.50362965870459,1026
1,staging,C2,B_pad,5,11.672884536556232,260,0.0,8.404476866320497,7.020762229129664,1026
2,picking,C2,B_pad,5,12.177660742798027,259,0.0,8.767915734814604,7.43184376244295,1026
3,staging,C2,B_pad,5,12.320131418391476,261,0.0,8.870494621241882,7.463972821410479,1026
4,picking,C2,B_pad,5,12.088908311201644,259,0.0,8.704013984065194,7.243400698333776,1026
5,staging,C2,B_pad,5,12.28511273354059,257,0.0,8.845281168149244,7.48427199804919,1026
1,staging,C3,B_pad,5,11.482939919336713,108,0.0,8.267716741922435,7.10414682087932,1026
2,picking,C3,B_pad,5,11.600719192322083,107,0.0,8.352517818471902,7.123731391391817,1026
3,staging,C3,B_pad,5,11.32776539500504,107,0.0,8.15599108440363,6.793426829061442,1026
4,picking,C3,B_pad,5,11.01496578175148,107,0.0,7.930775362861064,6.754384826536038,1026
5,staging,C3,B_pad,5,10.999397662251681,107,0.0,7.91956631682121,6.821307455115793,1026
1,staging,C4,B_pad,5,11.162560448260122,252,0.0,8.037043522747298,6.987912301939124,1026
2,picking,C4,B_pad,5,11.639765918748763,250,0.0,8.38063146149912,7.142592789338312,1026
3,staging,C4,B_pad,5,11.810309685168013,250,0.0,8.503422973320975,7.368872124563581,1026
4,picking,C4,B_pad,5,11.912650422652602,249,0.0,8.577108304309881,7.4123055316208575,1026
5,staging,C4,B_pad,5,12.24284650754421,248,0.0,8.814849485431854,7.623485428570836,1026
1,staging,C1,B_pad,5,5.410285581603439,1,0.0,3.8954056187544768,3.505865056879029,1027
2,picking,C1,B_pad,5,5.350082593611775,1,0.0,3.852059467400479,3.509343721388886,1027
3,staging,C1,B_pad,5,5.352359272216187,1,0.0,3.853698675995655,3.510837090439964,1027
4,picking,C1,B_pad,5,5.410976024523892,1,0.0,3.895902737657202,3.506312463891482,1027
5,staging,C1,B_pad,5,5.4048202682803375,1,0.0,3.8914705931618436,3.5023235338456593,1027
1,staging,C2,B_pad,5,11.956138767517412,256,0.0,8.608419912612552,7.120631583017302,1027
2,picking,C2,B_pad,5,11.326944282171036,255,0.0,8.15539988316316,6.8582449913378065,1027
3,staging,C2,B_pad,5,11.257799540311913,257,0.0,8.105615669024584,6.610379587727188,1027
4,picking,C2,B_pad,5,11.786113482704932,254,0.0,8.486001707547564,7.08841493096213,1027
5,staging,C2,B_pad,5,11.839661513658847,254,0.0,8.524556289834383,7.079566328956531,1027
1,staging,C3,B_pad,5,10.878648118569094,93,0.0,7.8326266453697455,6.774569961630834,1027
2,picking,C3,B_pad,5,10.134138144301637,92,0.0,7.296579463897175,6.059321833471435,1027
3,staging,C3,B_pad,5,11.204995205252347,92,0.0,8.067596547781692,6.70636530976325,1027
4,picking,C3,B_pad,5,11.189091058657356,92,0.0,8.056145562233294,6.691973999653225,1027
5,staging,C3,B_pad,5,10.27829664875741,91,0.0,7.400373587105333,6.306917036332653,1027
1,staging,C4,B_pad,5,10.84914549853325,246,0.0,7.811384758943952,6.712389394836494,1027
2,picking,C4,B_pad,5,11.255727848795418,245,0.0,8.104124051132715,6.926940248443483,1027
3,staging,C4,B_pad,5,11.380427800407155,243,0.0,8.193908016293161,6.9149998237210175,1027
4,picking,C4,B_pad,5,12.371363768642913,243,0.0,8.907381913422917,7.536454964414205,1027
5,staging,C4,B_pad,5,10.453404355895811,244,0.0,7.52645113624499,6.533841879474633,1027
1,staging,C1,B_pad,5,6.81018506529552,1,0.0,4.903333247012775,3.5045709738216617,1028
2,picking,C1,B_pad,5,5.41272771118486,1,0.0,3.8971639520530985,3.5074475568477887,1028
3,staging,C1,B_pad,5,5.4168014074245745,1,0.0,3.900097013345693,3.5100873120111236,1028
4,picking,C1,B_pad,5,6.105479353388051,1,0.0,4.395945134439398,3.5100489376365407,1028
5,staging,C1,B_pad,5,5.409623232805148,1,0.0,3.894928727619707,3.5054358548577365,1028
1,staging,C2,B_pad,5,10.717630534905828,270,0.0,7.716693985132206,6.514235559960326,1028
2,picking,C2,B_pad,5,10.719047710869086,270,0.0,7.717714351825752,6.425481394008855,1028
3,staging,C2,B_pad,5,11.083700244318223,271,0.0,7.980264175909128,6.659953002661974,1028
4,picking,C2,B_pad,5,11.084693992928186,268,0.0,7.980979674908305,6.782101654364882,1028
5,staging,C2,B_pad,5,10.703513563587205,268,0.0,7.706529765782789,6.522207913068071,1028
1,staging,C3,B_pad,5,10.41315983138678,85,0.0,7.497475078598481,6.28683658232252,1028
2,picking,C3,B_pad,5,10.04731627120863,85,0.0,7.234067715270208,6.140850182284124,1028
3,staging,C3,B_pad,5,10.353380411455829,84,0.0,7.4544338962481955,6.401468655086617,1028
4,picking,C3,B_pad,5,9.900323677673455,84,0.0,7.128233047924888,6.048227588427375,1028
5,staging,C3,B_pad,5,9.132302842967139,85,0.0,6.575258046936342,5.563275564570838,1028
1,staging,C4,B_pad,5,10.317974732630281,262,0.0,7.428941807493809,6.36611938222768,1028
2,picking,C4,B_pad,5,10.551535649297044,258,0.0,7.597105667493882,6.527323981415801,1028
3,staging,C4,B_pad,5,10.87792102926404,259,0.0,7.832103141070115,6.833725773988239,1028
4,picking,C4,B_pad,5,10.88974345039928,259,0.0,7.840615284287492,6.721675171447518,1028
5,staging,C4,B_pad,5,10.158987598320834,258,0.0,7.314471070791005,6.341774103873736,1028
1,staging,C1,B_pad,5,10.824948004415848,2,0.0,7.79396256317941,7.014566306861469,1029
2,picking,C1,B_pad,5,5.770309000465841,1,0.0,4.154622480335406,3.5146983874413227,1029
3,staging,C1,B_pad,5,5.409726993984343,1,0.0,3.895003435668727,3.505503092101854,1029
4,picking,C1,B_pad,5,6.828478104471556,1,0.0,4.916504235219521,3.5139847053876387,1029
5,staging,C1,B_pad,5,5.127640669199586,1,0.0,3.6919012818237014,3.507306217732516,1029
1,staging,C2,B_pad,5,11.57344390886885,248,0.0,8.332879614385572,6.9464496316159945,1029
2,picking,C2,B_pad,5,11.234069994456188,251,0.0,8.088530396008466,6.768459467934202,1029
3,staging,C2,B_pad,5,12.187113914575482,247,0.0,8.774722018494353,7.331096427630723,1029
4,picking,C2,B_pad,5,12.147924574703314,246,0.0,8.746505693786393,7.2584395223185245,1029
5,staging,C2,B_pad,5,11.337938288245754,249,0.0,8.16331556753694,6.91489143780349,1029
1,staging,C3,B_pad,5,11.028081284761095,88,0.0,7.940218525027987,6.826751163963111,1029
2,picking,C3,B_pad,5,10.44399087727786,88,0.0,7.519673431640061,6.386909807004087,1029
3,staging,C3,B_pad,5,10.70900293238933,88,0.0,7.710482111320316,6.644529399067866,1029
4,picking,C3,B_pad,5,11.739122112628579,88,0.0,8.452167921092576,6.972113612557183,1029
5,staging,C3,B_pad,5,10.816284235508942,88,0.0,7.787724649566433,6.481094793328884,1029
1,staging,C4,B_pad,5,11.400924700227963,236,0.0,8.20866578416414,7.093982146437706,1029
2,picking,C4,B_pad,5,10.686369168344594,238,0.0,7.6941858012081115,6.6498687801627305,1029
3,staging,C4,B_pad,5,11.311544195561336,236,0.0,8.144311820804168,7.111870136916884,1029
4,picking,C4,B_pad,5,11.746764852208141,234,0.0,8.45767069358987,7.154279138609856,1029
5,staging,C4,B_pad,5,11.258113984667519,235,0.0,8.10584206896062,7.072447396286843,1029
1,staging,C1,B_pad,5,5.422106340621384,1,0.0,3.903916565247396,3.5135249087226565,1030
2,picking,C1,B_pad,5,5.4102496407268035,1,0.0,3.8953797413232993,3.5058417671909696,1030
3,staging,C1,B_pad,5,5.409873761130771,1,0.0,3.8951091080141547,3.5055981972127395,1030
