scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,critical_soc_event_count,simulation_failure_count,infeasible_count,solver_mean_time_s,solver_median_time_s,solver_p95_time_s,solver_max_time_s,solver_mean_binary_variables,solver_mean_constraints,solver_mean_available_agv_slot_pairs,solver_mean_actual_busy_agv_slot_pairs,solver_mean_forecast_busy_agv_slot_pairs,solver_infeasible_calls,solver_time_limit_calls,solver_fallback_calls,solver_safety_slack_total,solver_reserve_slack_total,solver_task_slack_total
primary_challenge,C2,4035,2107,2103,87.625,99.81015662078785,1.3673992724018755,108.70385393618514,0.4564949938894543,24.197530864197535,6.227967097532316,75.80246913580247,0.303453593388019,4.40585840995312,0,10800.0,27.213999999999768,4.523611111111117,40.056706380313145,31.99243232303817,8.064274057274988,79.86785538304177,19.71575687706801,17.96032140538223,14.032110917655936,55.63431441710159,2.0,4,22.029292049765598,522,29.88505747126437,210,1080,nan,nan,0.0,0,6,0,0,,,,,,,,,,,,,,,
primary_challenge,C3,4035,2107,2103,87.625,99.81015662078785,0.39150191930295053,4.305023097456675,0.006812854056468282,6.913580246913575,0.0,93.08641975308643,0.3298236746263242,0.0,0,14730.0,27.99999999999968,4.578194444444459,30.563477134523254,24.467690019467504,6.095787115055772,80.05532195101519,30.08525449660669,24.467690019467504,0.0,42.44927379794899,2.0,4,0.0,727,57.49656121045392,298,1473,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
primary_challenge,C4,4035,2107,2103,87.625,99.81015662078785,0.39150191930295053,4.305023097456675,0.006812854056468282,6.913580246913575,0.0,93.08641975308643,0.3298236746263242,0.0,0,14730.0,27.99999999999968,4.578194444444459,30.56347713452325,24.44522834333921,6.11824879118407,79.98183006385383,26.943408194387242,24.44522834333921,0.0,42.449273797949,2.0,4,0.0,727,47.59284731774415,298,1473,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
primary_challenge,C5,4035,2107,2103,87.625,99.81015662078785,0.39150191930295053,4.305023097456675,0.006812854056468282,6.913580246913575,0.0,93.08641975308643,0.3298236746263243,4.7369515717340015e-17,0,14730.0,27.999999999999677,4.578194444444458,30.56347713452325,24.46282776676328,6.100649367759989,80.03941324834102,22.422897725425344,24.46282776676328,0.0,42.44927379794899,2.0,4,2.3684757858670006e-16,727,32.18707015130674,298,1473,nan,nan,4.6401376778958365,1473,0,0,0,0.0031501274120134667,0.0017218749853782356,0.008444716571830213,0.01170345803257078,28.105906313645622,141.55193482688392,28.105906313645622,0.0,23.175152749490834,0,0,0,0.0,67.05595270260606,21.892557180484964
primary_challenge,C1,4039,2189,2182,90.91666666666667,99.68021927820922,18.882172006947673,202.14178170141665,16.17180592077893,61.935483870967744,48.66589327146171,38.064516129032256,0.2876035470935192,73.21542059752899,0,150.0,26.111999999999902,4.549583333333326,37.562723046333076,30.13697373493931,7.425749311393763,80.23106764055893,29.646666666666576,0.0,30.13697373493931,52.1704486754626,0,0,366.077102987645,0,0,0,15,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
primary_challenge,C2,4039,2189,2162,90.08333333333333,98.76656007309273,2.2978113270391827,153.3353975153385,1.1507356467430352,32.043010752688176,9.744779582366592,67.95698924731182,0.2740483797198694,17.237479423951832,0,10280.0,28.13799999999979,4.690277777777782,42.442583300847005,33.92686608718182,8.515717213665196,79.93591211613351,19.60867465015922,16.36288591579201,17.56398017138981,58.94803236228752,2.0,4,86.18739711975917,473,24.947145877378436,222,1028,nan,nan,0.0,0,8,0,0,,,,,,,,,,,,,,,
primary_challenge,C3,4039,2189,2167,90.29166666666667,98.99497487437185,1.6781886875077499,418.6431830648149,1.1758059729745889,14.83870967741936,1.044083526682138,85.16129032258064,0.25444302681985054,162.3510464734263,0,14030.0,28.887999999999703,4.742361111111123,49.500510344853794,39.42958484605058,10.070925498803236,79.65490571987564,19.648986609024334,21.873448345079854,17.55613650097073,68.75070881229698,2.0,4,811.7552323671315,633,54.18641390205371,309,1403,nan,nan,0.0,0,5,0,0,,,,,,,,,,,,,,,
primary_challenge,C4,4039,2189,2156,89.83333333333333,98.49246231155779,2.059732793028848,412.6470191863145,1.4974841381485429,15.698924731182796,2.3201856148491906,84.3010752688172,0.2552498957802151,156.11780496049317,0,13950.0,28.87199999999971,4.7412500000000115,49.21003751912251,39.29891817938393,9.911119339738612,79.8595574411273,19.758474127190173,21.762179619679884,17.53673855970404,68.34727433211464,2.0,4,780.5890248024659,632,50.31645569620253,308,1395,nan,nan,0.0,0,7,0,0,,,,,,,,,,,,,,,
primary_challenge,C5,4039,2189,2084,86.83333333333333,95.20328917313842,6.922594976533032,357.16526861929475,6.106531744047117,19.569892473118276,8.236658932714613,80.43010752688173,0.2603348869703803,125.42836975782237,0,13020.0,28.68599999999973,4.728333333333344,47.37944069066306,37.859779290495005,9.519661400168099,79.90761127316543,19.78740777182104,20.326204553152277,17.533574737342725,65.80477873703208,2.0,4,627.1418487891118,589,35.653650254668925,282,1302,nan,nan,4.0690866117947735,1297,5,0,0,0.003137306562679085,0.0016060000052675605,0.00839938318822533,0.01812845899257809,26.472629144178875,134.80339244410177,26.472629144178875,0.0,22.856592135697763,0,0,0,0.0,142.34181945040393,50.72390869675626
primary_challenge,C1,4040,2196,2184,91.0,99.4535519125683,4.82031598093852,94.98647429817096,2.3765043361123803,53.58744394618834,38.0,46.41255605381166,0.2853874259502519,23.49984537424344,0,150.0,26.5659999999999,4.589861111111107,37.66052665790929,30.116493498689955,7.544033159219329,79.96832803814503,29.63248622450824,0.0,30.116493498689955,52.306287024873996,0,0,117.49922687121719,0,0,0,15,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
