scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,critical_soc_event_count,simulation_failure_count,infeasible_count,solver_mean_time_s,solver_median_time_s,solver_p95_time_s,solver_max_time_s,solver_mean_binary_variables,solver_mean_constraints,solver_mean_available_agv_slot_pairs,solver_mean_actual_busy_agv_slot_pairs,solver_mean_forecast_busy_agv_slot_pairs,solver_infeasible_calls,solver_time_limit_calls,solver_fallback_calls,solver_safety_slack_total,solver_reserve_slack_total,solver_task_slack_total
base_case,C5,4029,1775,1772,73.83333333333333,99.83098591549296,0.17831278894913338,2.8766497744999167,0.0,0,0.0,100,0.3856333878682919,0.0,0,22010.0,25.701999999999572,4.003611111111127,43.67198036741492,34.9221440329248,8.749836334490128,79.96464492592908,64.0428328794133,34.9221440329248,0.0,30.327764144038145,1.5,3,0.0,878,49.08883826879271,503,2201,nan,nan,31.843277772772126,2516,0,0,0,0.012656310720497665,0.009598041971912608,0.030742520742933266,0.2509399590198882,46.62162162162162,149.6212241653418,28.014705882352942,0.0,21.46422893481717,0,0,0,0.0,0.0,0.0
base_case,C1,4030,1844,1842,76.75,99.89154013015184,0.8458808230731543,55.92433375723328,0.27221351104137376,0,2.440347071583515,100,0.41800886895152,0.0,0,100.0,22.147999999999932,3.8430555555555452,25.116807177452813,20.121230715786062,4.995576461666753,80.11062303272668,29.678888888888554,0.0,20.121230715786062,17.442227206564453,0,0,0.0,0,0,0,10,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C2,4030,1844,1842,76.75,99.89154013015184,0.20807626721067654,3.374811392257349,0.0,0,0.0,100,0.35463893931325263,0.0,0,26230.0,27.373999999999455,4.205972222222245,47.929981847229016,38.35093253512804,9.579049312101048,80.01449417896082,49.55543477497262,38.35093253512804,0.0,33.284709616131266,1.5,3,0.0,289,11.418685121107266,504,2623,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C3,4030,1844,1842,76.75,99.89154013015184,0.20797756324168867,3.374811392257349,0.0,0,0.0,100,0.3549147050455158,0.0,0,25760.0,27.27999999999946,4.199444444444467,47.830706183614254,38.2476280851238,9.583078098490533,79.96458998179415,53.46048344476316,38.2476280851238,0.0,33.215768183065435,1.5,3,0.0,298,34.22818791946309,493,2576,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C4,4030,1844,1842,76.75,99.89154013015184,0.20793784181012473,3.374811392257349,0.0,0,0.0,100,0.35491337738511985,0.0,0,25790.0,27.28599999999946,4.199861111111134,47.83118414135679,38.26470668081,9.566477460546857,79.99949691340544,53.46048344476316,38.26470668081,0.0,33.21610009816443,1.5,3,0.0,302,31.788079470198678,493,2579,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C5,4030,1844,1842,76.75,99.89154013015184,0.20885427148662375,3.374811392257349,0.0,0,0.0,100,0.357699015439333,0.0,0,22630.0,26.653999999999535,4.155972222222238,46.82835444184011,37.46440386169009,9.36395058015005,80.00367364652998,53.53533958633471,37.46440386169009,0.0,32.5196905846112,1.5,3,0.0,765,40.65359477124183,464,2263,nan,nan,30.706001369690057,2388,0,0,0,0.012858459535046088,0.009700603986857459,0.03126252261572519,0.19072087499080226,45.370603015075375,145.95519262981574,27.116834170854272,0.0,21.39824120603015,0,0,0,0.0,0.0,0.0
base_case,C1,4032,1747,1744,72.66666666666667,99.8282770463652,0.8340809213438503,61.67434736872244,0.27417375142924955,0,1.202060675443617,100,0.44454913207422697,1.3765540284191957,0,100.0,20.98399999999998,3.640972222222213,25.262312453278298,20.121652148255656,5.140660305022643,79.6508719677579,29.678888888888554,0.0,20.121652148255656,17.54327253699882,0,0,6.882770142095978,0,0,0,10,0.3,0.7,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C2,4032,1747,1744,72.66666666666667,99.8282770463652,0.19708459466125486,3.0976362836570237,0.0,0,0.0,100,0.3852797366408682,0.0,0,25730.0,26.109999999999516,3.9969444444444644,46.59929480928741,37.29468417746442,9.304610631823063,80.03272223345202,51.09269917763508,37.29468417746442,0.0,32.360621395338484,1.5,3,0.0,253,7.5098814229249005,496,2573,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C3,4032,1747,1744,72.66666666666667,99.8282770463652,0.1966321433226323,3.0976362836570237,0.0,0,0.0,100,0.38568390671169384,0.0,0,25080.0,25.979999999999524,3.9879166666666865,46.453793583790144,37.165727766814584,9.288065816975653,80.0057969426708,53.55897826154208,37.165727766814584,0.0,32.259578877632066,1.5,3,0.0,300,42.0,492,2508,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
base_case,C4,4032,1747,1744,72.66666666666667,99.8282770463652,0.19669681547927642,3.0976362836570237,0.0,0,0.0,100,0.3856096790047888,0.0,0,25170.0,25.99799999999953,3.9891666666666863,46.48051555827597,37.18447698839828,9.296038569877766,80.0001388577057,53.55897826154208,37.18447698839828,0.0,32.278135804358314,1.5,3,0.0,303,31.353135313531354,489,2517,nan,nan,0.0,0,0,0,0,,,,,,,,,,,,,,,
