scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,critical_soc_event_count,simulation_failure_count,infeasible_count
stress_w75_p2_kw5,C2,4026,1816,1813,75.54166666666667,99.83480176211454,0.2222775037348094,3.6999343324770355,0.005253562694823574,4.557640750670244,0.0,95.44235924932975,0.42012006566815047,2.3684757858670008e-17,0,20920.0,25.96999999999965,4.073472222222247,45.26129393244304,36.19896840023598,9.062325532207115,79.97775859935979,56.41291081662888,36.19896840023598,0.0,18.858872471851242,1.5,3,1.1842378929335003e-16,101,28.71287128712871,378,2092,nan,nan,0.0,0,0,0,0
stress_w75_p2_kw5,C3,4026,1816,1813,75.54166666666667,99.83480176211454,0.2222331111201217,3.6999343324770355,0.005253562694823574,4.557640750670244,0.0,95.44235924932975,0.42023942089719213,2.3684757858670008e-17,0,20600.0,25.90599999999965,4.069027777777801,45.18968079501803,36.13022867726994,9.05945211774815,79.95238745136953,56.55698000151337,36.13022867726994,0.0,18.829033664590806,1.5,3,1.1842378929335003e-16,113,56.63716814159292,371,2060,nan,nan,0.0,0,0,0,0
stress_w75_p2_kw5,C4,4026,1816,1813,75.54166666666667,99.83480176211454,0.2222331111201217,3.6999343324770355,0.005253562694823574,4.557640750670244,0.0,95.44235924932975,0.4202237380575989,2.3684757858670008e-17,0,20710.0,25.92799999999965,4.070555555555579,45.19909049877401,36.16006505567976,9.039025443094339,80.00175370046566,56.55698000151337,36.16006505567976,0.0,18.83295437448915,1.5,3,1.1842378929335003e-16,113,51.32743362831859,373,2071,nan,nan,0.0,0,0,0,0
stress_w75_p2_kw5,C1,4027,1795,1792,74.66666666666667,99.83286908077994,0.4967284501770288,30.575381462050185,0.15365020172641217,8.806818181818176,0.6237006237006182,91.19318181818183,0.4597152937918446,0.0,0,100.0,21.55999999999993,3.7409722222222213,25.0041570582266,20.11339349412573,4.890763564100866,80.44019819299703,29.61833333333327,0.0,20.11339349412573,10.418398774261082,0,0,0.0,0,0,0,10,0.3,0.7,0.0,0,0,0,0
stress_w75_p2_kw5,C2,4027,1795,1792,74.66666666666667,99.83286908077994,0.1744743604336042,2.4396259370439415,0.0014471598667006272,3.125,0.0,96.875,0.4265192805543087,0.0,0,21670.0,25.87399999999964,4.040555555555582,44.92176500074808,35.926310160792724,8.99545483995542,79.97528627869907,53.754902637344216,35.926310160792724,0.0,18.717402083645013,1.5,3,0.0,96,35.41666666666667,420,2167,nan,nan,0.0,0,0,0,0
stress_w75_p2_kw5,C3,4027,1795,1792,74.66666666666667,99.83286908077994,0.17452545678110606,2.4396259370439415,0.0014471598667006272,3.125,0.0,96.875,0.4266754778189144,0.0,0,21500.0,25.839999999999645,4.038194444444471,44.828046641984734,35.889949049681604,8.938097592303158,80.06137170399936,56.5073153295971,35.889949049681604,0.0,18.678352767493614,1.5,3,0.0,93,61.29032258064516,409,2150,nan,nan,0.0,0,0,0,0
stress_w75_p2_kw5,C4,4027,1795,1792,74.66666666666667,99.83286908077994,0.17459111687474155,2.4396259370439415,0.0014471598667006272,3.125,0.0,96.875,0.4265667053478932,0.0,0,21610.0,25.861999999999647,4.039722222222248,44.89331012459738,35.913476827459384,8.979833297138052,79.99739098717544,56.5073153295971,35.913476827459384,0.0,18.705545885248895,1.5,3,0.0,96,41.66666666666667,415,2161,nan,nan,0.0,0,0,0,0
stress_w75_p2_kw5,C1,4029,1775,1772,73.83333333333333,99.83098591549296,0.5537291884939891,47.664641371760204,0.18058662271987833,13.196480938416421,0.6973500697350032,86.80351906158357,0.4651333454463879,2.5061963581178257,0,100.0,21.27599999999993,3.6962499999999965,25.0866593988339,20.08124177075451,5.005417628079384,80.0474923803045,29.694084558678828,0.0,20.08124177075451,10.452774749514123,0,0,12.530981790589127,0,0,0,10,0.3,0.7,0.0,0,0,0,0
stress_w75_p2_kw5,C2,4029,1775,1772,73.83333333333333,99.83098591549296,0.1733338408492418,2.4937115519616784,0.00233769742271136,3.2258064516129004,0.0,96.7741935483871,0.43456358324245237,4.7369515717340015e-17,0,20770.0,25.409999999999663,3.9833333333333543,43.42851672119527,34.76468621519927,8.663830505996053,80.0503651515051,64.12838843496887,34.76468621519927,0.0,18.095215300498023,1.5,3,2.3684757858670006e-16,77,50.649350649350644,377,2077,nan,nan,0.0,0,0,0,0
stress_w75_p2_kw5,C3,4029,1775,1772,73.83333333333333,99.83098591549296,0.17338535987709977,2.4937115519616784,0.00233769742271136,3.2258064516129004,0.0,96.7741935483871,0.43455503358410325,0.0,0,20660.0,25.387999999999668,3.981805555555577,43.433646516204696,34.741158437421475,8.692488078783265,79.98674121100991,64.36727732385775,34.741158437421475,0.0,18.09735271508527,1.5,3,0.0,83,49.39759036144578,377,2066,nan,nan,0.0,0,0,0,0
