scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,solver_mean_time_s,solver_median_time_s,solver_p95_time_s,solver_max_time_s,solver_mean_binary_variables,solver_mean_constraints,solver_mean_available_agv_slot_pairs,solver_mean_actual_busy_agv_slot_pairs,solver_mean_forecast_busy_agv_slot_pairs,solver_infeasible_calls,solver_time_limit_calls,solver_fallback_calls,solver_safety_slack_total,solver_reserve_slack_total,solver_task_slack_total,variant,lambda_soc,lambda_task,lambda_kpi,infeasible_count,simulation_failure_count
final_c5_objective_ablation,C5,4032,2145,2083,86.79166666666667,97.10955710955712,3.011065540441274,349.12869198076174,2.256392878884399,21.882352941176475,5.29069767441861,78.11764705882352,0.2675381659856138,109.69150590085162,0,13490.0,28.19399999999972,4.639166666666678,49.186260245179,39.415096592700195,9.77116365247883,80.13436353206681,19.64509712628208,21.862422587181538,17.552674005518657,68.31425034052641,2.0,4,548.4575295042581,676,24.11242603550296,324,1349,,,6.286649813991971,1344,0.0046775668258868,0.0022922499920241,0.01333629200235,0.0259347090031951,28.448660714285715,143.40029761904762,28.448660714285715,0.0,23.94345238095238,0,0,0,0.0,71.32061976367739,26.098055311025497,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4033,2132,2130,88.75,99.906191369606,0.4644371695293487,5.355249386558959,0.0217778183673075,11.65501165501166,0.0,88.34498834498834,0.3254547784900096,0.0,0,14550.0,28.6659999999997,4.65569444444446,29.636279743596532,23.714104011730633,5.922175731865938,80.0171418845326,23.061657624101997,23.714104011730633,0.0,41.16149964388413,2.0,4,0.0,707,35.5021216407355,327,1455,,,3.888329401379451,1455,0.0026723913411542,0.0014205839252099,0.0071817873744294,0.0138647500425577,27.77319587628866,140.2914089347079,27.77319587628866,0.0,23.413058419243985,0,0,0,0.0,198.47162184059377,60.91446999799789,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4034,2210,2004,83.5,90.6787330316742,18.81152625958836,418.8413828322511,17.8298482863222,22.19873150105708,11.053540587219343,77.80126849894292,0.2585150166856059,157.8311875173717,0,12230.0,28.93799999999971,4.772083333333345,45.93459399318184,36.694972252068034,9.239621741113842,79.88526524804973,19.65256004271465,19.141349194535085,17.553623057532945,63.79804721275259,2.0,4,789.1559375868584,588,30.4421768707483,269,1223,,,4.816075074370019,1216,0.0039605880545806,0.0046830414794385,0.0078567290329374,0.0164955840446054,27.520559210526315,139.5328947368421,27.520559210526315,0.0,23.64967105263158,0,0,0,0.0,308.37380582159733,104.29864977719988,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4035,2107,2103,87.625,99.81015662078784,0.3915019193029505,4.305023097456675,0.0068128540564682,6.913580246913575,0.0,93.08641975308645,0.3298236746263243,4.736951571734002e-17,0,14730.0,27.99999999999968,4.578194444444459,30.56347713452325,24.46282776676328,6.100649367759989,80.03941324834102,22.422897725425344,24.46282776676328,0.0,42.44927379794899,2.0,4,2.3684757858670006e-16,727,32.18707015130674,298,1473,,,3.832775206421502,1473,0.0026020198278489,0.0013752499362453,0.0068548333831131,0.0473181250272318,28.105906313645622,141.55193482688392,28.105906313645622,0.0,23.17515274949083,0,0,0,0.0,67.05595270260606,21.892557180484964,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4036,2218,2041,85.04166666666667,92.01983769161409,36.19828479754416,344.19694433170866,34.16071604790695,45.09803921568627,33.655486071631614,54.90196078431373,0.2765172176811835,117.47749102747788,0,8310.0,28.095999999999815,4.723611111111113,38.65380163477395,30.962171722820443,7.691629911953514,80.10123303102503,19.66968921769236,13.42052072321981,17.541650999600634,53.68583560385272,2.0,4,587.3874551373895,408,32.1078431372549,179,831,,,1.858163587632589,826,0.0022495927211048,0.0012925205519422,0.0066308748209849,0.011854707961902,27.639225181598064,140.12953995157386,27.639225181598064,0.0,23.32082324455206,0,0,0,0.0,26.46609471139268,10.432001334857578,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4037,2206,2141,89.20833333333333,97.0534904805077,3.934257902238555,405.6366335260194,3.2219860682912924,17.55196304849884,4.060913705583758,82.44803695150115,0.2550641421879276,153.58268639824448,0,12520.0,28.83199999999971,4.759722222222234,47.57690881234602,37.86728873626522,9.709620076080816,79.59173826450619,19.794312547376304,20.3289849462766,17.538303789988625,66.07904001714728,2.0,4,767.9134319912225,607,34.2668863261944,267,1252,,,3.150549089536071,1247,0.0025265028785373,0.0013067080872133,0.0067648251773789,0.0129432079847902,27.36567762630313,138.76904570970328,27.36567762630313,0.0,23.335204490777866,0,0,0,0.0,81.42495499217215,28.49435094825276,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4038,2157,2024,84.33333333333333,93.8340287436254,10.42288291629274,425.7221499690999,9.726054165649794,16.870415647921753,6.3501144164759715,83.12958435207824,0.2653859057471576,163.55375985320055,0,13610.0,28.545999999999697,4.678611111111125,48.761073931023255,39.122682290011795,9.638391641011491,80.23343034928682,19.712097759815443,21.58378723709926,17.538895052912537,67.7237137930879,2.0,4,817.7687992660028,621,44.28341384863124,291,1361,,,5.518684936338104,1356,0.0040698266492168,0.0048837084905244,0.0077558957564178,0.014780499972403,26.8141592920354,136.2109144542773,26.8141592920354,0.0,23.134955752212388,0,0,0,0.0,473.6587391081376,149.75893573479462,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4039,2189,2084,86.83333333333333,95.20328917313842,6.922594976533032,357.16526861929475,6.106531744047117,19.569892473118276,8.236658932714613,80.43010752688173,0.2603348869703803,125.42836975782237,0,13020.0,28.68599999999973,4.728333333333344,47.37944069066307,37.859779290495005,9.5196614001681,79.90761127316543,19.78740777182104,20.32620455315228,17.533574737342725,65.80477873703208,2.0,4,627.1418487891118,589,35.653650254668925,282,1302,,,3.2109535832423717,1297,0.002475677396486,0.0012964999768882,0.0064657085807994,0.0132596669718623,26.472629144178875,134.80339244410175,26.472629144178875,0.0,22.856592135697763,0,0,0,0.0,142.34181945040393,50.72390869675626,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4040,2196,2079,86.625,94.67213114754098,13.497829419612188,224.14709988817123,11.770800544285851,37.4439461883408,28.45714285714286,62.5560538116592,0.2733363201146385,51.93071579717694,0,10140.0,28.56399999999979,4.728611111111117,41.99892475873011,33.555049054245615,8.443875704484515,79.89501932968103,19.77279676937548,16.017845655053364,17.537203399192244,58.33183994268073,2.0,4,259.6535789858847,468,24.35897435897436,208,1014,,,2.0521994666196406,1009,0.0020338944168678,0.0011785420356318,0.0061181581579148,0.0086294170469045,27.59167492566898,139.68582755203172,27.59167492566898,0.0,23.61744301288404,0,0,0,0.0,28.66056771945571,11.26183077554564,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4041,2175,2045,85.20833333333333,94.02298850574712,10.072447440528467,412.9049990931931,9.251881500490004,19.819819819819816,6.874638937030619,80.18018018018019,0.2648450660737789,152.3783208486843,0,12410.0,28.471999999999717,4.695972222222235,47.15577621343956,37.679458624113664,9.476317589325928,79.90422732851736,19.708450205865834,20.13653155544175,17.542927068671922,65.49413362977721,2.0,4,761.8916042434214,600,44.83333333333333,281,1241,,,4.375857350649312,1235,0.0035432043325095,0.0031663340050727,0.0074648833135142,0.0146764169912785,27.60728744939271,139.69230769230768,27.60728744939271,0.0,23.363562753036437,0,0,0,0.0,508.73997101581335,157.00081165308342,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4042,2219,1934,80.58333333333333,87.1563767462821,43.05890807222328,409.45042113661015,41.43526030177151,35.308056872037916,27.768503060656645,64.69194312796208,0.2691873999784874,152.50763559166757,0,10280.0,28.99799999999977,4.787500000000008,41.19253600774455,33.03189146035603,8.160644547388536,80.18902126867292,19.690944809754864,15.48518198639825,17.54670947395778,57.211855566311876,2.0,4,762.5381779583379,424,29.71698113207547,244,1028,,,2.976066041737795,1022,0.0029120019977864,0.0014847919810563,0.006736491958145,0.0151242919964715,25.15655577299413,128.8972602739726,25.15655577299413,0.0,22.149706457925635,0,0,0,0.0,195.23389934384656,67.09510993599915,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4043,2100,2097,87.375,99.85714285714286,0.4412717008335438,6.1712238776683686,0.0217695804617649,9.154929577464788,0.2389486260453988,90.84507042253522,0.3307582311915943,0.0,0,14990.0,28.063999999999673,4.573888888888904,30.927036771026007,24.75134966155406,6.175687109471994,80.03142960253587,25.274277840323528,24.75134966155406,0.0,42.95421773753617,2.0,4,0.0,740,41.48648648648648,320,1499,,,3.072757279733196,1499,0.0020498714341115,0.0012294580228626,0.0058884293539449,0.0336186659988015,27.938625750500332,140.88525683789192,27.938625750500332,0.0,23.38492328218813,0,0,0,0.0,11.740955755369544,4.038413186504173,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4044,2049,2042,85.08333333333333,99.6583699365544,0.3789479853595772,3.757742889007931,0.0107594459696538,10.45576407506702,0.0,89.54423592493298,0.341076087969605,0.0,0,15110.0,27.433999999999696,4.466388888888904,32.31260833094219,25.83938579900215,6.473222531940078,79.96688331179581,27.387347438859557,25.83938579900215,0.0,44.87862268186419,2.0,4,0.0,808,26.60891089108911,299,1511,,,2.7258237092755735,1511,0.0018039865713273,0.0012317090295255,0.0053945005056448,0.0314881249796599,29.086697551290538,145.7491727332892,29.086697551290538,0.0,23.57776307081403,0,0,0,0.0,6.9928810312234,2.11523718159843,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4045,2124,2092,87.16666666666667,98.49340866290018,1.4358107394585335,238.69815336988225,0.7275526727150102,15.545243619489558,4.370939161252219,84.45475638051045,0.2998146988586636,43.07446442833748,0,13000.0,28.331999999999717,4.622500000000016,39.66670841088106,31.795686865126815,7.87102154575427,80.15710942228037,19.69555594325496,21.260449361040745,10.535237504086073,55.092650570668155,2.0,4,215.37232214168736,600,33.33333333333333,292,1300,,,2.9248917158693075,1297,0.002255120829506,0.001282584038563,0.0061177164549008,0.0095229999860748,27.825751734772552,140.38010794140322,27.825751734772552,0.0,22.82729375481881,0,0,0,0.0,166.93377676267949,57.620625184727146,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4046,2090,2087,86.95833333333333,99.85645933014354,0.4224231210830309,5.189535545265729,0.0154170207438626,9.999999999999998,0.0,90.0,0.3329420260566725,0.0,0,15180.0,28.063999999999687,4.561388888888905,31.140870619597816,24.88718123627115,6.253689383326707,79.91806504153726,23.492552934742637,24.88718123627115,0.0,43.251209193885906,2.0,4,0.0,731,30.50615595075239,333,1518,,,2.535703737521544,1518,0.0016704240695135,0.0011836249614134,0.0053993017878383,0.0085322919767349,27.64822134387352,139.59683794466403,27.64822134387352,0.0,23.133069828722004,0,0,0,0.0,6.859919949179162,2.0269656349142897,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4047,2243,2186,91.08333333333331,97.45876058849755,13.514917324241257,225.60526267086328,11.501146152738247,44.608879492600416,33.954802259887,55.391120507399584,0.2704415725461613,40.82923336373385,0,8720.0,28.599999999999813,4.7898611111111125,38.34103388338194,30.756455885934106,7.584577997447846,80.21811821632906,19.75506154259895,13.219339496732196,17.53711638920191,53.25143594914158,2.0,4,204.1461668186693,427,33.957845433255265,215,872,,,1.5306215290911496,867,0.0017654227555837,0.0011748329270631,0.0056635713321156,0.0113310409942641,27.785467128027683,140.75778546712803,27.785467128027683,0.0,23.807381776239907,0,0,0,0.0,12.187223533872364,4.736900655146782,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4048,2096,2092,87.16666666666667,99.80916030534353,0.339578410325313,3.5434555179297,0.005758737122302,4.977375565610864,0.0,95.02262443438912,0.3319603803094073,0.0,0,15150.0,27.94999999999969,4.560972222222238,30.89426308861334,24.724917477694163,6.169345610919212,80.03077272559058,24.644392230899847,24.724917477694163,0.0,42.90869873418523,2.0,4,0.0,758,37.73087071240106,340,1515,,,3.538075151038356,1515,0.0023353631359989,0.0012871250510215,0.0069542461889795,0.0104745000135153,28.18811881188119,142.2019801980198,28.18811881188119,0.0,23.766336633663368,0,0,0,0.0,47.42435141611582,16.92542829648202,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4049,2160,2052,85.5,95.0,7.082301890677356,237.14385724917616,6.095709955250895,23.809523809523817,13.33333333333333,76.19047619047619,0.2800013587204125,51.246440558757946,0,12550.0,28.39399999999974,4.671805555555564,43.19951086065145,34.63046628521822,8.569044575433264,80.16402407176699,19.688168210247163,20.596298398115565,14.034167887102656,59.99932063979371,2.0,4,256.2322027937897,626,24.281150159744406,273,1255,,,3.791726508410647,1251,0.0030309564415752,0.0015974580310285,0.0070793540216982,0.0208934170659631,28.081534772182255,141.73860911270984,28.081534772182255,0.0,23.688249400479616,0,0,0,0.0,131.7803504161063,45.03991895262594,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4050,2134,2130,88.75,99.81255857544518,0.4185376377216137,4.4419616802635575,0.0168000305197149,9.459459459459463,0.0,90.54054054054052,0.3250763442992103,0.0,0,14650.0,28.56999999999971,4.651527777777794,29.57251605228425,23.669348890589053,5.903167161695221,80.03833305472423,21.02671576242468,23.669348890589053,0.0,41.072938961505926,2.0,4,0.0,742,25.60646900269542,353,1465,,,3.414323245524429,1465,0.0023305960720303,0.0012828749604523,0.006547199608758,0.017247375100851,27.839590443686006,140.60955631399318,27.839590443686006,0.0,23.40136518771331,0,0,0,0.0,135.49246280734903,40.968743032385255,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4051,2091,2089,87.04166666666667,99.90435198469632,0.4566414696498923,4.216561171034573,0.0146524044834651,8.525345622119819,0.0,91.4746543778802,0.3328480764612559,0.0,0,14850.0,28.04799999999968,4.561527777777793,31.07469247394786,24.867341892293283,6.207350581654602,80.02441830483555,22.71532435275323,24.867341892293283,0.0,43.1592951027054,2.0,4,0.0,743,38.76177658142665,299,1485,,,4.293544165091589,1485,0.0028912755320482,0.00153070804663,0.0071705499431118,0.0215095839230343,28.2020202020202,142.00471380471382,28.2020202020202,0.0,23.175757575757576,0,0,0,0.0,75.13971814878136,24.97811745429665,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4052,2162,2156,89.83333333333333,99.72247918593897,0.4587612228231707,5.09116358051906,0.0106770086780387,8.70646766169154,0.0,91.29353233830844,0.3186844658275204,0.0,0,14380.0,28.63199999999967,4.690833333333349,29.07359230209263,23.269524225960843,5.804068076131827,80.0366325020179,19.708425204666803,23.269524225960843,0.0,40.37998930846204,2.0,4,0.0,677,27.474150664697195,299,1438,,,5.00178857089486,1437,0.0034807157765447,0.0027806669240817,0.0077305584447458,0.0146022919798269,27.181628392484345,137.79123173277662,27.181628392484345,0.0,23.18580375782881,0,0,0,0.0,132.12718090236262,48.48227723095881,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4053,2143,2137,89.04166666666667,99.7200186654223,0.4068590332993139,4.088101212472884,0.0124001304602601,10.643015521064305,0.0,89.3569844789357,0.3228539721586618,0.0,0,14760.0,28.657999999999696,4.6688888888889055,29.47257002288172,23.579494023295155,5.893075999586607,80.00487912994578,23.831876514320125,23.579494023295155,0.0,40.93412503178022,2.0,4,0.0,702,27.065527065527068,323,1476,,,3.3815128200221807,1476,0.0022909978455434,0.0012748954468406,0.0066783019574359,0.0157060839701443,27.0630081300813,137.13279132791328,27.0630081300813,0.0,22.958672086720867,0,0,0,0.0,48.88305539797901,16.603472886493655,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4054,2175,2172,90.5,99.86206896551724,0.4769732594405644,4.490043259343656,0.0279538520918488,12.815126050420169,0.0,87.18487394957984,0.3138094685190667,2.368475785867001e-17,0,14430.0,28.763999999999683,4.716250000000013,29.528591333135925,23.647615372611156,5.88097596052479,80.08379101401513,21.240484631956555,23.647615372611156,0.0,41.01193240713326,2.0,4,1.1842378929335003e-16,700,31.857142857142858,305,1443,,,4.29927935753949,1443,0.0029794035741784,0.0015461250441148,0.0073125793947838,0.0168563749175518,26.6008316008316,135.21205821205822,26.6008316008316,0.0,22.91961191961192,0,0,0,0.0,172.18111014865752,58.31893017339427,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4055,2187,2059,85.79166666666667,94.14723365340647,8.854846616874752,356.3014446269393,8.006520828803836,21.361502347417836,9.085746734809764,78.63849765258216,0.2595952959103446,124.4331100722208,0,13110.0,28.867999999999736,4.738472222222235,47.845693472275926,38.228028129634566,9.617665342641391,79.89857676905802,19.743843743299134,20.68591513224546,17.54211299738911,66.4523520448277,2.0,4,622.1655503611039,640,29.062500000000004,296,1311,,,3.50542105990462,1306,0.0026840896323925,0.0013066455139778,0.0070870830386411,0.0358097919961437,27.404287901990813,138.8261868300153,27.404287901990813,0.0,23.362940275650843,0,0,0,0.0,71.42083211695588,25.13114490687509,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4056,2094,2085,86.875,99.5702005730659,0.4048466911857249,3.4464663640130313,0.0074442416275321,5.882352941176472,0.0,94.11764705882352,0.3336163810600515,2.368475785867001e-17,0,14840.0,27.99199999999968,4.561388888888906,30.498102818381447,24.380242195781346,6.1178606226001415,79.94019280795125,23.113188598465857,24.380242195781346,0.0,42.35847613664095,2.0,4,1.1842378929335003e-16,769,33.42002600780234,330,1484,,,4.264613843872212,1484,0.0028737290053047,0.0014589375350624,0.0076472045271657,0.0164899579249322,28.847708894878707,145.04851752021565,28.847708894878707,0.0,23.95754716981132,0,0,0,0.0,164.30941086121717,52.778969397654016,Full objective,2.0,1.5,1.5,0,0
final_c5_objective_ablation,C5,4007,2221,2117,88.20833333333333,95.31742458352092,74.19585672349913,401.55034651848666,71.114002535814,64.53744493392071,61.85625353706848,35.46255506607929,0.2681805746464841,140.88674939288364,0,680.0,26.875999999999888,4.642638888888886,41.354993127265715,33.13749153608498,8.217501591180739,80.12936052028294,19.668888888888745,1.54813367237361,31.589357863711367,57.43749045453571,2.0,4,704.4337469644182,243,24.279835390946506,9,68,,,2.753087547956966,514,0.0053562014551691,0.0028053539572283,0.016111931449268,0.0259417089400813,26.264591439688715,134.02918287937743,26.264591439688715,0.0,22.929961089494164,0,0,0,0.0,81.49377242809928,30.648496362988737,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4008,2064,1963,81.79166666666667,95.10658914728684,58.893722718209546,403.35942786789434,56.4084916867853,48.88888888888889,48.40265220012056,51.11111111111111,0.3401053067085032,147.01628728674393,0,1540.0,25.043999999999897,4.319166666666666,31.162089584938823,24.861706067354028,6.300383517584798,79.78189652394208,19.656538659590684,3.802400579433205,21.059305487920824,43.2806799790817,2.0,4,735.0814364337197,476,43.27731092436975,17,154,,,4.414151412551291,844,0.0052300372186626,0.0029504790436476,0.0142995125148445,0.0357850000727921,29.822274881516588,149.1398104265403,29.822274881516588,0.0,24.1978672985782,0,0,0,0.0,125.14574198712032,42.450056493558655,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4009,2128,2002,83.41666666666667,94.07894736842104,75.51858348398991,404.8657002207043,72.66668738963983,62.10045662100456,57.928994082840234,37.89954337899543,0.3019585998157014,152.16224391012668,0,1250.0,25.857999999999905,4.455694444444441,38.49490406634747,30.82788192197865,7.667022144368827,80.08302051836677,19.71888888888883,2.754549420320329,28.07333250165832,53.46514453659371,2.0,4,760.8112195506334,346,35.26011560693642,16,125,,,5.069949882454239,717,0.0070710598081649,0.0051491670310497,0.0198793170507996,0.0627333340235054,27.468619246861923,138.68479776847977,27.468619246861923,0.0,23.12273361227336,0,0,0,0.0,139.01304834220014,46.25223820928709,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4010,2193,2130,88.75,97.12722298221614,47.19481385550696,348.7478793195341,44.306438964180785,68.13186813186813,57.47986191024166,31.868131868131865,0.2829256655104045,103.85488435742856,0,1390.0,26.431999999999892,4.576805555555551,38.84676041625438,31.233805605994263,7.612954810260111,80.4026005548852,19.74722222222214,3.1645053286717193,28.069300277322544,53.9538339114644,2.0,4,519.2744217871428,303,35.31353135313531,19,139,,,4.734501008177176,598,0.0079172257661825,0.0045873540220782,0.0257090544444508,0.0587990840431302,28.193979933110366,142.2190635451505,28.193979933110366,0.0,23.94648829431438,0,0,0,0.0,131.78349999225966,37.94342906486515,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4011,2104,1990,82.91666666666667,94.58174904942965,68.44319717681844,413.3591621764589,65.7383275091518,57.89473684210527,52.37536656891495,42.10526315789473,0.3193090299321297,153.03829793186344,0,1170.0,25.419999999999895,4.395277777777775,34.648749224433296,27.661945062426778,6.986804162006518,79.83533513215644,19.716073922488672,3.0895305145534664,24.57241454787331,48.123262811712905,2.0,4,765.1914896593172,401,31.67082294264339,11,117,,,5.342046911362559,800,0.0066775586392031,0.0050309580401517,0.0178523208887781,0.0571903749369084,28.10625,141.675,28.10625,0.0,23.59,0,0,0,0.0,208.55713166115444,67.1188551114634,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4012,2188,2132,88.83333333333333,97.44058500914076,43.36278152989402,361.2409764840887,40.62384686995113,60.5080831408776,52.59259259259259,39.4919168591224,0.2961791086096799,110.27837115218612,0,1280.0,26.38599999999989,4.567361111111106,34.57552090051525,27.588596785528097,6.9869241149871515,79.79228097505529,19.63333333333321,3.0005465513071905,24.588050234220905,48.02155680627118,2.0,4,551.3918557609306,324,26.543209876543212,9,128,,,4.894324994762428,671,0.0072940759981556,0.0047167920274659,0.0202225830289535,0.0696105409879237,26.4903129657228,134.7704918032787,26.4903129657228,0.0,23.038748137108794,0,0,0,0.0,102.85178282132776,29.494275047828943,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4013,2122,1989,82.875,93.73232799245994,68.23414775217685,400.4398711931943,65.57460978099158,56.17715617715617,53.16007088009451,43.82284382284382,0.3149589811964468,146.1010778275365,0,1190.0,25.915999999999897,4.45222222222222,34.41476676927917,27.6765377931442,6.738228976134964,80.42052988094068,19.691197370292855,3.126723734056866,24.549814059087332,47.798287179554386,2.0,4,730.5053891376826,396,39.8989898989899,12,119,,,3.956890874076634,770,0.0051388193169826,0.0028657085495069,0.0132813166826963,0.0291654579341411,27.545454545454547,139.24935064935065,27.545454545454547,0.0,23.47922077922078,0,0,0,0.0,167.33761022107203,52.94360930827215,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4014,2203,2050,85.41666666666667,93.05492510213344,67.27832606942225,409.7463661545202,64.68806729411314,50.79006772009029,50.17045454545455,49.20993227990971,0.2911830277789072,149.79437532642743,0,1310.0,26.863999999999873,4.619305555555555,34.8741099995934,27.986721617360452,6.887388382232951,80.25071211189834,19.68532003265066,3.419860968490518,24.56686064886993,48.43626388832417,2.0,4,748.9718766321371,321,42.679127725856695,11,131,,,4.272188285598531,706,0.0060512581948987,0.0035663539892993,0.0159000000567175,0.0647621670505032,26.281869688385267,133.8371104815864,26.281869688385267,0.0,22.686968838526912,0,0,0,0.0,96.97661517684251,34.568781010986235,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4015,2197,1974,82.25,89.84979517523897,86.47950007532754,436.2308487817885,83.7224420048728,62.013729977116704,53.18181818181817,37.986270022883296,0.2916603482976674,170.02342206349823,0,1570.0,26.781999999999876,4.606111111111108,35.302274612839724,28.23458367588987,7.067690936949854,79.97950269646569,19.676136997071183,3.661635795269517,24.57294788062035,49.03093696227739,2.0,4,850.1171103174911,362,35.635359116022094,19,157,,,6.494091107742861,751,0.0086472584657028,0.0057813340099528,0.0267147290287539,0.0766682499088347,27.942743009320907,141.15978695073235,27.942743009320907,0.0,23.51797603195739,0,0,0,0.0,311.70399498613347,99.10427230645892,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4016,2148,2065,86.04166666666667,96.13594040968344,65.97271861239143,393.386129560206,63.0829663624473,57.30088495575221,58.96226415094339,42.69911504424779,0.2976733549599412,135.94862200246092,0,1060.0,26.00799999999989,4.491111111111107,38.03759221442115,30.412354527815666,7.625237686605486,79.95341649486811,19.64367872784906,2.3449810017032218,28.067373526112444,52.82998918669605,2.0,4,679.7431100123047,327,55.04587155963303,18,106,,,4.754447254585102,647,0.0073484501616462,0.0030478329863399,0.0249253286048769,0.0808794590411707,27.82071097372489,140.60432766615148,27.82071097372489,0.0,24.001545595054097,0,0,0,0.0,144.70157702342746,42.82972892480755,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4017,2210,2120,88.33333333333333,95.92760180995477,52.40645119050611,367.4048967257799,49.4470824167258,64.87695749440716,58.876914350538854,35.123042505592835,0.2819422496300772,126.1888544251004,0,790.0,26.79999999999989,4.6236111111111065,37.500790133172195,30.16037629459489,7.340413838577304,80.42597552608852,19.653272642275777,2.069135812169925,28.091240482424965,52.08443074051693,2.0,4,630.9442721255019,251,37.84860557768924,5,79,,,4.119551827432588,568,0.0072527320905503,0.0035294785629957,0.0225066249317023,0.0677593749715015,26.038732394366196,133.0774647887324,26.038732394366196,0.0,23.003521126760564,0,0,0,0.0,207.9443862342129,64.7128957414878,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4018,2182,2005,83.54166666666667,91.88817598533456,76.1324352516864,421.4155077528257,73.31974150983054,59.11330049261083,54.89864864864865,40.88669950738916,0.2860124370183425,157.34826545329227,0,1110.0,26.517999999999887,4.569027777777775,38.83552267339669,30.86137362697002,7.9741490464266676,79.46686822400059,19.603639501706063,2.761662221311607,28.099711405658415,53.938225935273195,2.0,4,786.7413272664613,346,29.190751445086704,14,111,,,5.191848631482571,693,0.0074918450670744,0.0053481250070035,0.0196304332232102,0.0666710829827934,27.683982683982684,140.015873015873,27.683982683982684,0.0,23.24098124098124,0,0,0,0.0,110.43277483874988,37.698373815836085,No KPI-risk term,2.0,1.5,0.0,0,0
final_c5_objective_ablation,C5,4019,2195,2026,84.41666666666667,92.3006833712984,78.82143918600268,414.94361894734817,76.31141178725102,52.08791208791208,50.3448275862069,47.91208791208791,0.2978736302066488,156.05911575032331,0,870.0,26.45799999999988,4.581111111111107,33.26549312560641,26.567334378342775,6.698158747263637,79.8645439525811,19.692032934360057,1.9876576686756464,24.57967670966713,46.202073785564465,2.0,4,780.2955787516166,387,48.57881136950905,10,87,,,4.74683602352161,824,0.0057607233295165,0.0022062294883653,0.0180986276827752,0.1094178750645369,26.57766990291262,135.1140776699029,26.57766990291262,0.0,23.180825242718445,0,0,0,0.0,154.60022941306917,52.37737732148096,No KPI-risk term,2.0,1.5,0.0,0,0
