scenario,strategy,replication,time_s,candidate_count,available_pads,c3_agv,c4_agv,c4_preview_task_id,different
v3_primary_challenge,C2,1049,8074.738753223728,2,1,4,3,210,1
v3_primary_challenge,C2,1049,8154.738753223728,2,1,1,1,210,0
v3_primary_challenge,C2,1049,8215.642642858227,3,1,5,5,211,0
v3_primary_challenge,C2,1049,8285.642642858227,4,1,5,3,214,1
v3_primary_challenge,C2,1049,8310.675087210302,3,1,4,3,214,1
v3_primary_challenge,C2,1049,8359.276629873782,2,1,4,3,214,1
v3_primary_challenge,C2,1049,8429.276629873782,3,1,1,3,215,1
v3_primary_challenge,C2,1049,8474.012072543437,3,1,1,5,215,1
v3_primary_challenge,C2,1049,8516.364943785462,3,1,5,5,215,0
v3_primary_challenge,C2,1049,8696.519766704345,2,1,3,2,222,1
v3_primary_challenge,C2,1049,8766.519766704345,3,1,4,2,223,1
v3_primary_challenge,C2,1049,8811.928972650287,3,1,1,1,223,0
v3_primary_challenge,C2,1049,8871.911030872096,3,1,1,1,223,0
v3_primary_challenge,C2,1049,8941.911030872096,3,1,1,1,223,0
v3_primary_challenge,C2,1049,8951.911030872096,3,1,5,3,225,1
v3_primary_challenge,C2,1049,8988.679082548657,2,1,3,3,225,0
v3_primary_challenge,C2,1049,9083.982407278172,2,1,4,4,226,0
v3_primary_challenge,C2,1049,9137.656150041788,2,1,5,5,228,0
v3_primary_challenge,C2,1049,9207.656150041788,3,1,5,2,230,1
v3_primary_challenge,C2,1049,9240.958182169852,2,1,3,2,230,1
v3_primary_challenge,C2,1049,9309.80450254764,3,1,1,2,232,1
v3_primary_challenge,C2,1049,9330.494703458991,2,1,1,1,231,0
v3_primary_challenge,C2,1049,9484.962344605172,2,1,3,2,234,1
v3_primary_challenge,C2,1049,9494.962344605172,2,1,4,4,234,0
v3_primary_challenge,C2,1049,9564.962344605172,3,1,1,4,234,1
v3_primary_challenge,C2,1049,9634.962344605172,4,1,1,4,234,1
v3_primary_challenge,C2,1049,9703.853083495474,4,1,1,1,235,0
v3_primary_challenge,C2,1049,9745.245486795711,3,1,5,5,236,0
v3_primary_challenge,C2,1049,9815.245486795711,3,1,5,5,236,0
v3_primary_challenge,C2,1049,9885.245486795711,4,1,5,2,239,1
v3_primary_challenge,C2,1049,9895.245486795711,4,1,1,1,239,0
v3_primary_challenge,C2,1049,9949.157870327075,3,1,1,1,239,0
v3_primary_challenge,C2,1049,9959.157870327075,2,1,1,1,239,0
v3_primary_challenge,C2,1049,10212.962910634904,2,1,5,5,245,0
v3_primary_challenge,C2,1049,10282.962910634904,3,1,5,5,245,0
v3_primary_challenge,C2,1049,10341.957059474727,3,1,1,3,248,1
v3_primary_challenge,C2,1049,10368.264813219148,3,1,1,3,249,1
v3_primary_challenge,C2,1049,10438.264813219148,3,1,1,3,249,1
v3_primary_challenge,C2,1049,10448.264813219148,2,1,3,3,249,0
v3_primary_challenge,C2,1049,10518.264813219148,4,1,5,4,249,1
v3_primary_challenge,C2,1049,10581.950020013444,4,1,1,3,252,1
v3_primary_challenge,C2,1049,10619.70234620218,3,1,1,3,252,1
v3_primary_challenge,C2,1049,10643.61080073931,2,1,1,3,252,1
v3_primary_challenge,C2,1049,11054.237393840684,3,1,5,3,263,1
v3_primary_challenge,C2,1049,11124.237393840684,5,1,1,1,263,0
v3_primary_challenge,C2,1049,11187.204970304674,4,1,1,1,263,0
v3_primary_challenge,C2,1049,11205.284567813815,3,1,1,1,263,0
v3_primary_challenge,C2,1049,11248.083089254611,2,1,4,4,264,0
v3_primary_challenge,C2,1049,14954.677691874942,3,1,4,4,387,0
v3_primary_challenge,C2,1049,14982.589705271017,2,1,4,4,387,0
v3_primary_challenge,C2,1049,16984.677691874942,3,1,1,5,451,1
v3_primary_challenge,C2,1049,17038.883584190247,3,1,1,1,454,0
v3_primary_challenge,C2,1049,17108.883584190247,4,1,1,4,454,1
v3_primary_challenge,C2,1049,17166.33014916632,3,1,1,4,454,1
v3_primary_challenge,C2,1049,17236.33014916632,4,1,1,4,454,1
v3_primary_challenge,C2,1049,17256.947974652652,3,1,1,4,454,1
v3_primary_challenge,C2,1049,17303.16350797216,3,1,1,1,457,0
v3_primary_challenge,C2,1049,17360.181999824566,2,1,1,1,457,0
v3_primary_challenge,C2,1049,17475.381691320257,3,1,1,1,459,0
v3_primary_challenge,C2,1049,17525.32219214776,3,1,1,1,460,0
v3_primary_challenge,C2,1049,17561.208682345547,2,1,1,1,460,0
v3_primary_challenge,C2,1049,17578.307918100705,2,1,1,1,461,0
v3_primary_challenge,C2,1049,17912.426851991186,2,1,1,4,468,1
v3_primary_challenge,C2,1049,17922.426851991186,2,1,1,1,470,0
v3_primary_challenge,C2,1049,17982.87558921151,2,1,1,2,470,1
v3_primary_challenge,C2,1049,18052.87558921151,3,1,5,1,472,1
v3_primary_challenge,C2,1049,18122.87558921151,5,1,5,4,472,1
v3_primary_challenge,C2,1049,18178.78222855469,4,1,5,4,472,1
v3_primary_challenge,C2,1049,18188.78222855469,3,1,1,4,472,1
v3_primary_challenge,C2,1049,18242.25851511584,2,1,1,1,474,0
v3_primary_challenge,C2,1049,18387.373410083368,2,1,5,5,476,0
v3_primary_challenge,C2,1049,18457.373410083368,5,1,5,1,478,1
v3_primary_challenge,C2,1049,18475.158348451576,4,1,5,1,478,1
v3_primary_challenge,C2,1049,18487.441363429407,3,1,5,1,478,1
v3_primary_challenge,C2,1049,18497.441363429407,2,1,5,1,478,1
v3_primary_challenge,C2,1049,18686.34221912246,2,1,5,5,484,0
v3_primary_challenge,C2,1049,19064.608507170895,2,1,5,5,495,0
v3_primary_challenge,C2,1049,19371.720814409673,3,1,5,5,503,0
v3_primary_challenge,C2,1049,19441.720814409673,5,1,4,4,506,0
v3_primary_challenge,C2,1049,19477.243429827464,4,1,4,4,505,0
v3_primary_challenge,C2,1049,19487.243429827464,3,1,4,4,505,0
v3_primary_challenge,C2,1049,19557.243429827464,3,1,4,4,505,0
v3_primary_challenge,C2,1049,19627.243429827464,4,1,4,4,505,0
v3_primary_challenge,C2,1049,19672.98253952596,4,1,4,4,505,0
v3_primary_challenge,C2,1049,19682.98253952596,3,1,5,5,507,0
v3_primary_challenge,C2,1049,19692.98253952596,2,1,5,5,507,0
v3_primary_challenge,C2,1049,20184.499108291195,2,1,4,4,520,0
v3_primary_challenge,C2,1049,20221.486361631225,2,1,5,5,522,0
v3_primary_challenge,C2,1049,20259.532891817347,2,1,1,2,524,1
v3_primary_challenge,C2,1049,21256.015800440327,2,1,5,5,553,0
v3_primary_challenge,C2,1049,21811.37082362831,2,1,1,1,571,0
v3_primary_challenge,C2,1049,21891.37082362831,2,1,1,3,571,1
v3_primary_challenge,C2,1049,21909.522584061084,2,1,5,1,573,1
v3_primary_challenge,C2,1049,22100.407531282483,2,1,1,1,577,0
v3_primary_challenge,C2,1049,22678.26974183493,2,1,1,1,596,0
v3_primary_challenge,C2,1049,22906.45916632101,4,1,4,1,600,1
v3_primary_challenge,C2,1049,22956.911031019234,4,1,5,5,602,0
v3_primary_challenge,C2,1049,22984.18808916601,3,1,5,5,602,0
v3_primary_challenge,C2,1049,23054.18808916601,3,1,5,5,602,0
v3_primary_challenge,C2,1049,23064.18808916601,2,1,5,5,602,0
v3_primary_challenge,C2,1049,23134.18808916601,4,1,4,5,602,1
v3_primary_challenge,C2,1049,23144.972247275546,3,1,4,1,604,1
v3_primary_challenge,C2,1049,23180.068782357015,2,1,1,1,604,0
v3_primary_challenge,C2,1049,23233.966427439165,2,1,3,3,606,0
v3_primary_challenge,C2,1049,23538.715989403376,3,1,4,2,613,1
v3_primary_challenge,C2,1049,23608.715989403376,4,1,4,1,615,1
v3_primary_challenge,C2,1049,23618.715989403376,4,1,5,1,615,1
v3_primary_challenge,C2,1049,23688.715989403376,4,1,5,5,615,0
v3_primary_challenge,C2,1049,23698.715989403376,2,1,5,5,615,0
v3_primary_challenge,C2,1049,23947.44797300072,2,1,4,5,622,1
v3_primary_challenge,C2,1049,24505.911676239048,2,1,5,3,638,1
v3_primary_challenge,C2,1049,24547.764145509125,2,1,5,5,640,0
v3_primary_challenge,C2,1049,24607.358358551654,2,1,4,5,641,1
v3_primary_challenge,C2,1049,24651.94513105224,2,1,5,1,641,1
v3_primary_challenge,C2,1049,24721.94513105224,3,1,5,5,643,0
v3_primary_challenge,C2,1049,24731.94513105224,2,1,5,5,643,0
v3_primary_challenge,C2,1049,24755.953473678608,2,1,5,2,643,1
v3_primary_challenge,C2,1049,24957.023815405093,2,1,1,1,648,0
v3_primary_challenge,C2,1049,25046.390366467982,3,1,4,5,649,1
v3_primary_challenge,C2,1049,25116.390366467982,4,1,4,5,649,1
v3_primary_challenge,C2,1049,25186.390366467982,5,1,4,5,649,1
v3_primary_challenge,C2,1049,25196.390366467982,4,1,5,5,649,0
v3_primary_challenge,C2,1049,25206.390366467982,3,1,1,1,652,0
v3_primary_challenge,C2,1049,25276.390366467982,3,1,1,1,652,0
v3_primary_challenge,C2,1049,25342.72579888657,3,1,4,4,652,0
v3_primary_challenge,C2,1049,25353.638043298015,2,1,4,4,652,0
v3_primary_challenge,C2,1049,25398.72812197841,2,1,5,1,654,1
v3_primary_challenge,C2,1049,25478.72812197841,2,1,1,1,655,0
v3_primary_challenge,C2,1049,25558.908767668985,2,1,4,3,658,1
v3_primary_challenge,C2,1049,25955.85607279301,3,1,4,4,666,0
v3_primary_challenge,C2,1049,25965.85607279301,3,1,5,5,669,0
v3_primary_challenge,C2,1049,26192.452100169587,5,1,4,5,673,1
v3_primary_challenge,C2,1049,26210.231335868866,4,1,4,5,673,1
v3_primary_challenge,C2,1049,26280.231335868866,4,1,4,5,673,1
v3_primary_challenge,C2,1049,26297.593216804496,3,1,4,5,673,1
v3_primary_challenge,C2,1049,26321.83803595107,2,1,4,4,675,0
v3_primary_challenge,C2,1049,28113.22573042575,2,1,3,2,731,1
v3_primary_challenge,C2,1049,28183.22573042575,4,1,4,2,731,1
v3_primary_challenge,C2,1049,28219.36309962207,4,1,4,3,735,1
v3_primary_challenge,C2,1049,28236.880911483717,3,1,4,3,735,1
v3_primary_challenge,C2,1049,28285.753569215394,2,1,1,3,735,1
v3_primary_challenge,C2,1049,28355.753569215394,2,1,1,3,735,1
v3_primary_challenge,C2,1049,28382.073899984047,2,1,5,5,735,0
v3_primary_challenge,C2,1049,28392.111884911603,2,1,2,2,736,0
v3_primary_challenge,C2,1049,28438.777385271944,2,1,4,4,737,0
v3_primary_challenge,C2,1049,28637.55943376132,4,1,4,4,742,0
v3_primary_challenge,C2,1049,28647.55943376132,3,1,4,4,742,0
v3_primary_challenge,C2,1049,28696.78663310185,2,1,4,4,742,0
v3_primary_challenge,C2,1049,28706.78663310185,2,1,5,1,744,1
v3_primary_challenge,C2,1049,29088.884514745852,2,1,4,4,752,0
v3_primary_challenge,C2,1049,29168.884514745852,4,1,5,5,754,0
v3_primary_challenge,C2,1049,29224.756724959658,3,1,5,5,754,0
v3_primary_challenge,C2,1049,29292.405457815163,3,1,4,1,757,1
v3_primary_challenge,C2,1049,29302.405457815163,2,1,4,1,757,1
v3_primary_challenge,C2,1049,29405.32463195225,2,1,1,1,758,0
v3_primary_challenge,C2,1049,29467.25399431016,3,1,5,5,759,0
v3_primary_challenge,C2,1049,29537.25399431016,4,1,4,4,760,0
v3_primary_challenge,C2,1049,29558.73831675184,3,1,4,4,760,0
v3_primary_challenge,C2,1049,29568.73831675184,2,1,4,4,760,0
v3_primary_challenge,C2,1049,29636.289554952917,2,1,1,1,762,0
v3_primary_challenge,C2,1049,29734.012807628642,3,1,5,1,764,1
v3_primary_challenge,C2,1049,29804.012807628642,5,1,4,1,765,1
v3_primary_challenge,C2,1049,29814.012807628642,4,1,4,2,765,1
v3_primary_challenge,C2,1049,29884.012807628642,4,1,4,2,765,1
v3_primary_challenge,C2,1049,29937.698119753484,3,1,4,2,765,1
v3_primary_challenge,C2,1049,29962.28772912455,3,1,5,1,767,1
v3_primary_challenge,C2,1049,30016.088990486056,2,1,5,1,767,1
v3_primary_challenge,C2,1049,30137.698119753484,2,1,4,4,768,0
v3_primary_challenge,C2,1049,30190.415244332526,2,1,2,3,771,1
v3_primary_challenge,C2,1049,30216.323290785356,2,1,1,3,772,1
v3_primary_challenge,C2,1049,31178.63878836711,2,1,1,3,800,1
v3_primary_challenge,C2,1049,31885.798450448878,2,1,4,5,820,1
v3_primary_challenge,C2,1049,31955.798450448878,4,1,4,5,820,1
v3_primary_challenge,C2,1049,31965.798450448878,3,1,4,4,823,0
v3_primary_challenge,C2,1049,32035.798450448878,4,1,4,4,824,0
v3_primary_challenge,C2,1049,32059.873541376,3,1,4,4,824,0
v3_primary_challenge,C2,1049,32086.140837121267,2,1,4,4,824,0
v3_primary_challenge,C2,1049,32296.140837121267,3,1,5,5,828,0
v3_primary_challenge,C2,1049,32318.861229536567,3,1,4,5,828,1
v3_primary_challenge,C2,1049,32328.861229536567,2,1,4,4,829,0
v3_primary_challenge,C2,1049,32347.760338692453,2,1,1,1,830,0
v3_primary_challenge,C2,1049,32520.59592044769,3,1,4,4,834,0
v3_primary_challenge,C2,1049,32545.78182635326,2,1,5,1,835,1
v3_primary_challenge,C2,1049,32750.58650721944,2,1,5,5,840,0
v3_primary_challenge,C2,1049,32808.56918848767,2,1,2,2,842,0
v3_primary_challenge,C2,1049,33053.033219440214,2,1,5,5,847,0
v3_primary_challenge,C2,1049,33123.033219440214,4,1,4,1,848,1
v3_primary_challenge,C2,1049,33150.744176809516,4,1,4,5,850,1
v3_primary_challenge,C2,1049,33161.447047213005,3,1,5,5,850,0
v3_primary_challenge,C2,1049,33186.12615723392,2,1,5,5,850,0
v3_primary_challenge,C2,1049,33739.10619056122,3,1,5,1,863,1
v3_primary_challenge,C2,1049,33809.10619056122,5,1,4,4,864,0
v3_primary_challenge,C2,1049,33819.10619056122,4,1,4,4,864,0
v3_primary_challenge,C2,1049,33853.04736877982,3,1,4,4,864,0
v3_primary_challenge,C2,1049,33863.04736877982,2,1,4,4,864,0
v3_primary_challenge,C2,1049,33933.04736877982,2,1,4,4,864,0
v3_primary_challenge,C2,1049,34243.25925437354,2,1,2,3,872,1
v3_primary_challenge,C2,1049,34278.64065668595,3,1,4,1,874,1
v3_primary_challenge,C2,1049,34324.65471791529,3,1,5,5,875,0
v3_primary_challenge,C2,1049,34338.88338768391,2,1,5,5,875,0
v3_primary_challenge,C2,1049,34885.32374103135,2,1,4,4,891,0
v3_primary_challenge,C2,1049,35289.7747411437,3,1,4,1,902,1
v3_primary_challenge,C2,1049,35302.48498920405,2,1,4,1,902,1
v3_primary_challenge,C2,1049,35366.379861404304,3,1,4,4,905,0
v3_primary_challenge,C2,1049,35436.379861404304,3,1,4,4,905,0
v3_primary_challenge,C2,1049,35456.99205904161,2,1,4,4,905,0
v3_primary_challenge,C2,1049,35466.99205904161,2,1,4,3,905,1
v3_primary_challenge,C2,1049,35806.99205904161,3,1,4,2,915,1
v3_primary_challenge,C2,1049,35817.99135121555,2,1,4,2,915,1
v3_primary_challenge,C2,1049,36115.29296697697,2,1,5,1,923,1
v3_primary_challenge,C2,1049,36157.5094942582,2,1,4,4,923,0
v3_primary_challenge,C2,1049,36189.01108261916,2,1,1,1,926,0
v3_primary_challenge,C2,1049,36480.163436530034,3,1,5,5,931,0
v3_primary_challenge,C2,1049,36550.163436530034,5,1,4,4,933,0
v3_primary_challenge,C2,1049,36593.84276926855,4,1,4,4,933,0
v3_primary_challenge,C2,1049,36641.21813714961,3,1,4,4,933,0
v3_primary_challenge,C2,1049,36651.21813714961,2,1,3,1,935,1
v3_primary_challenge,C2,1049,37016.345403056905,3,1,4,4,943,0
v3_primary_challenge,C2,1049,37086.345403056905,5,1,4,5,945,1
v3_primary_challenge,C2,1049,37109.36930131781,4,1,5,5,945,0
v3_primary_challenge,C2,1049,37131.43707946138,3,1,5,5,945,0
v3_primary_challenge,C2,1049,37141.43707946138,2,1,2,3,947,1
v3_primary_challenge,C2,1049,37320.81863645491,2,1,2,2,950,0
v3_primary_challenge,C2,1049,37380.68515810487,2,1,3,3,951,0
v3_primary_challenge,C2,1049,37422.03295660599,2,1,4,4,952,0
v3_primary_challenge,C2,1049,37552.3744660597,2,1,2,1,955,1
v3_primary_challenge,C2,1049,37565.55971563784,2,1,4,4,955,0
v3_primary_challenge,C2,1049,37607.38771930723,2,1,3,1,957,1
v3_primary_challenge,C2,1049,37657.64346400871,2,1,5,5,957,0
v3_primary_challenge,C2,1049,37727.64346400871,3,1,5,5,957,0
v3_primary_challenge,C2,1049,37744.67338177549,2,1,2,2,958,0
v3_primary_challenge,C2,1049,37788.88756553138,3,1,4,1,961,1
v3_primary_challenge,C2,1049,37806.21771898788,2,1,3,1,961,1
v3_primary_challenge,C2,1049,37876.21771898788,2,1,3,1,961,1
v3_primary_challenge,C2,1049,38586.34995870389,3,1,4,5,983,1
v3_primary_challenge,C2,1049,38656.34995870389,4,1,4,5,984,1
v3_primary_challenge,C2,1049,38698.74454896593,4,1,4,2,983,1
v3_primary_challenge,C2,1049,38722.80953852543,3,1,5,2,983,1
v3_primary_challenge,C2,1049,38750.10502563049,2,1,5,3,984,1
v3_primary_challenge,C2,1049,38938.74454896593,4,1,5,5,989,0
v3_primary_challenge,C2,1049,38984.95040372386,3,1,5,5,989,0
v3_primary_challenge,C2,1049,39018.333755576205,3,1,4,5,989,1
v3_primary_challenge,C2,1049,39072.17500079528,2,1,4,4,990,0
v3_primary_challenge,C2,1049,39165.71317890795,3,1,2,3,992,1
v3_primary_challenge,C2,1049,39179.18966401212,2,1,3,3,992,0
v3_primary_challenge,C2,1049,39212.56803624442,2,1,5,5,993,0
v3_primary_challenge,C2,1049,39249.43111338915,2,1,4,1,995,1
v3_primary_challenge,C2,1049,40960.608383893195,2,1,4,4,1045,0
v3_primary_challenge,C2,1049,41082.661305277776,2,1,5,5,1049,0
v3_primary_challenge,C2,1049,41284.26723725081,3,1,5,5,1053,0
v3_primary_challenge,C2,1049,41354.26723725081,4,1,4,5,1053,1
v3_primary_challenge,C2,1049,41364.26723725081,3,1,4,5,1053,1
v3_primary_challenge,C2,1049,41382.18405327964,2,1,4,4,1054,0
v3_primary_challenge,C2,1049,41392.18405327964,2,1,2,2,1056,0
v3_primary_challenge,C2,1049,41521.18150814327,2,1,3,3,1056,0
v3_primary_challenge,C2,1049,41564.9619578967,3,1,4,5,1058,1
v3_primary_challenge,C2,1049,41614.165913863115,3,1,5,5,1058,0
v3_primary_challenge,C2,1049,41684.165913863115,3,1,5,5,1058,0
v3_primary_challenge,C2,1049,41721.63093251303,2,1,2,2,1060,0
v3_primary_challenge,C2,1049,41758.718935564895,3,1,4,4,1061,0
v3_primary_challenge,C2,1049,41802.70403468847,2,1,4,4,1061,0
v3_primary_challenge,C2,1049,42044.59521931558,3,1,4,4,1068,0
v3_primary_challenge,C2,1049,42114.59521931558,5,1,4,4,1070,0
v3_primary_challenge,C2,1049,42184.59521931558,5,1,4,4,1070,0
v3_primary_challenge,C2,1049,42199.99864067552,4,1,4,4,1070,0
v3_primary_challenge,C2,1049,42243.4633011151,3,1,4,4,1070,0
v3_primary_challenge,C2,1049,42313.4633011151,3,1,4,4,1070,0
v3_primary_challenge,C2,1049,42340.05981115906,2,1,4,4,1070,0
v3_primary_challenge,C2,1049,42404.91421924474,3,1,4,4,1072,0
v3_primary_challenge,C2,1049,42474.91421924474,3,1,4,4,1072,0
v3_primary_challenge,C2,1049,42523.77295700645,3,1,4,5,1071,1
v3_primary_challenge,C2,1049,42533.77295700645,2,1,4,4,1073,0
v3_primary_challenge,C2,1049,43161.26705704915,4,1,4,4,1092,0
v3_primary_challenge,C2,1049,43231.26705704915,5,1,4,4,1092,0
v3_primary_challenge,C2,1049,43245.67639135386,4,1,4,4,1092,0
v3_primary_challenge,C2,1049,43315.67639135386,4,1,4,4,1092,0
v3_primary_challenge,C2,1049,43348.39372890461,3,1,4,4,1092,0
v3_primary_challenge,C2,1049,43418.39372890461,4,1,4,4,1092,0
v3_primary_challenge,C2,1049,43488.39372890461,4,1,4,4,1092,0
v3_primary_challenge,C2,1049,43498.39372890461,3,1,5,5,1095,0
v3_primary_challenge,C2,1049,43525.9274828573,3,1,5,5,1096,0
v3_primary_challenge,C2,1049,43567.16960901644,2,1,5,5,1096,0
v3_primary_challenge,C2,1049,43637.16960901644,2,1,5,5,1096,0
v3_primary_challenge,C2,1049,43669.68150032249,3,1,4,4,1096,0
v3_primary_challenge,C2,1049,43733.581380505944,3,1,5,3,1097,1
v3_primary_challenge,C2,1049,43797.35387970806,2,1,5,5,1099,0
v3_primary_challenge,C2,1049,43809.976051859565,2,1,5,5,1100,0
v3_primary_challenge,C2,1049,43879.976051859565,2,1,5,5,1100,0
v3_primary_challenge,C2,1049,43920.04214369266,2,1,4,5,1101,1
v3_primary_challenge,C2,1049,43976.1296201282,3,1,5,5,1103,0
v3_primary_challenge,C2,1049,43986.1296201282,2,1,5,5,1103,0
v3_primary_challenge,C2,1049,44056.1296201282,3,1,5,5,1104,0
v3_primary_challenge,C2,1049,44066.1296201282,2,1,5,5,1104,0
v3_primary_challenge,C2,1049,44301.85004901136,2,1,4,4,1109,0
v3_primary_challenge,C2,1049,44554.59640667476,2,1,3,3,1115,0
v3_primary_challenge,C2,1049,45138.04829481151,3,1,4,4,1132,0
v3_primary_challenge,C2,1049,45208.04829481151,4,1,4,3,1134,1
v3_primary_challenge,C2,1049,45226.21664712422,3,1,4,3,1134,1
v3_primary_challenge,C2,1049,45296.21664712422,4,1,4,4,1132,0
v3_primary_challenge,C2,1049,45306.21664712422,3,1,3,2,1134,1
v3_primary_challenge,C2,1049,45376.21664712422,4,1,5,3,1136,1
v3_primary_challenge,C2,1049,45446.21664712422,5,1,4,4,1136,0
v3_primary_challenge,C2,1049,45456.21664712422,4,1,4,4,1136,0
v3_primary_challenge,C2,1049,45469.25711341338,3,1,4,4,1136,0
v3_primary_challenge,C2,1049,45483.75641108216,2,1,4,4,1136,0
v3_primary_challenge,C2,1049,45796.259260171195,2,1,5,3,1145,1
v3_primary_challenge,C2,1049,45826.25014165812,2,1,4,5,1147,1
v3_primary_challenge,C2,1049,46184.52997138422,3,1,4,4,1155,0
v3_primary_challenge,C2,1049,46254.52997138422,5,1,4,4,1155,0
v3_primary_challenge,C2,1049,46324.52997138422,5,1,4,4,1155,0
v3_primary_challenge,C2,1049,46344.42892143555,4,1,4,4,1155,0
v3_primary_challenge,C2,1049,46360.06209306202,3,1,5,5,1158,0
v3_primary_challenge,C2,1049,46430.06209306202,3,1,5,5,1158,0
v3_primary_challenge,C2,1049,46486.11053653581,2,1,5,5,1158,0
v3_primary_challenge,C2,1049,46555.65438562552,3,1,4,4,1159,0
v3_primary_challenge,C2,1049,46594.53714372009,2,1,4,4,1159,0
v3_primary_challenge,C2,1049,46664.53714372009,3,1,4,4,1159,0
v3_primary_challenge,C2,1049,46734.53714372009,4,1,4,4,1159,0
v3_primary_challenge,C2,1049,46744.65297176162,3,1,5,5,1162,0
v3_primary_challenge,C2,1049,46773.87232514095,3,1,5,5,1163,0
v3_primary_challenge,C2,1049,46819.09637585013,2,1,5,5,1163,0
v3_primary_challenge,C2,1049,47732.83897066391,2,1,3,2,1190,1
v3_primary_challenge,C2,1049,47764.02851582171,2,1,3,3,1192,0
v3_primary_challenge,C2,1049,47774.47975388139,2,1,4,4,1192,0
v3_primary_challenge,C2,1049,47787.03192672062,2,1,5,5,1193,0
v3_primary_challenge,C2,1049,48131.494332781425,4,1,4,5,1201,1
v3_primary_challenge,C2,1049,48141.494332781425,3,1,5,5,1201,0
v3_primary_challenge,C2,1049,48190.89527129939,3,1,3,2,1202,1
v3_primary_challenge,C2,1049,48260.89527129939,3,1,3,2,1202,1
v3_primary_challenge,C2,1049,48330.89527129939,4,1,4,4,1204,0
v3_primary_challenge,C2,1049,48340.89527129939,3,1,4,4,1204,0
v3_primary_challenge,C2,1049,48363.798250190266,3,1,4,4,1204,0
v3_primary_challenge,C2,1049,48391.84638994965,2,1,5,1,1206,1
v3_primary_challenge,C2,1049,48667.585183338044,2,1,3,3,1211,0
v3_primary_challenge,C2,1049,48700.01728560588,2,1,2,2,1211,0
v3_primary_challenge,C2,1049,48750.41940639078,2,1,4,4,1212,0
v3_primary_challenge,C2,1049,48774.51734553686,2,1,5,3,1214,1
v3_primary_challenge,C2,1049,49200.72916209035,2,1,5,5,1224,0
v3_primary_challenge,C2,1049,49214.3278662253,2,1,5,5,1225,0
v3_primary_challenge,C2,1049,49253.376209394366,2,1,4,4,1226,0
v3_primary_challenge,C2,1049,49431.12665830657,2,1,2,1,1230,1
v3_primary_challenge,C2,1049,49458.49670875332,3,1,4,5,1230,1
v3_primary_challenge,C2,1049,49475.28253582015,2,1,4,4,1231,0
v3_primary_challenge,C2,1049,49545.28253582015,3,1,4,4,1231,0
v3_primary_challenge,C2,1049,49580.04539708217,2,1,3,1,1233,1
v3_primary_challenge,C2,1049,50250.04539708217,5,1,4,4,1255,0
v3_primary_challenge,C2,1049,50280.68519968653,4,1,4,4,1255,0
v3_primary_challenge,C2,1049,50350.68519968653,4,1,4,4,1255,0
v3_primary_challenge,C2,1049,50417.18041373264,4,1,4,5,1253,1
v3_primary_challenge,C2,1049,50460.02733910317,3,1,4,4,1256,0
v3_primary_challenge,C2,1049,50498.62082973899,2,1,4,4,1256,0
v3_primary_challenge,C2,1049,50568.62082973899,2,1,4,4,1256,0
v3_primary_challenge,C2,1049,50617.92207484303,2,1,4,4,1257,0
v3_primary_challenge,C2,1049,50636.4816981317,2,1,4,4,1258,0
v3_primary_challenge,C2,1049,50687.261783754155,2,1,4,4,1259,0
v3_primary_challenge,C2,1049,51068.85975619513,3,1,4,4,1268,0
v3_primary_challenge,C2,1049,51078.85975619513,2,1,4,4,1268,0
v3_primary_challenge,C2,1049,51629.933610400905,2,1,4,4,1284,0
v3_primary_challenge,C2,1049,51665.68404445434,2,1,2,1,1286,1
v3_primary_challenge,C2,1049,51751.030420414536,3,1,5,5,1287,0
v3_primary_challenge,C2,1049,51771.56409188803,2,1,5,5,1287,0
v3_primary_challenge,C2,1049,51963.679136605926,2,1,4,1,1293,1
v3_primary_challenge,C2,1049,52246.93069819057,2,1,4,4,1301,0
v3_primary_challenge,C2,1049,52263.89813649058,2,1,4,4,1302,0
v3_primary_challenge,C2,1049,52307.57530035114,2,1,4,2,1303,1
v3_primary_challenge,C2,1049,55865.9192472732,2,1,4,4,1419,0
v3_primary_challenge,C2,1049,56360.10971724946,2,1,4,4,1433,0
v3_primary_challenge,C2,1049,56430.10971724946,2,1,4,4,1433,0
v3_primary_challenge,C2,1049,56500.10971724946,4,1,4,4,1435,0
v3_primary_challenge,C2,1049,56570.10971724946,5,1,4,4,1436,0
v3_primary_challenge,C2,1049,56632.9910196274,4,1,4,4,1436,0
v3_primary_challenge,C2,1049,56642.9910196274,3,1,4,4,1436,0
v3_primary_challenge,C2,1049,56712.9910196274,3,1,4,4,1436,0
v3_primary_challenge,C2,1049,58881.11787977338,4,1,5,3,1505,1
v3_primary_challenge,C2,1049,58891.11787977338,3,1,5,3,1505,1
v3_primary_challenge,C2,1049,58904.51548613902,2,1,2,3,1505,1
v3_primary_challenge,C2,1049,59097.446005424856,2,1,3,1,1511,1
v3_primary_challenge,C2,1049,59609.03293106286,3,1,3,1,1524,1
v3_primary_challenge,C2,1049,59627.16173621616,2,1,3,3,1525,0
v3_primary_challenge,C2,1049,59819.03293106286,4,1,4,4,1529,0
v3_primary_challenge,C2,1049,59867.022504698434,4,1,4,5,1532,1
v3_primary_challenge,C2,1049,59937.022504698434,4,1,4,5,1532,1
v3_primary_challenge,C2,1049,59996.96027287879,3,1,5,5,1532,0
