scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,workload,n_pads,wpt_power_kw
v3_stress_w75_p1_kw1,C4,1015,1838,1338,55.75,72.79651795429814,181.90482440174515,1054.22120048788,179.46619905162325,48.86363636363637,47.64468371467026,51.13636363636363,0.21944664804996736,506.34304032288105,0,7740.0,23.597999999999892,3.9362499999999994,32.39973556733725,29.91356010143763,2.4861754658996227,92.326556305583,19.769037796383095,5.365426319650923,24.548133781786703,134.99889819723853,2.0,4,2531.7152016144055,462,52.16450216450217,141,774,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1016,1770,1431,59.625,80.84745762711864,156.84024516541467,593.3690202030994,153.5050847574723,69.01408450704226,69.39929328621908,30.985915492957744,0.28896201654936926,445.76019001033893,0,120.0,21.317999999999934,3.692916666666664,26.324558014075695,24.120143243684243,2.204414770391447,91.62601412258184,29.59333333333327,0.0,24.120143243684243,109.68565839198203,0.0,0,2228.8009500516946,0,0.0,0,12,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1016,1770,1355,56.458333333333336,76.55367231638418,121.30173049991379,1016.5697588068404,119.16230281405159,40.0,43.60424028268552,60.0,0.25564530783107886,424.622807899145,0,9300.0,23.15399999999987,3.8204166666666692,30.322563060270532,27.753198799239918,2.569364261030615,91.52655975709037,19.710377558908558,6.6954127940367405,21.057786005203177,126.34401275112724,2.0,4,2123.114039495725,546,52.38095238095239,163,930,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1016,1770,1280,53.333333333333336,72.31638418079096,148.83188258556223,1152.5564594471482,147.0447706013043,31.549295774647888,35.830388692579504,68.45070422535211,0.25205455810416955,519.2812391156921,0,11380.0,23.56999999999983,3.8493055555555635,32.19159131150697,29.283754354795494,2.9078369567114857,90.96709159676719,19.695362706981395,8.238331426159572,21.045422928635922,134.1316304646124,2.0,4,2596.4061955784605,681,63.729809104258436,198,1138,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1016,1770,1310,54.583333333333336,74.01129943502825,137.94073533961475,1081.8459870036716,136.05491888543992,35.2112676056338,37.950530035335696,64.7887323943662,0.2544380904402414,466.9088544819803,0,10450.0,23.383999999999844,3.836388888888894,31.046922999441534,28.596559910351036,2.4503630890905046,92.10754930807612,19.71382238368801,7.547844025295789,21.048715885055245,129.36217916433978,2.0,4,2334.5442724099016,621,56.52173913043478,183,1045,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1017,1771,1566,65.25,88.42461885940148,64.15533473657618,480.67120834401675,61.417183055930444,56.09756097560976,56.704707560627675,43.90243902439025,0.3047795339290539,308.3355177908269,0,110.0,21.239999999999934,3.6887499999999984,24.393122595180195,22.131887579035475,2.2612350161447257,90.73003053495286,29.608845097903302,0.0,22.131887579035475,101.63801081325082,0.0,0,1541.6775889541343,0,0.0,0,11,0.3,0.7,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C2,1017,1771,1423,59.291666666666664,80.35008469791079,80.02617618227204,1051.05412790821,78.56157710502372,28.997289972899733,28.530670470756057,71.00271002710026,0.26802858752429853,399.0175899119273,0,12510.0,23.719999999999803,3.860972222222232,28.80323616375084,26.522665356813395,2.280570806937446,92.08224105801152,19.63866950458446,8.954092484614705,17.56857287219869,120.01348401562852,2.0,4,1995.087949559636,749,46.461949265687586,226,1251,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C3,1017,1771,1417,59.041666666666664,80.01129305477131,88.89303397809066,1147.1116476930297,87.78171157011026,24.390243902439025,20.970042796005707,75.60975609756098,0.2581826214012385,463.0951874850599,0,13890.0,23.995999999999775,3.880138888888902,29.984752098518037,27.46227646792452,2.5224756305935303,91.58747211814305,19.642208188961852,9.91488489877626,17.54739156914826,124.93646707715848,2.0,4,2315.4759374252994,834,58.63309352517986,259,1389,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C4,1017,1771,1423,59.291666666666664,80.35008469791079,85.44560536377185,1126.7366493211227,84.26467299850523,25.74525745257452,22.039942938659063,74.25474254742548,0.26038827270191167,446.2002238135623,0,13580.0,23.93399999999978,3.875833333333347,29.720073942437253,27.29310980125786,2.4269641411794036,91.83392293747313,19.62442602595488,9.714029151271893,17.579080649985965,123.83364142682191,2.0,4,2231.0011190678115,817,49.69400244798042,251,1358,,,0.0,0,75,1,1
v3_stress_w75_p1_kw1,C1,1018,1834,1466,61.083333333333336,79.93456924754635,150.34486554194797,598.8927976828859,147.24281290733097,64.57765667574932,64.07634628493524,35.42234332425068,0.28912854946541067,418.2166267307166,0,110.0,22.013999999999918,3.8212499999999974,24.171240730817388,22.10835424664617,2.062886484171216,91.46553332886582,29.686111111111057,0.0,22.10835424664617,100.71350304507243,0.0,0,2091.083133653583,0,0.0,0,11,0.3,0.7,0.0,0,75,1,1
