scenario,replication,time_s,horizon_start_s,slot_index,execute_first_slot,agv_id,preview_task_id,pad_rank,predicted_eta,slot_s,horizon_s
C5_no_prior_20rep,1011,21183.27356672108,21183.27356672108,2,0,3,556,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21183.27356672108,21183.27356672108,3,0,3,556,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21183.27356672108,21183.27356672108,14,0,3,556,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21183.27356672108,21183.27356672108,15,0,3,556,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21253.27356672108,21253.27356672108,1,1,3,558,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21253.27356672108,21253.27356672108,2,0,3,558,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21253.27356672108,21253.27356672108,12,0,3,558,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21253.27356672108,21253.27356672108,13,0,5,557,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21253.27356672108,21253.27356672108,14,0,5,557,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21253.27356672108,21253.27356672108,15,0,5,557,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21323.27356672108,21323.27356672108,1,1,1,558,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,21323.27356672108,21323.27356672108,12,0,1,558,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,21323.27356672108,21323.27356672108,13,0,1,558,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,21323.27356672108,21323.27356672108,14,0,1,558,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,21323.27356672108,21323.27356672108,11,0,3,559,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21392.23523956891,21392.23523956891,10,0,3,558,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21392.23523956891,21392.23523956891,11,0,3,558,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21392.23523956891,21392.23523956891,12,0,3,558,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21392.23523956891,21392.23523956891,15,0,4,559,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,21392.23523956891,21392.23523956891,9,0,5,557,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21392.23523956891,21392.23523956891,13,0,5,557,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21392.23523956891,21392.23523956891,14,0,5,557,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21403.201078850205,21403.201078850205,12,0,1,560,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,21403.201078850205,21403.201078850205,10,0,3,558,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21403.201078850205,21403.201078850205,11,0,3,558,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21403.201078850205,21403.201078850205,15,0,3,558,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21403.201078850205,21403.201078850205,13,0,4,559,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,21403.201078850205,21403.201078850205,14,0,4,559,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,21431.63298996411,21431.63298996411,9,0,1,560,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,21431.63298996411,21431.63298996411,10,0,1,560,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,21431.63298996411,21431.63298996411,11,0,1,560,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,21431.63298996411,21431.63298996411,15,0,1,560,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,21431.63298996411,21431.63298996411,8,0,4,559,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,21431.63298996411,21431.63298996411,12,0,4,559,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,21431.63298996411,21431.63298996411,13,0,4,559,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,21436.61904571159,21436.61904571159,8,0,1,560,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,21436.61904571159,21436.61904571159,12,0,1,560,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,21436.61904571159,21436.61904571159,13,0,1,560,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,21596.61904571159,21596.61904571159,7,0,4,564,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21596.61904571159,21596.61904571159,8,0,4,564,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21596.61904571159,21596.61904571159,12,0,4,564,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,21601.63298996411,21601.63298996411,7,0,3,565,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21601.63298996411,21601.63298996411,8,0,3,565,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21601.63298996411,21601.63298996411,9,0,3,565,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21601.63298996411,21601.63298996411,14,0,3,565,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21775.236810796036,21775.236810796036,4,0,3,570,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21775.236810796036,21775.236810796036,5,0,3,570,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21775.236810796036,21775.236810796036,6,0,3,570,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21775.236810796036,21775.236810796036,11,0,3,570,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21840.61137743187,21840.61137743187,1,1,1,572,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,21840.61137743187,21840.61137743187,5,0,1,572,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,21840.61137743187,21840.61137743187,6,0,1,572,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,21910.61137743187,21910.61137743187,4,0,1,574,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,21910.61137743187,21910.61137743187,5,0,1,574,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,21910.61137743187,21910.61137743187,1,1,4,573,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,21910.61137743187,21910.61137743187,6,0,4,573,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,21910.61137743187,21910.61137743187,2,0,5,572,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1011,21910.61137743187,21910.61137743187,3,0,5,572,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1011,21910.61137743187,21910.61137743187,7,0,5,572,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1011,21937.69118053283,21937.69118053283,5,0,1,573,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,21937.69118053283,21937.69118053283,13,0,1,573,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,21937.69118053283,21937.69118053283,1,1,3,574,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21937.69118053283,21937.69118053283,2,0,3,574,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21937.69118053283,21937.69118053283,6,0,3,574,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21937.69118053283,21937.69118053283,14,0,3,574,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,21937.69118053283,21937.69118053283,3,0,4,575,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,21937.69118053283,21937.69118053283,8,0,4,575,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,21937.69118053283,21937.69118053283,15,0,4,575,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,22007.69118053283,22007.69118053283,4,0,1,573,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,22007.69118053283,22007.69118053283,12,0,1,573,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,22007.69118053283,22007.69118053283,1,1,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22007.69118053283,22007.69118053283,7,0,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22007.69118053283,22007.69118053283,14,0,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22007.69118053283,22007.69118053283,2,0,4,574,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22007.69118053283,22007.69118053283,3,0,4,574,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22027.261583035128,22027.261583035128,1,1,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22027.261583035128,22027.261583035128,7,0,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22027.261583035128,22027.261583035128,2,0,4,574,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22027.261583035128,22027.261583035128,3,0,4,574,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22027.261583035128,22027.261583035128,12,0,4,574,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22094.13692799627,22094.13692799627,6,0,3,577,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22094.13692799627,22094.13692799627,11,0,3,577,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22094.13692799627,22094.13692799627,1,1,5,576,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22094.13692799627,22094.13692799627,2,0,5,576,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22094.13692799627,22094.13692799627,13,0,5,576,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22094.13692799627,22094.13692799627,14,0,5,576,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22094.13692799627,22094.13692799627,15,0,5,576,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22164.13692799627,22164.13692799627,5,0,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22164.13692799627,22164.13692799627,10,0,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22164.13692799627,22164.13692799627,14,0,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22164.13692799627,22164.13692799627,15,0,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22164.13692799627,22164.13692799627,1,1,5,577,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22164.13692799627,22164.13692799627,12,0,5,577,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22164.13692799627,22164.13692799627,13,0,5,577,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22174.13692799627,22174.13692799627,5,0,1,577,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,22174.13692799627,22174.13692799627,9,0,1,577,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,22174.13692799627,22174.13692799627,14,0,1,577,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,22174.13692799627,22174.13692799627,1,1,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22174.13692799627,22174.13692799627,12,0,3,576,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22174.13692799627,22174.13692799627,2,0,5,578,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22174.13692799627,22174.13692799627,13,0,5,578,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22212.696390725054,22212.696390725054,11,0,3,578,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22212.696390725054,22212.696390725054,12,0,3,578,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22212.696390725054,22212.696390725054,1,1,5,577,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22212.696390725054,22212.696390725054,13,0,5,577,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22253.60760976627,22253.60760976627,8,0,4,578,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22253.60760976627,22253.60760976627,12,0,4,578,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22253.60760976627,22253.60760976627,13,0,4,578,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22253.60760976627,22253.60760976627,1,1,5,579,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22300.101635970925,22300.101635970925,8,0,5,579,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22300.101635970925,22300.101635970925,12,0,5,579,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22300.101635970925,22300.101635970925,13,0,5,579,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22416.567180218757,22416.567180218757,7,0,1,581,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22416.567180218757,22416.567180218757,12,0,1,581,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22416.567180218757,22416.567180218757,1,1,3,582,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22416.567180218757,22416.567180218757,8,0,3,582,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22416.567180218757,22416.567180218757,9,0,3,582,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22466.625642078678,22466.625642078678,5,0,1,581,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22466.625642078678,22466.625642078678,9,0,1,581,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22466.625642078678,22466.625642078678,7,0,3,582,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22466.625642078678,22466.625642078678,8,0,3,582,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22477.85908769643,22477.85908769643,7,0,3,582,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22477.85908769643,22477.85908769643,8,0,3,582,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22477.85908769643,22477.85908769643,4,0,4,583,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,22477.85908769643,22477.85908769643,9,0,4,583,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,22480.91014552809,22480.91014552809,4,0,4,583,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,22480.91014552809,22480.91014552809,8,0,4,583,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,22480.91014552809,22480.91014552809,9,0,4,583,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,22526.567180218757,22526.567180218757,8,0,5,584,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,22526.567180218757,22526.567180218757,9,0,5,584,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,22640.15459923473,22640.15459923473,1,1,4,587,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22640.15459923473,22640.15459923473,6,0,4,587,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22640.15459923473,22640.15459923473,13,0,4,587,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22710.15459923473,22710.15459923473,4,0,1,587,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,22710.15459923473,22710.15459923473,5,0,1,587,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,22710.15459923473,22710.15459923473,12,0,1,587,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,22710.15459923473,22710.15459923473,1,1,5,588,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,22710.15459923473,22710.15459923473,6,0,5,588,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,22747.636643658705,22747.636643658705,4,0,4,588,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,22747.636643658705,22747.636643658705,5,0,4,588,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,22768.979021753952,22768.979021753952,1,1,5,589,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,22768.979021753952,22768.979021753952,6,0,5,589,1,0.4242246123061531,60.0,900.0
C5_no_prior_20rep,1011,22781.4983763402,22781.4983763402,1,1,5,590,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22781.4983763402,22781.4983763402,6,0,5,590,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22781.4983763402,22781.4983763402,10,0,5,590,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22851.4983763402,22851.4983763402,4,0,3,590,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,22851.4983763402,22851.4983763402,1,1,5,591,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22851.4983763402,22851.4983763402,2,0,5,591,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22851.4983763402,22851.4983763402,14,0,5,591,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22851.4983763402,22851.4983763402,15,0,5,591,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22861.4983763402,22861.4983763402,1,1,5,591,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22861.4983763402,22861.4983763402,2,0,5,591,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22861.4983763402,22861.4983763402,14,0,5,591,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22861.4983763402,22861.4983763402,15,0,5,591,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,22931.4983763402,22931.4983763402,7,0,1,591,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,22931.4983763402,22931.4983763402,14,0,1,591,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,22931.4983763402,22931.4983763402,1,1,4,592,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22931.4983763402,22931.4983763402,2,0,4,592,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22931.4983763402,22931.4983763402,12,0,4,592,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22931.4983763402,22931.4983763402,13,0,4,592,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22998.326309799857,22998.326309799857,1,1,5,593,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22998.326309799857,22998.326309799857,11,0,5,593,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,22998.326309799857,22998.326309799857,12,0,5,593,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,23051.277133593547,23051.277133593547,10,0,3,594,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23051.277133593547,23051.277133593547,15,0,3,594,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23051.277133593547,23051.277133593547,11,0,4,593,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,23051.277133593547,23051.277133593547,12,0,4,593,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,23051.277133593547,23051.277133593547,1,1,5,595,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23051.277133593547,23051.277133593547,13,0,5,595,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23066.504431868045,23066.504431868045,10,0,3,594,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23066.504431868045,23066.504431868045,11,0,3,594,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23066.504431868045,23066.504431868045,1,1,5,595,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23066.504431868045,23066.504431868045,12,0,5,595,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23066.504431868045,23066.504431868045,13,0,5,595,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23086.4855771215,23086.4855771215,5,0,5,595,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23086.4855771215,23086.4855771215,12,0,5,595,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23086.4855771215,23086.4855771215,13,0,5,595,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23142.067393051464,23142.067393051464,10,0,1,596,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,23142.067393051464,23142.067393051464,11,0,1,596,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,23142.067393051464,23142.067393051464,15,0,1,596,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,23206.504431868045,23206.504431868045,8,0,4,598,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,23256.4855771215,23256.4855771215,7,0,3,599,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23256.4855771215,23256.4855771215,8,0,3,599,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23256.4855771215,23256.4855771215,13,0,3,599,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23315.99655356635,23315.99655356635,7,0,1,600,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,23315.99655356635,23315.99655356635,8,0,1,600,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,23315.99655356635,23315.99655356635,12,0,1,600,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,23315.99655356635,23315.99655356635,1,1,5,601,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23315.99655356635,23315.99655356635,9,0,5,601,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23353.092389514284,23353.092389514284,1,1,5,602,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23353.092389514284,23353.092389514284,5,0,5,602,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23430.398585672283,23430.398585672283,4,0,4,603,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23445.99655356635,23445.99655356635,4,0,3,604,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,23445.99655356635,23445.99655356635,5,0,3,604,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,23445.99655356635,23445.99655356635,10,0,3,604,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,23590.398585672283,23590.398585672283,1,1,5,607,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,23660.398585672283,23660.398585672283,5,0,3,608,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,23660.398585672283,23660.398585672283,1,1,4,607,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,23660.398585672283,23660.398585672283,6,0,4,607,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,23660.398585672283,23660.398585672283,2,0,5,610,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,23660.398585672283,23660.398585672283,7,0,5,610,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,23670.729203242132,23670.729203242132,1,1,4,610,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,23670.729203242132,23670.729203242132,6,0,4,610,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,23670.729203242132,23670.729203242132,2,0,5,609,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23717.143689274522,23717.143689274522,1,1,4,610,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,23717.143689274522,23717.143689274522,5,0,4,610,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,23717.143689274522,23717.143689274522,6,0,4,610,1,0.6287393696848425,60.0,900.0
C5_no_prior_20rep,1011,23778.311989987815,23778.311989987815,1,1,4,611,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1011,23803.62209771057,23803.62209771057,1,1,4,611,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1011,23887.143689274522,23887.143689274522,1,1,1,613,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,23957.143689274522,23957.143689274522,1,1,5,613,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23957.143689274522,23957.143689274522,2,0,5,613,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,23968.318807361797,23968.318807361797,1,1,5,615,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1011,24971.437337660445,24971.437337660445,15,0,5,645,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,24996.403021246373,24996.403021246373,15,0,2,646,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25022.99540852267,25022.99540852267,15,0,4,648,1,0.9,60.0,900.0
C5_no_prior_20rep,1011,25169.358936586927,25169.358936586927,13,0,1,652,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,25221.334546444563,25221.334546444563,12,0,4,653,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,25221.334546444563,25221.334546444563,13,0,4,653,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,25300.800874054592,25300.800874054592,10,0,2,655,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25300.800874054592,25300.800874054592,11,0,2,655,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25316.465232336388,25316.465232336388,9,0,5,656,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25316.465232336388,25316.465232336388,10,0,5,656,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25316.465232336388,25316.465232336388,11,0,5,656,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25375.642077411776,25375.642077411776,9,0,4,658,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1011,25375.642077411776,25375.642077411776,10,0,4,658,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1011,25476.465232336388,25476.465232336388,7,0,2,661,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25476.465232336388,25476.465232336388,8,0,2,661,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25533.751558292715,25533.751558292715,7,0,4,663,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,25533.751558292715,25533.751558292715,15,0,4,663,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,25682.053575766644,25682.053575766644,4,0,4,668,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,25682.053575766644,25682.053575766644,5,0,4,668,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,25754.581724653548,25754.581724653548,1,1,3,669,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,25754.581724653548,25754.581724653548,12,0,3,669,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,25824.581724653548,25824.581724653548,11,0,2,669,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,25824.581724653548,25824.581724653548,1,1,3,671,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25824.581724653548,25824.581724653548,2,0,3,671,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25834.581724653548,25834.581724653548,1,1,3,671,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25834.581724653548,25834.581724653548,2,0,3,671,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25834.581724653548,25834.581724653548,11,0,3,671,1,0.7984742371185594,60.0,900.0
C5_no_prior_20rep,1011,25904.581724653548,25904.581724653548,1,1,1,671,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,25904.581724653548,25904.581724653548,10,0,1,671,1,0.95,60.0,900.0
C5_no_prior_20rep,1011,25964.77738946248,25964.77738946248,9,0,1,674,1,0.9110305152576289,60.0,900.0
C5_no_prior_20rep,1011,25964.77738946248,25964.77738946248,1,1,4,671,1,0.7147323661830915,60.0,900.0
C5_no_prior_20rep,1011,25996.609178489252,25996.609178489252,4,0,1,673,1,0.8459729864932467,60.0,900.0
C5_no_prior_20rep,1011,25996.609178489252,25996.609178489252,7,0,2,672,1,0.7984742371185594,60.0,900.0
