scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions
base_original,C3,1014,1880,1877,78.20833333333333,99.84042553191489,0.25038638531125784,3.522208682511761,0.0,0,0.0,100,0.35033372388836226,1.8947806286936006e-16,0,25430.0,27.645999999999432,4.269861111111135,45.87985940018956,36.725445664510694,9.154413735678919,80.04698825288675,62.98016449312844,36.725445664510694,0.0,31.86101347235389,1.5,3,9.473903143468002e-16,303,53.46534653465347,526,2543
base_original,C4,1014,1880,1877,78.20833333333333,99.84042553191489,0.250130119021034,3.522208682511761,0.0,0,0.0,100,0.3507117978420944,0.0,0,25590.0,27.67799999999943,4.272083333333358,45.74375277684599,36.766612162572905,8.977140614273123,80.37515492428723,62.98016449312844,36.766612162572905,0.0,31.766494983920857,1.5,3,0.0,270,55.55555555555556,521,2559
base_original,C1,1015,1838,1836,76.5,99.8911860718172,3.695400903237548,165.43625388049185,2.4964911660548172,0,18.00870511425462,100,0.407107486292838,4.692486848257371,0,60.0,22.06799999999994,3.82999999999999,29.641304934578294,21.04794899032647,8.593355944251819,71.00884740662285,19.722590413776175,0.0,21.04794899032647,20.584239537901592,0.0,0,23.462434241286854,0,0.0,0,6
base_original,C2,1015,1838,1837,76.54166666666667,99.9455930359086,0.2312605679331022,3.5997132630852016,0.0,0,0.0,100,0.35425828320300645,2.3684757858670008e-17,0,25990.0,27.25399999999945,4.190138888888912,48.667018046917676,38.818421212549225,9.8485968343685,79.76330330148056,45.60975474603318,38.818421212549225,0.0,33.79654031035952,1.5,3,1.1842378929335003e-16,372,29.838709677419356,484,2599
base_original,C3,1015,1838,1837,76.54166666666667,99.9455930359086,0.2314765973610895,3.5997132630852016,0.0,0,0.0,100,0.35349605964170683,0.0,0,25780.0,27.211999999999453,4.187222222222244,48.94141852898554,38.773504545882524,10.167913983103077,79.22431697176683,50.39686899871465,38.773504545882524,0.0,33.98709620068442,1.5,3,0.0,384,63.28125,473,2578
base_original,C4,1015,1838,1837,76.54166666666667,99.9455930359086,0.2313016692862147,3.5997132630852016,0.0,0,0.0,100,0.3544050231316821,0.0,0,25870.0,27.229999999999453,4.188472222222245,48.61419167259449,38.79275454588254,9.821437126712006,79.79718105186836,50.39686899871465,38.79275454588254,0.0,33.759855328190625,1.5,3,0.0,375,59.73333333333334,485,2587
base_original,C1,1016,1770,1766,73.58333333333333,99.77401129943503,4.748129973944422,166.48002026456172,3.7590410264798892,0,14.576271186440682,100,0.4501202410017472,24.85906886860241,0,50.0,21.24999999999997,3.688194444444435,20.956713239371012,17.544726577017606,3.4119866623534025,83.71888462002063,19.72427417209711,0.0,17.544726577017606,14.553273082896535,0.0,0,124.29534434301203,0,0.0,0,5
base_original,C2,1016,1770,1766,73.58333333333333,99.77401129943503,0.16758483927005663,2.147405395475198,0.0,0,0.0,100,0.3775198466775814,0.0,0,25330.0,26.305999999999504,4.039305555555577,47.09285519607067,37.2345225707043,9.85833262536644,79.06618194135545,56.79697012358778,37.2345225707043,0.0,32.703371663938,1.5,3,0.0,260,43.84615384615385,436,2533
base_original,C3,1016,1770,1766,73.58333333333333,99.77401129943503,0.16766793357451887,2.147405395475198,0.0,0,0.0,100,0.3772525884760646,0.0,0,25090.0,26.257999999999505,4.035972222222243,47.18906814861677,37.13960885910321,10.049459289513612,78.70384035161726,56.79697012358778,37.13960885910321,0.0,32.77018621431722,1.5,3,0.0,269,63.19702602230484,426,2509
base_original,C4,1016,1770,1766,73.58333333333333,99.77401129943503,0.16765462220364954,2.147405395475198,0.0,0,0.0,100,0.3793369011969621,0.0,0,24960.0,26.231999999999505,4.034166666666688,46.43871556909369,37.15538368181541,9.283331887278333,80.0094990278831,56.79697012358778,37.15538368181541,0.0,32.24910803409284,1.5,3,0.0,245,53.06122448979592,426,2496
base_original,C1,1017,1771,1769,73.70833333333333,99.88706945228685,1.3409437123979613,121.0494252488313,0.6873959132498433,0,6.437041219649919,100,0.4505898756464517,5.765493724489619,0,50.0,21.261999999999972,3.6902777777777684,20.687644767277398,17.5445264679244,3.1431182993529996,84.80678523480539,19.702937317868162,0.0,17.5445264679244,14.36641997727597,0.0,0,28.82746862244809,0,0.0,0,5
base_original,C2,1017,1771,1769,73.70833333333333,99.88706945228685,0.14618579324458986,2.2483927086457696,0.0,0,0.0,100,0.3826915146753754,0.0,0,26330.0,26.517999999999482,4.055277777777801,45.131054716864845,35.45253922426315,9.678515492601715,78.55464368532701,50.287171835641644,35.45253922426315,0.0,31.34101022004502,1.5,3,0.0,229,33.624454148471614,479,2633
base_original,C3,1017,1771,1769,73.70833333333333,99.88706945228685,0.14601855250563106,2.2483927086457696,0.0,0,0.0,100,0.3832334520956907,0.0,0,25980.0,26.44799999999949,4.05041666666669,44.93595724555132,35.37767811315207,9.558279132399326,78.72910756041472,52.0157058365052,35.37767811315207,0.0,31.20552586496623,1.5,3,0.0,244,51.63934426229508,484,2598
base_original,C4,1017,1771,1769,73.70833333333333,99.88706945228685,0.14603793573997464,2.2483927086457696,0.0,0,0.0,100,0.384757789278719,0.0,0,25930.0,26.43799999999949,4.049722222222245,44.38719585966113,35.36379291765271,9.023402942008456,79.67115793811872,52.0157058365052,35.36379291765271,0.0,30.82444156920913,1.5,3,0.0,236,43.22033898305085,479,2593
base_original,C1,1018,1834,1830,76.25,99.78189749182116,4.4253339553871704,141.28131863859016,3.316338824454144,0,15.812431842966191,100,0.43236914650055525,20.0159235215775,0,50.0,22.017999999999944,3.8215277777777676,20.94710725980009,17.53757646886843,3.4095307909316652,83.7231425387555,19.745540515347994,0.0,17.53757646886843,14.546602263750064,0.0,0,100.07961760788749,0,0.0,0,5
base_original,C2,1018,1834,1829,76.20833333333333,99.72737186477644,0.17394096105855414,2.390875639311101,0.0,0,0.0,100,0.3650353046189,0.0,0,26190.0,27.24599999999945,4.184583333333357,45.18729033719603,36.15008517471587,9.037205162480193,80.000559681621,63.60599449307548,36.15008517471587,0.0,31.38006273416391,1.5,3,0.0,230,44.78260869565218,506,2619
base_original,C3,1018,1834,1829,76.20833333333333,99.72737186477644,0.17407624634864421,2.390875639311101,0.0,0,0.0,100,0.36504007135022143,0.0,0,25770.0,27.16199999999946,4.178750000000023,45.18557431392027,36.05628959952462,9.129284714395693,79.79601929816967,63.60599449307548,36.05628959952462,0.0,31.378871051333526,1.5,3,0.0,265,63.77358490566037,501,2577
base_original,C4,1018,1834,1829,76.20833333333333,99.72737186477644,0.17389623965090192,2.390875639311101,0.0,0,0.0,100,0.36642081400649806,0.0,0,25820.0,27.171999999999457,4.179444444444469,44.68850695766069,36.06669989073335,8.621807066927376,80.70688046236157,63.60599449307548,36.06669989073335,0.0,31.033685387264384,1.5,3,0.0,249,55.82329317269076,508,2582
base_original,C1,1019,1794,1787,74.45833333333333,99.6098104793757,4.151031818527484,116.60517725340517,3.0502702950963343,0,16.276477146042367,100,0.44600862615423675,9.480189922767046,0,50.0,21.53799999999996,3.738194444444435,20.03689458447475,17.546876576441765,2.4900180080329855,87.57283471480488,19.708505690414956,0.0,17.546876576441765,13.914510128107466,0.0,0,47.40094961383523,0,0.0,0,5
base_original,C2,1019,1794,1787,74.45833333333333,99.6098104793757,0.22176139295488811,4.845560543756922,0.0,0,0.0,100,0.37237336500833584,0.0,0,25720.0,26.671999999999493,4.094722222222242,46.545588596999124,37.28362338383574,9.26196521316342,80.10130392086067,54.79664170085371,37.28362338383574,0.0,32.32332541458273,1.5,3,0.0,304,43.09210526315789,466,2572
base_original,C3,1019,1794,1787,74.45833333333333,99.6098104793757,0.2218443972649537,4.845560543756922,0.0,0,0.0,100,0.37269008220298255,0.0,0,25390.0,26.605999999999497,4.090138888888909,46.4315704069263,37.22580881251505,9.205761594411262,80.173486458175,56.32517235708187,37.22580881251505,0.0,32.24414611592103,1.5,3,0.0,310,60.322580645161295,463,2539
base_original,C4,1019,1794,1787,74.45833333333333,99.6098104793757,0.22206008309623526,4.845560543756922,0.0,0,0.0,100,0.3734495644313365,0.0,0,25540.0,26.63599999999949,4.092222222222242,46.158156804718885,37.24541612316907,8.912740681549863,80.69086528030807,55.946732953158055,37.24541612316907,0.0,32.05427555883258,1.5,3,0.0,307,52.44299674267101,471,2554
base_original,C1,1020,1795,1790,74.58333333333333,99.72144846796658,3.3134700625680593,122.10475083730422,2.2623683376654458,0,14.428969359331479,100,0.43923512443688395,9.0113388924095,0,50.0,21.54999999999996,3.740277777777768,22.375355202721785,17.53590293118076,4.839452271541026,78.37150638416529,19.716562845431053,0.0,17.53590293118076,15.538441113001241,0.0,0,45.0566944620475,0,0.0,0,5
