scenario,strategy,throughput_mean,throughput_std,throughput_median,throughput_p5,throughput_p95,completion_rate_mean,completion_rate_std,completion_rate_median,completion_rate_p5,completion_rate_p95,mean_delay_mean,mean_delay_std,mean_delay_median,mean_delay_p5,mean_delay_p95,max_delay_mean,max_delay_std,max_delay_median,max_delay_p5,max_delay_p95,mean_tardiness_mean,mean_tardiness_std,mean_tardiness_median,mean_tardiness_p5,mean_tardiness_p95,urgent_on_time_rate_mean,urgent_on_time_rate_std,urgent_on_time_rate_median,urgent_on_time_rate_p5,urgent_on_time_rate_p95,urgent_deadline_violation_rate_mean,urgent_deadline_violation_rate_std,urgent_deadline_violation_rate_median,urgent_deadline_violation_rate_p5,urgent_deadline_violation_rate_p95,normal_deadline_violation_rate_mean,normal_deadline_violation_rate_std,normal_deadline_violation_rate_median,normal_deadline_violation_rate_p5,normal_deadline_violation_rate_p95,charging_wait_mean,charging_wait_std,charging_wait_median,charging_wait_p5,charging_wait_p95,low_soc_stops_mean,low_soc_stops_std,low_soc_stops_median,low_soc_stops_p5,low_soc_stops_p95,wpt_loss_mean,wpt_loss_std,wpt_loss_median,wpt_loss_p5,wpt_loss_p95,pad_utilization_mean,pad_utilization_std,pad_utilization_median,pad_utilization_p5,pad_utilization_p95,charging_contention_events_mean,charging_contention_events_std,charging_contention_events_median,charging_contention_events_p5,charging_contention_events_p95,different_decision_rate_C4_vs_C3_mean,different_decision_rate_C4_vs_C3_std,different_decision_rate_C4_vs_C3_median,different_decision_rate_C4_vs_C3_p5,different_decision_rate_C4_vs_C3_p95
stress_w75_p1_kw3,C4,74.56416666666667,1.618548811467245,74.66666666666667,72.05625,76.85625,99.77596213295168,0.10842101507904245,99.77728285077951,99.60578893491271,99.94428968060267,0.2065012726615722,0.04033679161560938,0.1985005291212943,0.1523410921003788,0.26528080328401576,3.5143772406052562,0.819821865787113,3.4743405570511943,2.417063080082503,4.964912883579351,0.004529479333956507,0.0039961417125513,0.0032967010955369143,0.0006690058283532341,0.014272064967214835,96.3846890344446,1.708703533824536,96.4060972629521,92.94565217391305,98.79078886156708,3.615310965555399,1.708703533824537,3.593902737047899,1.2092111384329114,7.054347826086955,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,2.1316282072803008e-18,8.180185775727475e-18,0.0,0.0,1.8355687340469224e-17,0.0,0.0,0.0,0.0,0.0,6.502344453661948,0.23695161264815526,6.523107829711607,6.044161033744309,6.857122722345192,55.39596415074026,1.4447976449078204,55.63663621977643,52.78428977783862,57.363977014729564,1019.64,32.54871388411842,1019.5,965.9,1072.4,54.06459237663395,1.9606148241188854,54.17323121145414,50.7290343473174,56.495140532790984
stress_w75_p1_kw5,C1,74.53916666666667,1.6154636891118903,74.60416666666667,72.05625,76.8,99.74260266425652,0.11874641186910227,99.74841215717208,99.52969042745414,99.94379570373047,2.1247903747167083,2.2170122263049308,1.2552375350788227,0.4624516215830323,7.721337761433775,136.6430933938813,41.364195359638536,133.2485992357246,76.69613983543289,208.759907824274,1.446708638321593,1.9765626787694783,0.6297491630268268,0.1663603403989756,6.454907297093653,84.7818394242855,6.029131058591046,84.98631577039495,73.98283124011039,93.69258611574281,15.218160575714496,6.029131058591046,15.013684229605058,6.307413884257192,26.01716875988961,7.714219264604871,6.767753898386055,5.82099596231494,0.27571028411364273,21.312080022091983,30.3278164859487,17.7675912383682,27.015478410578382,6.010768633083851,63.10147507549088,0.0,0.0,0.0,0.0,0.0,6.120105736036709,2.699856791257526,5.8429535302672715,2.5513059181305304,10.696084102066088,21.30176920485956,3.280250558489651,21.14583361128749,16.73813406850657,26.77301729958288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w75_p1_kw5,C2,74.56416666666667,1.618548811467245,74.66666666666667,72.05625,76.85625,99.77596213295168,0.10842101507904245,99.77728285077951,99.60578893491271,99.94428968060267,0.205444579661316,0.04023828176992924,0.19740312043307107,0.1511540762048924,0.26406074093628235,3.5102021066984177,0.8230897482718921,3.4743405570511943,2.3929565213141224,4.964912883579351,0.004519803917318881,0.00399253934787191,0.0031959428518257694,0.0006690058283532341,0.014268134071326311,96.39673860871159,1.7058777620792438,96.49593141528626,92.94565217391305,98.79078886156708,3.6032613912884193,1.705877762079242,3.5040685847137434,1.2092111384329114,7.054347826086955,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,2.6053233644537007e-18,9.948403872032013e-18,0.0,0.0,1.8355687340469224e-17,0.0,0.0,0.0,0.0,0.0,9.373218760972655,0.4089471492199707,9.361646746140096,8.762162887543699,10.011952393693827,37.167758960137185,1.0832166344235235,36.95020305574933,35.68284322185537,39.0292120857697,536.26,37.780142716425374,534.5,479.05,597.4499999999999,36.610054077127984,3.8923929315226453,37.366754324234236,30.119188084611572,41.89794479341196
stress_w75_p1_kw5,C3,74.56416666666667,1.618548811467245,74.66666666666667,72.05625,76.85625,99.77596213295168,0.10842101507904245,99.77728285077951,99.60578893491271,99.94428968060267,0.20548209993820266,0.04027790263902284,0.19758433423921157,0.15125004840883766,0.2640799062672239,3.5102021066984177,0.8230897482718921,3.4743405570511943,2.3929565213141224,4.964912883579351,0.004523794331468143,0.003993528009410987,0.0031959428518257694,0.0006690058283532341,0.014268134071326311,96.39673860871159,1.7058777620792438,96.49593141528626,92.94565217391305,98.79078886156708,3.6032613912884193,1.705877762079242,3.5040685847137434,1.2092111384329114,7.054347826086955,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,1.4210854715202004e-18,5.153649769113082e-18,0.0,0.0,1.1842378929335004e-17,0.0,0.0,0.0,0.0,0.0,9.341033065833411,0.39741975156678633,9.271047206825248,8.826505114133811,9.990855240919718,37.06956493946567,1.0897676278226358,36.91279096359956,35.42646991561636,38.780304109072674,528.58,38.189158628263776,528.0,470.45,591.0,54.87943507376479,2.418801296879105,55.05227099620745,51.390610874338115,58.51241134751773
stress_w75_p1_kw5,C4,74.56416666666667,1.618548811467245,74.66666666666667,72.05625,76.85625,99.77596213295168,0.10842101507904245,99.77728285077951,99.60578893491271,99.94428968060267,0.20538976753136157,0.04022701989588676,0.19760764650997167,0.15115721255850073,0.2638283082806466,3.512290153477023,0.8212485458292116,3.4743405570511943,2.3929565213141224,4.964912883579351,0.004518537494709152,0.0039891882713225715,0.0031959428518257694,0.0006690058283532341,0.014268134071326311,96.38599010917325,1.710179905148246,96.49593141528626,92.94565217391305,98.79078886156708,3.614009890826739,1.7101799051482494,3.5040685847137434,1.2092111384329114,7.054347826086955,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,1.4210854715202004e-18,5.153649769113082e-18,0.0,0.0,1.1842378929335004e-17,0.0,0.0,0.0,0.0,0.0,8.42058538089031,0.31696134765721673,8.37594937905925,8.032718981578261,9.037081003692856,36.360602981442455,0.9973710983165379,36.3556171665693,34.95393116674357,37.94120055858259,510.64,35.877205542670424,509.5,458.7,575.5,51.98213317302174,2.503526860730103,51.92381082186179,47.85317249618372,55.51546239405214
stress_w75_p2_kw1,C1,67.10833333333333,4.421918005067192,67.52083333333334,58.30833333333334,73.57708333333333,89.85844028670455,6.441356471776849,90.48632631945506,76.83201392348016,98.90778300436574,102.05635015504633,38.15927566109727,97.51750736328393,39.764703183078225,162.55045763970247,680.3724379278053,115.41378040967807,654.3966921280748,524.9397632619941,898.4462017176502,99.1828432759416,38.102146437656586,94.52470447680838,36.92535060405518,159.97167153895643,39.082060944975325,5.1727075747314295,39.07147988505747,31.419791428291212,46.62125340599455,60.917939055024675,5.17270757473143,60.92852011494253,53.37874659400545,68.58020857170878,57.94930573505628,5.354695340550981,58.154993653645946,49.10021171489061,65.43017057697342,132.1928233485322,37.67473540061115,127.90658134943355,67.24907715012905,199.90342946836546,0.0,0.0,0.0,0.0,0.0,7.630577981432724,3.4686686859424727,7.27422583980967,3.3578472767852974,13.522935014156483,66.49713486598321,9.981571038900395,66.17770629039353,51.11640926507013,86.30160278432982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w75_p2_kw1,C2,67.18666666666667,3.8994705001327925,67.625,61.025,73.4625,89.94460444431363,5.549795587406212,89.46923647146033,80.30623348360018,99.26432383119844,35.63771697557343,23.550650556697192,30.656890348675336,8.487242557701272,85.44662448667668,597.7294763745227,145.8072912759708,620.9891651394682,361.6558097593825,854.3037495808143,34.10633272308061,23.348538940524783,29.11451905991251,7.395018974759946,83.52433723402018,66.97421867754804,10.117841107932993,66.81034482758619,50.78376232382716,80.52810567042066,33.02578132245197,10.11784110793299,33.189655172413794,19.47189432957934,49.21623767617283,27.052302642263886,9.959751087646046,27.591144324062647,11.369526863244456,40.65953289712831,92.85178358505237,48.83429122703952,88.4061804673479,24.82271849626617,172.0349203389653,0.0,0.0,0.0,0.0,0.0,8.598331083713761,2.6828594067528377,8.33182029303926,5.260957247231802,13.592490121193785,79.97664934362068,7.972223166006935,80.17509541774294,67.05389028242493,91.79542920485527,493.88,94.36266124232982,496.5,329.6,649.7499999999999,22.388388306384442,7.32250068654648,21.340996967926785,13.231800967809805,34.383374350560565
stress_w75_p2_kw1,C3,66.345,4.6903027524134355,66.91666666666666,59.389583333333334,73.10416666666667,88.86599613276661,7.2006994073687665,89.8809106560905,78.5709287174601,99.85947146052851,38.99837554550492,29.661627010924086,33.35468633875874,0.2067871079313393,88.40318889128108,675.5020558851194,290.4820124453391,722.887912889583,3.154163666730263,979.8995366616696,38.23410438638366,29.255932539508397,32.702464070518324,0.003290851079070367,86.90596782089641,84.42744088886313,9.225876436489198,85.66671054363565,69.26470588235294,96.20359374193215,15.572559111136863,9.2258764364892,14.333289456364355,3.796406258067848,30.73529411764705,12.38809775956125,9.05004573783776,10.086692368245764,0.0,27.202339986235373,174.3010858442384,74.99781873111807,191.59591141284113,0.0,243.12128906592292,0.0,0.0,0.0,0.0,0.0,8.917123672412458,3.0210563817726395,8.20040742631533,4.807157201878616,13.693272028015034,84.42363123467469,15.513029865509834,88.40291025385892,50.68481568583931,102.2788417393371,646.74,84.01720183439599,655.0,508.3,779.65,58.53583892568634,6.1458567248219715,59.543460335734395,48.41294024093879,67.38750298400574
stress_w75_p2_kw1,C4,66.59833333333333,4.960899838828068,66.77083333333334,59.34583333333333,73.53958333333333,89.20831065221122,7.539619065479439,89.00056689342404,77.8922643038496,99.83277985735452,37.04141785014481,31.42341294782006,30.494716148753817,0.22118953332707805,94.82256782447203,650.7571498210257,254.9389751047535,713.8829494175802,3.4324254554136298,951.3327654865539,36.2718016675298,31.021354141839474,29.835072288010664,0.005339524378321922,93.45271752637491,84.16798664051332,9.244616981088773,84.82478300297967,69.13865546218487,96.49455258945629,15.832013359486677,9.244616981088773,15.175216997020335,3.50544741054371,30.861344537815125,12.090106099452084,9.01282352951223,11.057205717399887,0.0,26.308518163143763,164.4118660979915,77.29929470097294,178.1897395461599,0.0,242.63455036970603,0.0,0.0,0.0,0.0,0.0,8.5234631249063,2.9940606870940822,7.841290744603201,4.457729331974492,12.28827456144019,84.02174289923114,13.776653875618075,86.6851386252366,50.87391380835206,97.91604356091142,640.0,84.11726508698605,641.0,501.0,779.65,53.44440673326461,6.08328907484406,54.53632534766065,41.838784202763314,60.98671984840149
stress_w75_p2_kw3,C1,74.5375,1.609505538428276,74.625,72.05625,76.8,99.7405498446175,0.12735060417590216,99.74933487464094,99.49907474159346,99.91937214506882,3.5205078958357467,2.6765076015083022,2.7862716487846475,0.800889144641503,9.419639587464662,154.8089248154154,40.62614395966416,157.59965624335274,94.45465773537727,224.0033131220775,2.6454668531605643,2.462281062716443,1.772146838322176,0.2918104379195677,8.148854279845004,80.7972679788431,5.016070924326325,80.33970870678617,73.44524441076166,89.08579605454463,19.202732021156905,5.016070924326321,19.660291293213827,10.914203945455382,26.554755589238347,12.43496595283311,6.278509313719289,13.414201035560264,1.7845804988662153,22.350326681512335,11.760987856496705,9.426015766159546,9.691673047566518,0.0,28.994294628266612,0.0,0.0,0.0,0.0,0.0,6.046045002533362,3.619029303957967,4.909026873657101,2.3565685582328513,14.024941652321989,17.505159013190827,3.744485952144644,16.393752587042506,13.82737649852364,24.644638259980937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w75_p2_kw3,C2,74.56333333333333,1.6181334954416713,74.66666666666667,72.05625,76.85625,99.77485716057599,0.10693707142886001,99.77728285077951,99.60578893491271,99.94323140298148,0.20871195809815976,0.040154951368849966,0.20106540006668489,0.1545054473132041,0.2670476087498232,3.5129484507069413,0.816162727879332,3.4743405570511943,2.3929565213141224,4.961917445493388,0.004538526587173609,0.003984656815172071,0.0032657096751849066,0.0006476212754018545,0.014238629227239567,96.35713177786499,1.7132388601512674,96.30681818181817,92.81521739130434,98.79078886156708,3.6428682221349957,1.7132388601512694,3.6931818181818232,1.2092111384329114,7.18478260869565,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,7.664387643065614e-16,5.1440549601172456e-15,0.0,0.0,1.2552921665095064e-16,0.0,0.0,0.0,0.0,0.0,9.620028985632102,0.3931925822996592,9.580022808992451,8.971230274324203,10.25660925858906,32.21688740129133,0.9932848222688337,32.170867357853986,30.772613645122913,33.84784578227732,285.64,38.09695472322786,285.5,235.45,360.29999999999995,34.79341340201576,6.2459330710948935,34.72774816000361,24.7517274626386,43.65789517904253
stress_w75_p2_kw3,C3,74.56333333333333,1.6181334954416713,74.66666666666667,72.05625,76.85625,99.77485716057599,0.10693707142886001,99.77728285077951,99.60578893491271,99.94323140298148,0.20867136257866875,0.0401629124043055,0.20124117865606733,0.15458972967706694,0.26702263226181905,3.5129484507069413,0.816162727879332,3.4743405570511943,2.3929565213141224,4.961917445493388,0.004535851574301324,0.003985446813862674,0.0032224057983340614,0.0006476212754018545,0.014238629227239567,96.35713177786499,1.7132388601512674,96.30681818181817,92.81521739130434,98.79078886156708,3.6428682221349957,1.7132388601512694,3.6931818181818232,1.2092111384329114,7.18478260869565,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,1.0255500152804113e-15,6.9102500569971156e-15,0.0,0.0,2.936909974475076e-16,0.0,0.0,0.0,0.0,0.0,9.593006523429551,0.4023657497301722,9.592486415714346,8.949670948595825,10.25133671527992,32.14137412683714,1.0018658001768164,32.11173877092254,30.75382751261063,33.66900248553019,302.9,40.96202821030766,301.5,239.9,377.59999999999997,56.12924973029022,5.3754796296456835,57.32105066600275,48.889757020864515,63.18727154934534
stress_w75_p2_kw3,C4,74.56333333333333,1.6181334954416713,74.66666666666667,72.05625,76.85625,99.77485716057599,0.10693707142886001,99.77728285077951,99.60578893491271,99.94323140298148,0.20863564267905552,0.04015924989922144,0.20128816582429826,0.15418926435553149,0.2671086538315738,3.5129484507069413,0.816162727879332,3.4743405570511943,2.3929565213141224,4.961917445493388,0.004532972865883305,0.003986311077070413,0.0032224057983340614,0.0006476212754018545,0.014238629227239567,96.35713177786499,1.7132388601512674,96.30681818181817,92.81521739130434,98.79078886156708,3.6428682221349957,1.7132388601512694,3.6931818181818232,1.2092111384329114,7.18478260869565,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,4.571158266723311e-17,2.2694945646918147e-16,0.0,0.0,1.2552921665095064e-16,0.0,0.0,0.0,0.0,0.0,9.13218046704224,0.3312376006315058,9.074438790738913,8.667715622388512,9.629223629491758,31.839830544311752,0.9403397866217166,31.82338097296838,30.45324023103373,33.52428999609764,285.9,39.99196347839329,280.0,233.45,358.74999999999994,50.736824901418224,4.960262445436948,51.08428305889863,42.81850961538461,58.170744680851065
stress_w75_p2_kw5,C1,74.55333333333333,1.6101831912229911,74.66666666666667,72.05625,76.8,99.76170114144173,0.11162208098417707,99.77432959337949,99.60578893491271,99.94323140298148,0.8042310531969096,0.43285365199248216,0.6390308631899722,0.4363098970330075,1.842647050895823,80.16733069997714,21.72103317177129,77.18420070346832,52.85703530336007,112.2483016478002,0.3608238338090263,0.3231137050088948,0.21712553135148932,0.13645606404893632,1.1217892340198015,90.06645428727096,3.1429149362936597,90.28130897696116,83.99065420560747,94.65061747102054,9.933545712729046,3.142914936293664,9.718691023038843,5.349382528979468,16.009345794392527,3.011714480592364,3.111873413493955,1.667905425473809,0.24207648818241112,9.612960114346926,2.1094627908119814,2.8260242027110034,0.0,0.0,7.167921857937794,0.0,0.0,0.0,0.0,0.0,5.418432562550391,2.2587285501053014,4.601976301081702,2.3048916683963974,8.938157138091544,9.891148789403074,1.3055997585789711,9.82459942518367,8.266730624135795,12.3458297638469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w75_p2_kw5,C2,74.56333333333333,1.6181334954416713,74.66666666666667,72.05625,76.85625,99.77485716057599,0.10693707142886001,99.77728285077951,99.60578893491271,99.94323140298148,0.20634773827396874,0.04008303840411248,0.1988749089894048,0.15245963349358005,0.26493520060701337,3.5075480867153255,0.8216661325086188,3.438690012012133,2.3929565213141224,4.961917445493388,0.00451402609033555,0.003988283008350085,0.0031959428518257694,0.0006476212754018545,0.014238629227239567,96.39080854957902,1.7180034813269618,96.49593141528626,92.81521739130434,98.79078886156708,3.6091914504209774,1.7180034813269636,3.5040685847137434,1.2092111384329114,7.18478260869565,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,2.960594732333751e-16,9.915841337717393e-16,4.144832625267251e-17,0.0,1.421085471520195e-15,0.0,0.0,0.0,0.0,0.0,9.818135036791148,0.4451512636544052,9.751123689336609,9.263532045868603,10.533808042908865,19.036529432033138,0.6073009942348805,19.103210038749772,18.155705583000554,19.936909953671694,100.66,15.005590794835136,98.5,78.9,123.74999999999999,33.91985452870371,6.868198055557527,34.178433889602054,22.688466494845365,45.119565217391305
stress_w75_p2_kw5,C3,74.56333333333333,1.6181334954416713,74.66666666666667,72.05625,76.85625,99.77485716057599,0.10693707142886001,99.77728285077951,99.60578893491271,99.94323140298148,0.20630640295729705,0.04010844420611969,0.19864057412276337,0.1524537755692001,0.26490177252981606,3.5075480867153255,0.8216661325086188,3.438690012012133,2.3929565213141224,4.961917445493388,0.004510459696009998,0.0039863449003414925,0.0031959428518257694,0.0006476212754018545,0.014238629227239567,96.39080854957902,1.7180034813269618,96.49593141528626,92.81521739130434,98.79078886156708,3.6091914504209774,1.7180034813269636,3.5040685847137434,1.2092111384329114,7.18478260869565,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,3.9174589498240195e-16,1.4012782905203534e-15,0.0,0.0,3.450869220008208e-15,0.0,0.0,0.0,0.0,0.0,9.809688240336381,0.4157336632957546,9.80245498501116,9.187212176853528,10.440540399987162,19.01598031470646,0.5946431682910495,19.02915108123606,18.153843788010292,20.044171958393267,109.14,16.99460898914351,104.5,86.8,142.2,50.812001108536045,8.373572717430278,49.79338842975207,37.98789134940548,63.727511426626464
stress_w75_p2_kw5,C4,74.56333333333333,1.6181334954416713,74.66666666666667,72.05625,76.85625,99.77485716057599,0.10693707142886001,99.77728285077951,99.60578893491271,99.94323140298148,0.20627596923235728,0.04006341064149961,0.19877208783291167,0.15247562667883457,0.264862098683106,3.5089741085168877,0.8215569258342135,3.4743405570511943,2.3929565213141224,4.961917445493388,0.004512712395199454,0.003985969787888216,0.0031959428518257694,0.0006476212754018545,0.014238629227239567,96.39080854957902,1.7180034813269618,96.49593141528626,92.81521739130434,98.79078886156708,3.6091914504209774,1.7180034813269636,3.5040685847137434,1.2092111384329114,7.18478260869565,0.001367989056087593,0.009673143381485212,0.0,0.0,0.0,2.842170943040401e-16,1.1407211953692123e-15,0.0,0.0,8.218610976958469e-16,0.0,0.0,0.0,0.0,0.0,9.580146143436632,0.44981298286497845,9.574373140933517,9.031787679448811,10.4161272176378,18.9233976341631,0.6117657397186966,18.96325757058852,18.040659929877254,19.899678269213567,105.44,16.36467075683442,102.5,81.45,133.1,46.383393264442354,7.916283464534143,48.530595813204506,33.7079081632653,56.60223367697594
stress_w90_p1_kw1,C1,55.1925,4.847094312160128,56.395833333333336,46.21458333333334,61.545833333333334,61.57457274609763,5.650906241876169,62.80924930936564,51.413666671669795,68.67138097504589,391.64296215574797,95.24248295036433,372.4704454681678,265.94484553633134,584.067090896511,1584.2698370549488,228.30916991648812,1546.9127074880962,1257.4978482961353,2003.5551961702397,388.3085422101862,95.21763614697433,369.0780203790738,262.68622613557784,580.7164824143354,28.549376058333955,3.9764202846893717,28.919668786233252,22.362295945234333,34.32193151039033,71.45062394166604,3.976420284689372,71.08033121376674,65.67806848960969,77.63770405476566,66.91439158496442,3.900958276874585,67.53625545726422,61.17553674288707,72.40793384343867,860.3749328121219,169.48562556180104,812.4211643543435,641.5836467329218,1197.530706143124,0.0,0.0,0.0,0.0,0.0,9.708705272356475,3.110512154386857,9.402544965362406,5.6646739934237536,15.505089054482962,174.1054413145191,16.123596611786837,170.8188648589355,155.23993181963394,203.70997843213672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w90_p1_kw1,C2,57.87833333333333,4.143873370161848,58.625,49.45625,62.84375,64.55889723687716,4.805631856716146,64.88233961286981,55.36645711779778,71.34425540852762,330.7588708773768,78.9637914815854,319.24900472665666,221.0009526298933,479.7338088737658,1527.574751038252,274.4851492152681,1434.6040623861982,1230.874164336648,2021.7092330579026,327.6170793312226,78.91976748990751,316.01187974594967,218.1087429301565,476.673092600418,32.514768408883654,5.151432289186896,32.12826558961548,24.23072415023187,40.51761192612074,67.48523159111636,5.151432289186897,67.87173441038452,59.48238807387926,75.76927584976814,62.26842966767104,5.151512456972852,62.412845266827574,53.8412060616181,69.47637512667491,806.3757836459116,170.08648384034893,751.9476270607068,622.8884325400916,1094.2587756244698,0.0,0.0,0.0,0.0,0.0,9.763171505854414,3.935657140165285,8.461550626080708,5.591105063813263,17.371030123073105,179.41488858372378,19.18872333289263,175.65353071456525,153.95446690724867,217.11355796017898,242.0,46.84015371452147,246.5,171.0,312.1,22.95909327554642,7.184741129686965,21.66776591917496,12.461045028663788,34.51594007826715
stress_w90_p1_kw1,C3,54.03833333333333,3.136343809969032,54.52083333333333,46.427083333333336,57.875,60.27496962004252,3.6600246614196896,61.111111111111114,51.63217175542357,64.1182042570821,377.380866698841,67.20107199992239,353.71594208697957,306.32411747913136,517.9059105396897,1603.7528160316933,269.53999710688504,1528.8596899651245,1327.918622405695,2100.898316192274,374.53265909758227,67.10176813807566,350.7383628941176,303.7438170387881,514.9061847516035,39.11053900960762,4.984249038337288,39.7779666315008,29.31152005888848,45.742176870748295,60.88946099039237,4.984249038337291,60.2220333684992,54.2578231292517,70.68847994111152,56.36356347212719,4.536714647507778,55.68554162094908,49.400082483503304,62.909829170132014,861.3797506647985,154.7690200356053,809.4227356007387,683.7775012865313,1184.1641620400223,0.0,0.0,0.0,0.0,0.0,9.561962860510251,3.9195625531603073,8.423772688436957,5.44941319583102,16.157858663485875,179.14712570960464,20.093607951379685,174.16635009659757,157.18456082195,214.40619016625763,304.08,50.99333289754652,313.0,228.85,378.1,43.692917214282545,8.180671697273446,43.620051794302626,29.0,54.520081061164326
stress_w90_p1_kw1,C4,54.8,2.70511975751432,55.479166666666664,49.25208333333334,58.104166666666664,61.118860555743964,3.116754902247531,61.58268756276365,55.08154706430569,65.68838456364121,367.740441212436,56.30499085633338,361.50346420643785,287.22986932333475,469.98056071201216,1632.7100757597123,254.21621979808222,1583.8526038818786,1308.232020257804,2109.067131016584,364.8423315345714,56.254115570552806,358.7691425394014,284.4232153337349,466.87702815657525,37.88304216033585,5.0949657915190345,38.27132189178567,29.183814374646293,45.18431876606684,62.11695783966415,5.094965791519036,61.728678108214325,54.81568123393316,70.81618562535371,57.023369202741186,4.553512891799491,57.00968724574435,49.714833818950495,64.05131360693457,880.0885128206328,146.85015133446663,870.8773228657254,703.6876200946743,1135.501857271835,0.0,0.0,0.0,0.0,0.0,10.319848299933426,3.770401147186691,10.196742899784525,5.702139749988014,17.36763158446231,183.44673865164566,17.705789644620197,179.6574257113624,158.76800010594798,207.97370751550432,285.82,51.09003257555654,290.5,216.25,365.24999999999994,38.25441571707618,8.026302825458831,38.22821610272147,25.337052205432375,51.18870035427931
stress_w90_p1_kw3,C1,87.6125,2.383885841719188,87.45833333333334,83.3125,91.01666666666667,97.70986945029675,2.7095753755982765,99.15219314495701,92.51746182804574,99.77282961036948,38.95400845611434,27.745859724084408,31.829837716618066,6.914020413475917,96.9453375434619,325.86733865918046,77.50920464540596,311.3510495883647,224.18835898406041,465.3193996807544,36.12426957741188,27.344000165737498,28.744684706588515,5.2648035181072625,93.70251235839308,37.85862376846589,9.755411898342262,36.059381372380415,24.156402737047898,55.79942429817793,62.14137623153411,9.755411898342262,63.940618627619585,44.20057570182207,75.8435972629521,52.33394151541047,15.355843766919524,56.32341443147877,25.91364624563325,71.91324055719159,104.99543376843407,42.406942258825836,98.13041929154211,45.092294538401255,180.66814035353556,0.0,0.0,0.0,0.0,0.0,9.697481527911625,3.6108311274043885,9.732172553469223,4.891530535811217,15.791523986721211,55.286684342493466,6.823242352768439,54.37108652153863,45.49615770225986,65.80054542304853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w90_p1_kw3,C2,88.81666666666666,1.8400849704328042,88.72916666666666,86.43541666666667,91.66041666666666,99.03658041787325,1.1605518807747932,99.66972679249987,96.65465271615915,99.88663631399186,4.012084485594416,4.699941078584521,2.203636042901778,0.48597900294003615,10.761643159136685,165.06498059057125,80.98063447171229,152.8239603334198,78.29328009591336,310.0817953654763,2.8405871641539786,4.276749172084261,1.0653449473415166,0.05205932572254638,8.794765856828354,72.59115278342908,12.162063095268273,73.52481733434115,55.82952815829528,90.35837438423644,27.40884721657092,12.162063095268268,26.475182665658853,9.64162561576355,44.17047184170472,13.600512135899821,12.25796919313147,8.215419698637294,0.05858230814294041,33.67522891906298,25.505780584246764,26.48214567374059,17.17112403689418,0.0,76.93466471889894,0.0,0.0,0.0,0.0,0.0,8.65608947503589,3.1396595630148507,7.721832017829263,5.769743438233018,15.053167023435627,55.954634627709154,6.864056846177798,55.20358563697971,45.73208900034066,70.12716272102847,535.74,107.99127137818849,534.0,386.0,694.85,17.23898048964643,4.512009738376229,16.832103937103483,10.861926447632042,25.236772193335103
stress_w90_p1_kw3,C3,87.32416666666666,3.0048063586252063,87.875,81.14583333333333,90.725,97.41822728622851,4.138386495095949,99.71590488831868,88.54504927900366,99.93180807039745,6.073480796758625,10.885657103379476,0.5137655831977338,0.3668503238179279,31.021684686309058,141.88770872635132,203.22481494709243,5.9562211256102575,3.6605550651286225,498.7604047733393,5.459050589430144,10.56983293005967,0.025043376115170393,0.008157530239979246,29.67981936861783,85.2878906613483,7.840588108378078,87.43864346273985,67.46914446002805,92.99548440065682,14.712109338651699,7.840588108378076,12.56135653726015,7.004515599343183,32.53085553997193,3.5606416180659437,6.525393511536348,0.14719884221350843,0.0,18.606695836580993,54.859611256030846,81.81502853364753,0.0,0.0,197.24320295998254,0.0,0.0,0.0,0.0,0.0,6.998926564967207,2.0938243116329485,6.029879268774907,5.6190532685834675,12.70513672068078,48.662987162800746,11.127299619512845,42.45013280112172,39.531726759579875,68.18932192171053,667.64,81.18227412836538,692.0,518.4,754.1,57.80580302251833,2.6064418432150873,57.96896989111917,53.02700544464609,61.69013451216857
