scenario,strategy,replication,one_minus_soc_mean,one_minus_soc_std,one_minus_soc_min,one_minus_soc_max,E_next_mean,E_next_std,E_next_min,E_next_max,T_idle_mean,T_idle_std,T_idle_min,T_idle_max,eta_WPT_mean,eta_WPT_std,eta_WPT_min,eta_WPT_max,D_mean,D_std,D_min,D_max,score_mean,score_std,score_min,score_max,raw_E_next_kwh_mean,raw_E_next_kwh_std,raw_E_next_kwh_min,raw_E_next_kwh_max,raw_D_s_mean,raw_D_s_std,raw_D_s_min,raw_D_s_max
v3_primary_challenge,C4,1027,0.5928475283012823,0.16056310826454046,0.15778437095085765,0.929036556060144,0.5148045795499407,0.35085926360040287,0.0,1.0,0.05927828145035619,0.0808316237447908,0.0,0.7838742085325879,0.750884390741232,0.2423466098762756,0.12370768717692188,1.0,0.009574881532546726,0.038542624877679114,0.0,0.3861393243939771,0.3886206083630372,0.10362249009184515,0.09337366020019419,0.6431610561910298,0.014209994736149492,0.0030017959219145606,0.009805555555555555,0.018361111111111113,5.744928919528036,23.125574926607456,0.0,231.68359463638626
v3_primary_challenge,C4,1028,0.5394843938890069,0.11641034202524726,0.19812363536946517,0.826919959130143,0.5219170607493633,0.3461379756877187,0.0,1.0,0.053520957884244304,0.059325812951036117,0.0,0.4141430706756243,0.7563262806375907,0.24057846537413466,0.12370768717692188,1.0,0.011691754166749096,0.043746056351819905,0.0,0.35956589499119823,0.3736470042670888,0.09759118531539131,0.09405718488901614,0.595951043287822,0.014270845964188997,0.002961402680883815,0.009805555555555555,0.018361111111111113,7.015052500049458,26.24763381109193,0.0,215.73953699471895
v3_primary_challenge,C4,1029,0.5961828880697402,0.1884953883216778,0.19404758555947735,0.9316093286732867,0.5065975494816211,0.36034429703164844,0.0,1.0,0.052241697017739605,0.0642068603796459,0.0,0.5319096292301246,0.7649313091198444,0.2342365017211146,0.12370768717692188,1.0,0.011540016871409826,0.04368998670173352,0.0,0.3828810973904304,0.3875256358816907,0.11040149942565139,0.1075209635331021,0.6278985246689441,0.014139779034453868,0.003082945652381887,0.009805555555555555,0.018361111111111113,6.924010122845896,26.21399202104009,0.0,229.72865843425825
v3_primary_challenge,C4,1030,0.5331175363474788,0.15277895805792605,0.12211793894523604,0.9292537124957261,0.49724602203182366,0.3533622241967459,0.0,1.0,0.05672583557247695,0.06636246268151436,0.0,0.44051183196266114,0.7619680573320797,0.24047500384042886,0.12370768717692188,1.0,0.010910045624749948,0.04115354592732036,0.0,0.3593813383480589,0.3667704383563291,0.10326057092857077,0.08272508185627772,0.6306611585438444,0.014059771521827826,0.0030232101403499393,0.009805555555555555,0.018361111111111113,6.546027374849969,24.692127556392208,0.0,215.62880300883535
v3_primary_challenge,C4,1031,0.5601621394900558,0.1730018254050443,0.15313724246445584,0.8238486055500583,0.48529411764705876,0.3553361022205222,0.0,1.0,0.05974822255951221,0.06771640142959832,0.0,0.5127504066630112,0.7572729379395581,0.23689218499361583,0.12370768717692188,1.0,0.009778919348481324,0.03862717628416715,0.0,0.35389030506063135,0.3721059145669678,0.10770780674464475,0.05145235000886961,0.6026772004516818,0.01395751633986928,0.0030400977634422455,0.009805555555555555,0.018361111111111113,5.867351609088794,23.176305770500253,0.0,212.33418303637882
v3_primary_challenge,C4,1032,0.4450482909446967,0.15104323522730992,0.13455334147030276,0.8396637271521034,0.5341114730365544,0.3562809210973575,0.0,1.0,0.053477322166481774,0.06234330999876952,0.0,0.49144461395832667,0.7517949166403688,0.25370593315802176,0.12370768717692188,1.0,0.011060105380914195,0.04160421910708144,0.0,0.3793136252858282,0.34803142445537394,0.10377686118436243,0.07633447794723477,0.5830800448497961,0.014375175935979409,0.003048181213832949,0.009805555555555555,0.018361111111111113,6.636063228548516,24.962531464248865,0.0,227.5881751714969
v3_primary_challenge,C4,1033,0.49922440365468246,0.1913699754446205,0.1650686337435118,0.8864280092574797,0.52021107128634,0.3440077758619322,0.0,1.0,0.05540269150648628,0.06665857150481115,0.0,0.45656946149499467,0.7529957232698389,0.24021436073548352,0.12370768717692188,1.0,0.010163507643258546,0.03867688897838848,0.0,0.35585914565924515,0.3613973634422949,0.10773253758271015,0.09235088204161238,0.6208418780780784,0.01425625027656091,0.0029431776379298673,0.009805555555555555,0.018361111111111113,6.098104585955127,23.206133387033063,0.0,213.5154873955471
v3_primary_challenge,C4,1034,0.5920739619876036,0.1547632830799699,0.1412287972613974,0.8807768310800576,0.5085439658241366,0.3633861331608333,0.0,1.0,0.055992582055508645,0.06667985650300447,0.0,0.5528166229187143,0.7598300158742004,0.24719893943656332,0.12370768717692188,1.0,0.009591642767556566,0.03802346724389186,0.0,0.37425551511279387,0.3872217403945503,0.10348124248982789,0.05950578123737058,0.6337348200906413,0.014156431707606503,0.003108970250376019,0.009805555555555555,0.018361111111111113,5.754985660533939,22.81408034633513,0.0,224.5533090676763
v3_primary_challenge,C4,1035,0.500898760556018,0.16964995286716017,0.1559529175932138,0.929846659901861,0.5066265060240963,0.3508167585670068,0.0,1.0,0.05619314382639256,0.06981025580827739,0.0,0.5099990780731625,0.7560237573606081,0.24135768387917392,0.12370768717692188,1.0,0.009305245429405787,0.03851171313622376,0.0,0.39398054551080347,0.359096552896968,0.1052002550231272,0.10100160203556705,0.6108818094753473,0.014140026773761714,0.0030014322677399483,0.009805555555555555,0.018361111111111113,5.583147257643472,23.10702788173426,0.0,236.3883273064821
v3_primary_challenge,C4,1036,0.5789312054259019,0.16543629395021847,0.21065199838831786,0.932980927473633,0.4658145065398335,0.3638435299585621,0.0,1.0,0.04850230790460294,0.05539995025913728,0.0,0.3830328778231504,0.7443651968671614,0.24912419870034472,0.12370768717692188,1.0,0.009576737578416457,0.03943891546995835,0.0,0.38213610858648434,0.3699295066194523,0.10375717265303955,0.11014643617507489,0.6223307965150452,0.013790857444840798,0.003112883534089919,0.009805555555555555,0.018361111111111113,5.746042547049875,23.66334928197503,0.0,229.2816651518906
