scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,case,seed
eta_corrected,C4,1024,2089,2086,86.91666666666667,99.85639061752035,0.3424254369830056,3.8618322079422795,0.005456564076469874,5.398457583547556,0.0,94.60154241645245,0.33316867534591355,0.0,0,15370.0,28.12199999999969,4.564166666666684,31.159276875471075,26.08999941371311,5.069277461758001,83.73108117361812,32.43799063474865,26.08999941371311,0.0,43.27677343815431,2.0,4,0.0,751,52.06391478029294,331,1537,"C4-Variable scheduler
uses predicted η",1024
eta_corrected,C4,1025,2110,2103,87.625,99.66824644549763,0.41517274486458056,5.22252709112654,0.014130233845820038,6.904761904761902,0.0,93.0952380952381,0.3280871440752225,0.0,0,15060.0,28.465999999999703,4.614305555555571,30.888628132919855,25.035720069748585,5.8529080631713075,81.05157652847173,28.325841788176426,25.035720069748585,0.0,42.90087240683318,2.0,4,0.0,734,45.095367847411445,312,1506,"C4-Fixed scheduler
assumes η=90%",1025
eta_corrected,C4,1025,2110,2103,87.625,99.66824644549763,0.41517274486458056,5.22252709112654,0.014130233845820038,6.904761904761902,0.0,93.0952380952381,0.32808714407522255,0.0,0,15060.0,28.465999999999706,4.614305555555571,30.88862813291986,25.563547929026726,5.325080203893164,82.7603861816774,25.73061901374697,25.563547929026726,0.0,42.90087240683318,2.0,4,0.0,734,50.13623978201635,312,1506,"C4-Variable scheduler
uses predicted η",1025
eta_corrected,C4,1026,2066,2065,86.04166666666667,99.95159728944822,0.4234125910546373,4.101383649361984,0.017506769508197118,12.244897959183676,0.0,87.75510204081633,0.3388254737403228,9.473903143468003e-17,0,15180.0,27.96999999999969,4.524861111111128,31.422829453483764,25.030900614121823,6.391928839361978,79.6583281947155,26.031105837721675,25.030900614121823,0.0,43.64281868539417,2.0,4,4.736951571734001e-16,785,45.605095541401276,331,1518,"C4-Fixed scheduler
assumes η=90%",1026
eta_corrected,C4,1026,2066,2065,86.04166666666667,99.95159728944822,0.4234125910546373,4.101383649361984,0.017506769508197118,12.244897959183676,0.0,87.75510204081633,0.3388254737403228,9.473903143468003e-17,0,15180.0,27.969999999999686,4.524861111111129,31.422829453483768,26.063758254440827,5.359071199042979,82.9452939399485,25.58300259337895,26.063758254440827,0.0,43.64281868539417,2.0,4,4.736951571734001e-16,785,53.12101910828025,331,1518,"C4-Variable scheduler
uses predicted η",1026
eta_corrected,C4,1027,2159,2133,88.875,98.79573876794812,1.9888013829924414,495.3978427790622,1.452047155959185,14.92890995260664,1.6695451928612548,85.07109004739335,0.24977396667745233,190.4785226582505,0,14390.0,28.877999999999695,4.70416666666668,54.18137199611715,40.18265408866742,13.998717907449741,74.16322733862675,19.78108485284047,22.639080434767905,17.54357365389951,75.25190555016273,2.0,4,952.3926132912527,677,42.540620384047266,353,1439,"C4-Fixed scheduler
assumes η=90%",1027
eta_corrected,C4,1027,2159,2149,89.54166666666667,99.53682260305698,0.5236887053623404,89.38409893044397,0.06117383712788596,13.744075829383885,0.05757052389177009,86.25592417061611,0.30771722991790423,0.0,0,14540.0,28.907999999999696,4.706250000000014,33.32179722955445,27.70639837381676,5.615398855737696,83.14797123020374,19.78862865226305,24.195829806429913,3.5105685673868474,46.280273929936754,2.0,4,0.0,682,52.49266862170088,358,1454,"C4-Variable scheduler
uses predicted η",1027
eta_corrected,C4,1028,2109,2106,87.75,99.85775248933145,0.4672142819731,6.2452068042281095,0.02591184925888442,12.530120481927709,0.17709563164108877,87.46987951807229,0.32901941877830326,0.0,0,14930.0,28.421999999999663,4.61000000000002,30.653009239810785,24.545176795678817,6.107832444131997,80.07428113713748,31.82586223106541,24.545176795678817,0.0,42.57362394418168,2.0,4,0.0,726,40.358126721763085,327,1493,"C4-Fixed scheduler
assumes η=90%",1028
eta_corrected,C4,1028,2109,2106,87.75,99.85775248933145,0.4672142819731,6.2452068042281095,0.02591184925888442,12.530120481927709,0.17709563164108877,87.46987951807229,0.3290194187783033,0.0,0,14930.0,28.42199999999966,4.61000000000002,30.653009239810785,25.478465065915255,5.174544173895564,83.11896840726796,31.619896922315675,25.478465065915255,0.0,42.57362394418169,2.0,4,0.0,726,48.484848484848484,327,1493,"C4-Variable scheduler
uses predicted η",1028
eta_corrected,C4,1029,2179,2029,84.54166666666667,93.11610830656264,12.33438210744004,426.77532273860146,11.506032453217237,16.43835616438356,9.247558874210227,83.56164383561644,0.26057962893679365,160.325430155952,0,12730.0,28.673999999999722,4.715000000000012,48.29133358275428,37.44986426508048,10.841469317673807,77.54986554865926,19.662204297746577,19.90270578099909,17.547158484081393,67.07129664271429,2.0,4,801.62715077976,575,39.30434782608695,295,1273,"C4-Fixed scheduler
assumes η=90%",1029
eta_corrected,C4,1029,2179,2028,84.5,93.07021569527306,13.813939951546619,424.896634044131,12.962524486366393,16.666666666666664,9.534750143595637,83.33333333333334,0.2599938811897022,175.05931066447283,0,12380.0,28.60399999999973,4.710138888888901,48.5022027717072,37.31314204285826,11.189060728848956,76.93081944852233,19.664018564151753,19.76687303565343,17.546269007204828,67.36417051626003,2.0,4,875.296553322364,554,49.63898916967509,287,1238,"C4-Variable scheduler
uses predicted η",1029
eta_corrected,C4,1030,2186,2181,90.875,99.77127172918573,0.7061806402229999,232.63622264318232,0.1988047179823557,13.938053097345138,0.519031141868509,86.06194690265487,0.28208321354048804,30.95903179635842,0,13740.0,28.793999999999702,4.732083333333347,39.850043125424264,29.28256993476066,10.567473190663627,73.48190274875368,19.77545093812024,22.26144057933341,7.0211293554272505,55.34728211864485,2.0,4,154.7951589817921,680,39.852941176470594,308,1374,"C4-Fixed scheduler
assumes η=90%",1030
eta_corrected,C4,1030,2186,2183,90.95833333333333,99.86276303751144,0.5208527051954206,6.3803849459409925,0.02072008811772675,13.716814159292035,0.40369088811995635,86.28318584070797,0.31512843107024885,0.0,0,13830.0,28.811999999999703,4.733333333333348,27.953764814710382,23.375852351289748,4.577912463420661,83.6232704475944,21.928149091687647,23.375852351289748,0.0,38.82467335376446,2.0,4,0.0,687,48.617176128093156,309,1383,"C4-Variable scheduler
uses predicted η",1030
eta_corrected,C4,1031,2102,2091,87.125,99.476688867745,0.6002967406000886,6.971695827987909,0.0353795843106177,14.83375959079284,0.6428988895382792,85.16624040920716,0.3325162839895327,0.0,0,14380.0,28.073999999999696,4.5770833333333485,30.094137763768188,24.02710901217522,6.067028751592998,79.83983193265846,28.660208322010046,24.02710901217522,0.0,41.797413560789195,2.0,4,0.0,755,41.85430463576159,308,1438,"C4-Fixed scheduler
assumes η=90%",1031
eta_corrected,C4,1031,2102,2091,87.125,99.476688867745,0.6002967406000886,6.971695827987909,0.0353795843106177,14.83375959079284,0.6428988895382792,85.16624040920716,0.3325162839895327,0.0,0,14380.0,28.073999999999696,4.5770833333333485,30.094137763768188,25.263934181322988,4.83020358244523,83.94968608052123,31.24804644080988,25.263934181322988,0.0,41.797413560789195,2.0,4,0.0,755,53.64238410596026,308,1438,"C4-Variable scheduler
uses predicted η",1031
eta_corrected,C4,1032,2108,2106,87.75,99.90512333965845,0.5831913354649746,7.039707822564984,0.05379726811977217,14.058956916099774,0.959808038392318,85.94104308390023,0.3309292420403068,0.0,0,14890.0,28.761999999999713,4.632361111111129,30.065472865489532,24.077311014276404,5.988161851213168,80.08292808829691,31.405958975859527,24.077311014276404,0.0,41.75760120206885,2.0,4,0.0,756,43.25396825396825,331,1489,"C4-Fixed scheduler
assumes η=90%",1032
eta_corrected,C4,1032,2108,2106,87.75,99.90512333965845,0.5831913354649746,7.039707822564984,0.05379726811977217,14.058956916099774,0.959808038392318,85.94104308390023,0.3309292420403068,0.0,0,14890.0,28.76199999999971,4.632361111111128,30.065472865489532,25.055170770267427,5.010302095222135,83.33536240178962,30.569614707616292,25.055170770267427,0.0,41.75760120206885,2.0,4,0.0,756,50.661375661375665,331,1489,"C4-Variable scheduler
uses predicted η",1032
eta_corrected,C4,1033,2186,2181,90.875,99.77127172918573,0.5230401105854471,4.626243758502824,0.023124700932486184,12.139917695473246,0.0,87.86008230452676,0.3147888412030697,2.3684757858670008e-17,0,14130.0,29.197999999999702,4.760138888888904,28.076017166894886,22.290665699514406,5.785351467380487,79.3939737499444,23.345653504296248,22.290665699514406,0.0,38.99446828735403,2.0,4,1.1842378929335003e-16,646,43.808049535603715,315,1413,"C4-Fixed scheduler
assumes η=90%",1033
eta_corrected,C4,1033,2186,2181,90.875,99.77127172918573,0.5230401105854471,4.626243758502824,0.023124700932486184,12.139917695473246,0.0,87.86008230452676,0.31478884120306966,2.3684757858670008e-17,0,14130.0,29.197999999999702,4.760138888888904,28.076017166894886,23.41359285739346,4.662424309501444,83.39356938775845,27.219942180179657,23.41359285739346,0.0,38.99446828735403,2.0,4,1.1842378929335003e-16,646,53.56037151702786,315,1413,"C4-Variable scheduler
uses predicted η",1033
