scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,solver_mean_time_s,solver_median_time_s,solver_p95_time_s,solver_max_time_s,solver_mean_binary_variables,solver_mean_constraints,solver_mean_available_agv_slot_pairs,solver_mean_actual_busy_agv_slot_pairs,solver_mean_forecast_busy_agv_slot_pairs,solver_infeasible_calls,solver_time_limit_calls,solver_fallback_calls,solver_safety_slack_total,solver_reserve_slack_total,solver_task_slack_total,scale_id,lambda_soc,lambda_task,lambda_kpi,simulation_failure,error
primary,C5,5055,2188,1796,74.83333333333333,82.08409506398537,184.61483390499757,456.61654447445784,181.46406781041452,93.85342789598108,79.43342776203966,6.1465721040189125,0.32478140836859287,164.96277762007267,0,1570.0,53.10199999999982,6.422638888888892,72.89443158476787,58.45543187239525,14.438999712372627,80.191903004852,19.250785727507523,2.20221852278331,56.25321334961194,101.2422660899554,2.5,5,989.7766657204361,66,16.666666666666664,28,157,nan,nan,1.282455732813105,141,0.009095430729170958,0.005597958108410239,0.031998657854273915,0.060744948917999864,29.680851063829788,147.80851063829786,29.680851063829788,0.0,26.652482269503547,0,0,0,0.0,20.15588361778991,6.040336870716794,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
primary,C5,5056,2223,1812,75.5,81.5114709851552,186.9810929862847,474.7854667068879,183.620341926611,97.33333333333334,87.53525098702764,2.666666666666667,0.31589390175404447,167.80499323616462,0,1440.0,53.767999999999844,6.512638888888896,73.23383444225277,58.26929789256181,14.96453654969097,79.56608900290347,19.353516027881916,2.0087175981749343,56.26058029438687,101.7136589475733,2.5,5,1006.8299594169878,55,12.727272727272727,31,144,nan,nan,0.6424596265424043,128,0.0050192158323625335,0.005338895018212497,0.010518121137283742,0.015531989047303796,27.3046875,137.515625,27.3046875,0.0,24.390625,0,0,0,0.0,7.520551966929242,2.8793395678265425,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5007,1686,1462,60.916666666666664,86.71411625148279,37.74981493878343,564.4142122940419,36.942581077693276,47.50733137829912,20.89219330855019,52.49266862170088,0.5340528394829358,231.765981531999,0,14810.0,47.205999999999705,5.385694444444455,66.23736890060032,52.98411549839546,13.25325340220489,79.99127437852572,19.364950874374266,28.35726459354597,24.626850904849483,91.99634569527825,3.0,6,1622.3618707239928,1094,34.003656307129795,271,1481,nan,nan,6.260814964072779,1472,0.004253271035375529,0.0031518895411863923,0.009021361253689976,0.033538628835231066,42.78872282608695,202.58627717391303,42.78872282608695,0.0,30.755434782608695,0,0,0,0.0,499.83049598485644,105.70537773763596,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5008,1677,1541,64.20833333333333,91.89028026237328,15.949401902170655,584.8911940795643,15.518541579835432,38.71866295264624,9.028831562974204,61.28133704735376,0.527220102426333,239.06964021089294,0,16180.0,46.87799999999964,5.351666666666682,70.58106837712816,56.609539282359755,13.971529094768439,80.20499063556838,19.442696392220874,31.99726624013489,24.612273042224867,98.02926163490028,3.0,6,1673.4874814762507,1222,26.923076923076923,285,1618,nan,nan,7.276854989584535,1611,0.004516980130095925,0.004766600206494331,0.00880926102399826,0.02155766007490456,43.15642458100559,204.0471756672874,43.15642458100559,0.0,30.527001862197395,0,0,0,0.0,949.3219667277099,179.29254493135093,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5009,1655,1456,60.666666666666664,87.97583081570997,33.40775162017862,591.3823540028626,32.6727320480838,43.14868804664723,17.606707317073166,56.85131195335277,0.5401050714240261,247.90176905087225,0,14640.0,46.0419999999997,5.266111111111121,66.28704400229078,53.13933480018585,13.147709202104977,80.16549176389496,19.466423455553688,28.545817919693484,24.593516880492366,92.0653388920706,3.0,6,1735.3123833561056,1059,42.492917847025495,242,1464,nan,nan,6.842609868617728,1454,0.004706059056820996,0.005095165455713868,0.008733148209284988,0.02467751200310886,42.627235213204955,201.80880330123796,42.627235213204955,0.0,30.412654745529572,0,0,0,0.0,1177.62394931087,201.81105418428535,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5010,1714,1499,62.458333333333336,87.45624270711785,33.40270307071636,602.068858003797,32.75473230340752,41.34897360703812,16.387472687545525,58.65102639296188,0.5259447781514552,248.81199307734963,0,15560.0,47.683999999999685,5.453888888888901,67.52383181166648,53.98340225453908,13.540429557127446,79.94718428466327,19.550750369144414,29.400743306401424,24.582658948137652,93.78309973842573,3.0,6,1741.6839515414474,1139,25.021949078138718,284,1556,nan,nan,7.17638689908199,1545,0.00464491061429255,0.003851328045129776,0.009848468750715251,0.02162204682826996,42.14563106796116,199.88802588996765,42.14563106796116,0.0,30.90809061488673,0,0,0,0.0,511.1539817107856,112.57354893249742,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5011,1606,1598,66.58333333333333,99.50186799501867,0.10891531187843022,2.445259294848044,0.024857704272998087,27.575757575757574,0.0,72.42424242424242,0.5880491564958529,0.0,0,18470.0,44.97399999999962,5.1306944444444635,47.023225126090054,37.60660102784131,9.416624098248795,79.97452519898707,24.694708442358852,37.60660102784131,0.0,65.31003489734738,3.0,6,0.0,1437,34.09881697981907,305,1847,nan,nan,9.146083667175844,1847,0.004951859050988546,0.0041432869620621204,0.010495375236496329,0.02382146706804633,44.70763400108284,210.48456957227938,44.70763400108284,0.0,30.485110990795885,0,0,0,0.0,302.87166161832874,58.21525025419359,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5012,1709,1554,64.75,90.93036863662961,18.869914406382886,602.3928395898535,18.391792659221846,36.15819209039548,10.479704797047972,63.84180790960452,0.5210199885359267,250.82786558447967,0,16480.0,47.833999999999655,5.458055555555568,70.50592577789294,56.27647814416987,14.229447633723101,79.81808269768908,19.32578714253378,31.65240368565382,24.624074458516045,97.92489691374024,3.0,6,1755.7950590913576,1225,29.306122448979593,274,1648,nan,nan,6.252390509471297,1640,0.003812433237482498,0.0027514620451256633,0.00813150592148304,0.021736426977440715,42.11890243902439,199.6780487804878,42.11890243902439,0.0,30.433536585365854,0,0,0,0.0,318.28436161832656,69.20369663907518,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5013,1595,1589,66.20833333333333,99.62382445141066,0.11870839597252912,2.7809009619615,0.03232906872990239,27.95031055900621,0.0,72.04968944099379,0.5907695963353026,0.0,0,18740.0,45.44999999999961,5.150000000000018,46.75212344700743,37.404000115502555,9.348123331504931,80.00492246710296,20.479139778893355,37.404000115502555,0.0,64.9335047875104,3.0,6,0.0,1431,33.9622641509434,346,1874,nan,nan,8.029783227713779,1874,0.004284836300807779,0.003114858060143888,0.009881644579581914,0.020327786915004253,44.823906083244395,210.9007470651014,44.823906083244395,0.0,30.17502668089648,0,0,0,0.0,763.0232602218985,126.84369272724255,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5014,1657,1653,68.875,99.75859987929994,0.0790663629767446,2.485249838305996,0.02482038996599334,31.32530120481928,0.0,68.67469879518072,0.5786947913812555,0.0,0,19320.0,47.4179999999996,5.364166666666686,46.63782514384718,37.31195023851033,9.32587490533691,80.00362393277854,20.5863149634379,37.31195023851033,0.0,64.77475714423228,3.0,6,0.0,1417,25.617501764290758,338,1932,nan,nan,7.459666553419083,1932,0.0038611110524943495,0.0026229664217680693,0.00905172593193128,0.026211395859718323,41.18788819875776,195.39958592132504,41.18788819875776,0.0,29.610766045548655,0,0,0,0.0,291.4462744971005,55.223547609196785,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5015,1687,1480,61.666666666666664,87.72969768820391,35.73352319629527,582.0043529344657,34.886789460325424,45.562130177514796,20.830244625648632,54.437869822485204,0.5387991952639072,238.31414724773447,0,14010.0,46.415999999999705,5.332083333333341,63.74520558699074,51.09383951097062,12.651366076020143,80.15322727486497,19.339672261274835,26.483868280212544,24.60997123075807,88.5350077597094,3.0,6,1668.1990307341412,1032,29.166666666666668,263,1401,nan,nan,7.324825380928814,1391,0.005265870151638256,0.00522004789672792,0.01144600159022957,0.04409579187631607,42.519769949676494,201.50682961897914,42.519769949676494,0.0,30.766355140186917,0,0,0,0.0,697.1378722127965,143.48530828476572,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5016,1696,1693,70.54166666666667,99.82311320754717,0.1510622246839439,3.112207507290744,0.036191709743488745,29.32960893854749,0.0,70.6703910614525,0.5740798196790309,0.0,0,18730.0,47.76599999999961,5.437083333333352,45.06377088176839,36.04913989851459,9.014630983253836,79.99583522003729,19.6750875451632,36.04913989851459,0.0,62.58857066912283,3.0,6,0.0,1367,29.91953182150695,335,1873,nan,nan,8.286688858177513,1872,0.004426650031077731,0.003181909443810582,0.009585783327929673,0.027188215870410204,41.92307692307692,198.75587606837607,41.92307692307692,0.0,30.05715811965812,0,0,0,0.0,869.2497245165752,155.85983620341278,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5017,1724,1544,64.33333333333333,89.55916473317865,23.47517056312721,608.8404140571603,22.918150963692526,38.44086021505376,12.869822485207106,61.55913978494624,0.5190545349946056,259.93075473155255,0,16500.0,47.891999999999655,5.480833333333345,69.99651436271874,56.009755607507024,13.98675875521174,80.01792105999311,19.29191653193531,31.397044507379988,24.61271110012703,97.21738105933164,3.0,6,1819.515283120868,1202,24.292845257903494,296,1650,nan,nan,6.8220637168269604,1631,0.004182749059979743,0.002709286054596305,0.009803854045458138,0.031181131955236197,41.72593500919681,198.06560392397301,41.72593500919681,0.0,30.453096259963214,0,0,0,0.0,457.91102640256605,97.60446058793038,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5018,1716,1468,61.166666666666664,85.54778554778555,37.81552788767688,592.7458622803065,37.06887485207142,42.64264264264265,18.872017353579174,57.35735735735735,0.526057295341164,247.76510080217756,0,15320.0,47.63999999999969,5.453333333333344,67.26712314805333,53.93462025345741,13.332502894595946,80.17976350014048,19.326737226844205,29.30537253099086,24.629247722466562,93.4265599278519,3.0,6,1734.3557056152429,1108,34.38628158844765,238,1532,nan,nan,7.195892528630793,1518,0.004740377159835832,0.0037623889511451125,0.01043598921969533,0.021036558086052537,41.6600790513834,197.66337285902503,41.6600790513834,0.0,30.16139657444005,0,0,0,0.0,558.1966094025561,114.60948289773583,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5019,1734,1482,61.75,85.46712802768167,51.452810767552705,600.9828482464334,50.46084841052158,51.54929577464789,24.728063814358226,48.45070422535211,0.523353060407986,267.77547292254457,0,13360.0,47.51599999999973,5.46722222222223,66.83005755437505,53.35247588393371,13.477581670441342,79.83305392266713,19.462620484073664,25.266015038892654,28.086460845041053,92.81952438107646,3.0,6,1874.4283104578121,960,31.354166666666668,240,1336,nan,nan,5.613830112153664,1326,0.004233657701473352,0.0030651899287477136,0.00964455580106005,0.01666751503944397,40.39592760180995,192.54374057315235,40.39592760180995,0.0,30.199849170437407,0,0,0,0.0,479.86809199814587,98.17666222491637,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5020,1609,1600,66.66666666666667,99.44064636420137,0.09767854899698239,2.2893754321315405,0.02444940075660585,25.290697674418606,0.0,74.70930232558139,0.5879672137935146,0.0,0,18550.0,45.831999999999624,5.194027777777796,46.76452424806858,37.423676362033646,9.340847886034988,80.02578228640759,23.185781194350078,37.423676362033646,0.0,64.95072812231754,3.0,6,0.0,1431,26.275331935709296,286,1855,nan,nan,8.311544428346679,1855,0.004480616942504948,0.003424011869356036,0.009258050541393458,0.03372339787892997,44.288409703504044,208.75363881401617,44.288409703504044,0.0,30.584366576819406,0,0,0,0.0,203.61171412329637,41.406277422743564,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5021,1640,1633,68.04166666666667,99.57317073170732,1.1582426595149886,495.5444252452638,1.0866228965216573,24.858757062146896,0.2332814930015581,75.14124293785311,0.5327177677406809,175.45560175853683,0,19030.0,46.69799999999961,5.2929166666666845,71.51024505869674,57.332828016102795,14.177417042594012,80.17428547342146,19.29101769048212,36.214842974360536,21.11798504174225,99.31978480374558,3.0,6,1228.1892123097577,1384,32.297687861271676,353,1903,nan,nan,9.344267073320225,1895,0.004931011648190093,0.0045798770152032375,0.009986130124889313,0.030495285987854004,41.968337730870715,198.8306068601583,41.968337730870715,0.0,29.834828496042217,0,0,0,0.0,594.949914203612,124.20451868167818,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5022,1605,1603,66.79166666666667,99.8753894080997,0.11400231119793706,2.9721052409846984,0.02690000361331624,29.283489096573213,0.0,70.7165109034268,0.5885984867362615,0.0,0,18850.0,45.33199999999962,5.154305555555576,46.846362684924145,37.51750049685139,9.328862188072819,80.08626144399697,23.579611570087398,37.51750049685139,0.0,65.06439261795029,3.0,6,0.0,1442,33.49514563106796,325,1885,nan,nan,9.40490901726298,1885,0.004989341653720414,0.004212412051856518,0.010411181580275295,0.029618669068440795,44.275862068965516,208.6525198938992,44.275862068965516,0.0,30.413262599469498,0,0,0,0.0,473.645698555695,86.27215565342087,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5023,1625,1528,63.666666666666664,94.03076923076922,10.113199661597866,556.8994589053667,9.752560938052222,43.80664652567976,7.3415765069551835,56.19335347432024,0.5342520761067836,242.46113606182263,0,16590.0,46.127999999999666,5.234583333333347,72.236953642181,57.57347522713948,14.663478415041588,79.70086268078843,19.349670542058824,32.938405586145294,24.63506964099418,100.32910228080705,3.0,6,1697.2279524327582,1254,22.727272727272727,272,1659,nan,nan,7.406264992663637,1650,0.0044886454500991735,0.0034454648848623037,0.009685662121046334,0.020555448019877076,43.19090909090909,204.1448484848485,43.19090909090909,0.0,30.71818181818182,0,0,0,0.0,294.35893409019485,67.94637764893439,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5024,1682,1484,61.833333333333336,88.2282996432818,30.098639329890446,577.2658756277511,29.354571157835124,40.869565217391305,17.875841436050866,59.130434782608695,0.5347731510884471,238.96228594308903,0,14970.0,46.74199999999969,5.348472222222232,66.2743318514226,52.99967510284596,13.274656748576644,79.97013869813658,19.32314470758155,28.367815815282796,24.63185928756317,92.04768312697588,3.0,6,1672.7360016016232,1099,22.202001819836216,245,1497,nan,nan,6.322267826646566,1481,0.004268918181395386,0.0028899051249027252,0.009436802007257938,0.03188494499772787,42.00202565833896,199.18636056718432,42.00202565833896,0.0,30.287643484132342,0,0,0,0.0,410.49891220453503,88.96946933970203,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5025,1680,1643,68.45833333333333,97.79761904761905,3.7176343451421876,601.4812730974471,3.5107461456046503,29.503105590062106,2.20913107511046,70.4968944099379,0.5193923170354618,251.84449244821568,0,17660.0,46.98399999999963,5.3627777777777945,74.22627221412719,59.31738201440391,14.908890199723336,79.91426787982256,19.363460384524338,34.7345439004202,24.582838113983705,103.09204474184341,3.0,6,1762.9114471375099,1310,38.93129770992366,291,1766,nan,nan,7.383484572637826,1738,0.004248265001517737,0.0030373744666576385,0.009988125972449777,0.027724515181034803,43.2566168009206,204.53164556962025,43.2566168009206,0.0,30.518987341772153,0,0,0,0.0,876.873401345451,155.28069380452854,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5026,1672,1542,64.25,92.22488038277513,36.9034744341594,555.6941251596212,35.775880807380936,58.52941176470588,27.477477477477475,41.47058823529412,0.5460305028905619,240.22551451215813,0,11260.0,45.66399999999974,5.261111111111117,61.60062654315682,49.30263624529382,12.297990297863015,80.03593309355847,19.397378699209693,21.21113884464449,28.091497400649324,85.55642575438452,3.0,6,1681.5786015851072,791,27.81289506953224,214,1126,nan,nan,5.282758295536041,1118,0.004725186310855135,0.004008782096207142,0.01022326111560686,0.017221597023308277,41.7397137745975,198.27549194991056,41.7397137745975,0.0,30.74597495527728,0,0,0,0.0,138.32061859671637,31.57030582072148,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
stress_near_transition,C5,5027,1698,1506,62.75,88.69257950530034,43.64907069674451,556.3919284834287,42.474641862319416,53.2967032967033,30.284857571214395,46.7032967032967,0.5356513297294446,235.89767330041167,0,11980.0,46.29599999999975,5.337500000000005,64.23172981635987,51.36573321814631,12.86599659821357,79.96940665462728,19.63189011390212,23.28502054677255,28.08071267137376,89.21073585605541,3.0,6,1651.2837131028818,889,34.983127109111365,196,1198,nan,nan,5.702977473614737,1190,0.004792418045054401,0.00422249361872673,0.010544094350188968,0.019570196978747845,42.088235294117645,199.5966386554622,42.088235294117645,0.0,30.57983193277311,0,0,0,0.0,741.4072259132842,140.25472487390658,soc2.0_task1.5_kpi1.0,2.0,1.5,1.0,0,
